sec,cadence,power,speed,altitude
149.0,82.0,228.0,49.4388,0.0
150.0,82.0,220.0,49.2228,0.0
151.0,82.0,226.0,49.0068,0.0
152.0,83.0,229.0,48.8016,0.0
153.0,83.0,230.0,48.4632,0.0
154.0,83.0,225.0,48.0492,0.0
155.0,83.0,193.0,47.7396,0.0
156.0,82.0,201.0,47.2212,0.0
157.0,82.0,214.0,46.576800000000006,0.0
158.0,82.0,235.0,46.1988,0.0
159.0,82.0,236.0,46.137600000000006,0.0
160.0,83.0,225.0,46.1016,0.0
161.0,88.0,229.0,46.058400000000006,0.0
162.0,88.0,227.0,46.008,0.0
163.0,88.0,235.0,45.9648,0.0
164.0,88.0,213.0,45.8928,0.0
165.0,88.0,218.0,45.8064,0.0
166.0,88.0,215.0,45.7452,0.0
167.0,88.0,207.0,45.644400000000005,0.0
168.0,88.0,213.0,45.5544,0.0
169.0,88.0,237.0,45.54,0.0
170.0,88.0,207.0,45.4896,0.0
171.0,88.0,202.0,45.3708,0.0
172.0,87.0,190.0,45.1116,0.0
173.0,86.0,183.0,44.7804,0.0
174.0,86.0,195.0,44.3124,0.0
175.0,85.0,195.0,43.8408,0.0
176.0,84.0,194.0,43.4412,0.0
177.0,83.0,209.0,42.9948,0.0
178.0,83.0,244.0,42.5448,0.0
179.0,83.0,245.0,41.8428,0.0
180.0,91.0,231.0,41.2452,0.0
181.0,91.0,260.0,40.8852,0.0
182.0,90.0,266.0,40.6332,0.0
183.0,90.0,253.0,40.536,0.0
184.0,91.0,254.0,40.6512,0.0
185.0,92.0,251.0,40.9464,0.0
186.0,93.0,239.0,41.0184,0.0
187.0,83.0,274.0,40.921200000000006,0.0
188.0,82.0,266.0,40.9104,0.0
189.0,83.0,271.0,40.878,0.0
190.0,83.0,263.0,40.8564,0.0
191.0,83.0,264.0,40.8024,0.0
192.0,83.0,259.0,40.7484,0.0
193.0,83.0,265.0,40.7376,0.0
194.0,84.0,256.0,40.7664,0.0
195.0,84.0,261.0,41.0544,0.0
196.0,85.0,214.0,42.1092,0.0
197.0,86.0,179.0,42.8544,0.0
198.0,87.0,212.0,43.4664,0.0
199.0,88.0,205.0,44.1432,0.0
200.0,89.0,223.0,44.7804,0.0
201.0,90.0,249.0,45.4464,0.0
202.0,91.0,245.0,46.1232,0.0
203.0,91.0,230.0,46.7424,0.0
204.0,92.0,162.0,47.1384,0.0
205.0,91.0,141.0,47.322,0.0
206.0,91.0,140.0,47.3796,0.0
207.0,90.0,227.0,47.0016,0.0
208.0,89.0,208.0,46.7208,0.0
209.0,89.0,202.0,46.512,0.0
210.0,89.0,199.0,46.3464,0.0
211.0,88.0,182.0,46.152,0.0
212.0,87.0,175.0,45.9288,0.0
213.0,87.0,181.0,45.7164,0.0
214.0,87.0,188.0,45.5364,0.0
215.0,86.0,211.0,45.3924,0.0
216.0,86.0,187.0,45.3096,0.0
217.0,86.0,257.0,45.198,0.0
218.0,83.0,326.0,45.1476,0.0
219.0,82.0,344.0,45.0684,0.0
220.0,82.0,334.0,44.82,0.0
221.0,82.0,366.0,44.5104,0.0
222.0,85.0,385.0,44.2836,0.0
223.0,89.0,427.0,43.6176,0.0
