sec,hr,ve,vo2,vco2,fat,cho,rer
-12.0,100.0,48.607,1950.4567447,1711.8406125,5706.0,7960.0,0.8776614078479851
-10.0,99.0,45.676,1773.5387998,1579.4255093,4655.0,7807.0,0.8905502994792727
-7.0,99.0,44.129,1667.7593811,1493.7214223,4179.0,7554.0,0.8956456424276205
-4.0,99.0,36.885,1332.2979114,1228.3422837,2511.0,6917.0,0.9219726858306324
-3.0,100.0,33.815,1117.616793,994.4270881,2954.0,4898.0,0.8897746475611521
0.0,101.0,26.947,1086.4377606,963.4282459,2947.0,4680.0,0.8867772097390407
3.0,100.0,32.153,1402.971268,1220.8692492,4347.0,5466.0,0.8702026028946446
6.0,100.0,39.614,1676.6336431,1450.5290515,5391.0,6322.0,0.8651437107143183
7.0,100.0,16.463,512.0586573,429.7310609,1952.0,1605.0,0.8392223327809752
10.0,101.0,55.259,2787.3697951,2367.7440675,9970.0,9434.0,0.8494545903677105
11.0,101.0,34.579,661.5295689,547.8794847,2687.0,1896.0,0.8282010517096329
12.0,101.0,42.912,1296.3697664,1123.5790085,4122.0,4939.0,0.866711826842555
14.0,102.0,67.291,2329.7609086,2143.8355988,4489.0,11991.0,0.92019554061806
15.0,105.0,51.988,1647.3506274,1560.5599395,2108.0,9615.0,0.9473149878013638
17.0,106.0,52.398,1709.8498962,1686.9256749,562.0,11713.0,0.986592845751579
19.0,106.0,49.175,1491.9217951,1514.5,0.0,10778.0,1.0151336383543392
21.0,104.0,49.387,1538.3310769,1589.8044168,0.0,11158.0,1.033460508386613
24.0,104.0,35.762,1289.5578456,1317.1521647,0.0,9329.0,1.0213982794134846
25.0,104.0,45.922,1543.502648,1542.0948677,35.0,11076.0,0.999087931399519
27.0,105.0,47.713,1608.7974501,1617.9835711,0.0,11598.0,1.0057099301092434
29.0,105.0,46.851,1562.207427,1576.8405249,0.0,11271.0,1.0093669365841518
31.0,106.0,52.575,1793.2314959,1801.1454087,0.0,12924.0,1.0044132131395718
33.0,106.0,37.762,1345.1788043,1343.971962,30.0,9654.0,0.9991028387481709
35.0,107.0,53.212,1771.0387584,1754.8067305,398.0,12328.0,0.9908347415758058
37.0,108.0,52.759,1740.3064382,1742.8143551,0.0,12534.0,1.0014410777578884
39.0,107.0,49.382,1579.3079381,1602.63228,0.0,11408.0,1.014768710608813
41.0,107.0,49.107,1580.8119317,1600.0896054,0.0,11412.0,1.0121947926337251
42.0,107.0,47.365,1530.2264472,1550.588729,0.0,11050.0,1.013306711459117
44.0,107.0,50.883,1605.3759643,1642.5482306,0.0,11618.0,1.0231548666023589
46.0,107.0,55.172,1761.0916207,1817.3817422,0.0,12769.0,1.0319631987560225
48.0,105.0,52.994,1593.6342472,1671.4240606,0.0,11597.0,1.048812839920249
50.0,105.0,37.223,1273.0175539,1343.9135399,0.0,9278.0,1.0556912870390545
