sec,speed,cadence,power,altitude
0.0,5.497199999999999,26.0,24.0,50.0
1.0,6.6996,26.0,24.0,50.0
2.0,7.398000000000001,29.0,53.0,50.0
3.0,8.1,38.0,103.0,50.0
4.0,8.7984,46.0,107.0,50.0
5.0,9.399600000000001,51.0,122.0,50.0
6.0,10.098,56.0,127.0,50.0
7.0,10.6992,60.0,157.0,50.0
8.0,11.2968,64.0,139.0,50.0
9.0,11.700000000000001,67.0,141.0,50.0
10.0,11.998800000000001,70.0,134.0,50.0
11.0,12.4992,74.0,126.0,50.0
12.0,12.898800000000001,76.0,147.0,50.0
13.0,13.0968,78.0,139.0,50.0
14.0,13.3992,81.0,105.0,50.0
15.0,13.5972,82.0,119.0,50.0
16.0,13.798800000000002,83.0,117.0,50.0
17.0,13.9968,85.0,116.0,50.0
18.0,14.0976,86.0,109.0,50.0
19.0,14.0976,87.0,88.0,50.0
20.0,14.0976,87.0,80.0,50.0
21.0,14.1984,88.0,80.0,50.0
22.0,14.1984,88.0,77.0,50.0
23.0,14.1984,88.0,82.0,50.0
24.0,14.2992,88.0,81.0,50.0
25.0,14.2992,88.0,80.0,50.0
26.0,14.2992,88.0,79.0,50.0
27.0,14.2992,89.0,71.0,50.0
28.0,14.4,89.0,81.0,50.0
29.0,14.497200000000001,89.0,92.0,50.0
30.0,14.497200000000001,89.0,80.0,50.0
31.0,14.497200000000001,90.0,81.0,50.0
32.0,14.597999999999999,90.0,79.0,50.0
33.0,14.597999999999999,90.0,89.0,50.0
34.0,14.497200000000001,90.0,72.0,50.0
35.0,14.597999999999999,90.0,67.0,50.0
36.0,14.597999999999999,90.0,91.0,50.0
37.0,14.6988,90.0,90.0,50.0
38.0,14.7996,91.0,89.0,50.0
39.0,14.6988,91.0,79.0,50.0
40.0,14.7996,91.0,74.0,50.0
41.0,14.8968,92.0,94.0,50.0
42.0,14.997600000000002,92.0,107.0,50.0
43.0,14.997600000000002,92.0,78.0,50.0
44.0,14.997600000000002,93.0,81.0,50.0
45.0,14.997600000000002,93.0,81.0,50.0
46.0,14.997600000000002,93.0,75.0,50.0
47.0,14.8968,93.0,72.0,50.0
48.0,14.997600000000002,93.0,62.0,50.0
49.0,14.997600000000002,93.0,77.0,50.0
50.0,14.8968,92.0,77.0,50.0
51.0,14.8968,93.0,72.0,50.0
52.0,14.8968,92.0,68.0,50.0
53.0,14.7996,92.0,65.0,50.0
54.0,14.7996,92.0,60.0,50.0
55.0,14.6988,91.0,66.0,50.0
56.0,14.6988,91.0,74.0,50.0
57.0,14.6988,91.0,78.0,50.0
58.0,14.597999999999999,91.0,63.0,50.0
59.0,14.597999999999999,91.0,62.0,50.0
60.0,14.597999999999999,90.0,68.0,50.0
61.0,14.597999999999999,90.0,68.0,50.0
62.0,14.597999999999999,90.0,72.0,50.0
63.0,14.597999999999999,90.0,79.0,50.0
64.0,14.597999999999999,91.0,73.0,50.0
65.0,14.497200000000001,90.0,58.0,50.0
66.0,14.597999999999999,90.0,66.0,50.0
67.0,14.597999999999999,90.0,80.0,50.0
68.0,14.6988,90.0,81.0,50.0
69.0,14.6988,91.0,87.0,50.0
70.0,14.7996,91.0,96.0,50.0
71.0,14.7996,91.0,86.0,50.0
72.0,14.8968,92.0,86.0,50.0
73.0,14.8968,92.0,87.0,50.0
74.0,14.8968,92.0,70.0,50.0
75.0,14.7996,92.0,62.0,50.0
76.0,14.7996,92.0,64.0,50.0
77.0,14.7996,92.0,64.0,50.0
78.0,14.6988,91.0,73.0,50.0
79.0,14.6988,91.0,73.0,50.0
80.0,14.7996,91.0,77.0,50.0
81.0,14.7996,91.0,79.0,50.0
82.0,14.7996,91.0,77.0,50.0
83.0,14.7996,92.0,85.0,50.0
84.0,14.7996,92.0,81.0,50.0
85.0,14.8968,92.0,85.0,50.0
86.0,14.8968,92.0,79.0,50.0
87.0,14.8968,92.0,78.0,50.0
88.0,14.8968,92.0,79.0,50.0
89.0,14.7996,92.0,69.0,50.0
90.0,14.7996,92.0,75.0,50.0
91.0,14.7996,92.0,74.0,50.0
92.0,14.7996,92.0,67.0,50.0
93.0,14.7996,91.0,76.0,50.0
94.0,14.7996,91.0,76.0,50.0
95.0,14.7996,91.0,80.0,50.0
96.0,14.7996,91.0,78.0,50.0
97.0,14.7996,92.0,82.0,50.0
98.0,14.8968,92.0,81.0,50.0
99.0,15.0984,92.0,98.0,50.0
100.0,15.199200000000001,94.0,122.0,50.0
101.0,15.199200000000001,94.0,97.0,50.0
102.0,15.199200000000001,94.0,85.0,50.0
103.0,15.3,94.0,84.0,50.0
104.0,15.397200000000002,94.0,100.0,50.0
105.0,15.397200000000002,95.0,98.0,50.0
106.0,15.498,96.0,100.0,50.0
107.0,15.5988,96.0,92.0,50.0
108.0,15.5988,96.0,83.0,50.0
109.0,15.5988,96.0,85.0,50.0
110.0,15.5988,96.0,79.0,50.0
111.0,15.5988,96.0,82.0,50.0
112.0,15.5988,97.0,87.0,50.0
113.0,15.5988,96.0,85.0,50.0
114.0,15.6996,97.0,105.0,50.0
115.0,15.6996,97.0,88.0,50.0
116.0,15.7968,97.0,92.0,50.0
117.0,15.897600000000002,98.0,106.0,50.0
118.0,15.897600000000002,98.0,96.0,50.0
119.0,15.897600000000002,99.0,96.0,50.0
120.0,15.9984,99.0,94.0,50.0
121.0,15.897600000000002,99.0,93.0,50.0
122.0,15.897600000000002,99.0,60.0,50.0
123.0,15.897600000000002,98.0,86.0,50.0
124.0,15.897600000000002,99.0,85.0,50.0
125.0,15.7968,97.0,60.0,50.0
126.0,15.897600000000002,98.0,94.0,50.0
127.0,15.897600000000002,98.0,93.0,50.0
128.0,15.9984,99.0,98.0,50.0
129.0,16.099200000000003,99.0,115.0,50.0
130.0,16.2,100.0,103.0,50.0
131.0,16.2972,100.0,118.0,50.0
132.0,16.398,101.0,121.0,50.0
133.0,16.5996,101.0,125.0,50.0
134.0,16.6968,102.0,114.0,50.0
135.0,16.6968,103.0,103.0,50.0
136.0,16.6968,103.0,100.0,50.0
137.0,16.797600000000003,103.0,99.0,50.0
138.0,16.797600000000003,104.0,113.0,50.0
139.0,16.999200000000002,105.0,113.0,50.0
140.0,16.999200000000002,105.0,112.0,50.0
141.0,17.1,105.0,118.0,50.0
142.0,17.1,106.0,103.0,50.0
143.0,17.197200000000002,106.0,110.0,50.0
144.0,17.298,107.0,115.0,50.0
145.0,17.298,107.0,106.0,50.0
146.0,17.298,107.0,97.0,50.0
147.0,17.3988,107.0,100.0,50.0
148.0,17.3988,108.0,107.0,50.0
149.0,17.4996,108.0,95.0,50.0
150.0,17.4996,108.0,143.0,50.0
151.0,17.4996,108.0,110.0,50.0
152.0,17.4996,108.0,91.0,50.0
153.0,17.4996,108.0,83.0,50.0
154.0,17.4996,108.0,101.0,50.0
155.0,17.4996,108.0,101.0,50.0
156.0,17.5968,109.0,101.0,50.0
157.0,17.5968,108.0,94.0,50.0
158.0,17.5968,109.0,99.0,50.0
159.0,17.5968,108.0,106.0,50.0
160.0,17.5968,109.0,100.0,50.0
161.0,17.5968,109.0,99.0,50.0
162.0,17.6976,109.0,104.0,50.0
163.0,17.6976,109.0,110.0,50.0
164.0,17.6976,110.0,96.0,50.0
165.0,17.6976,109.0,97.0,50.0
166.0,17.6976,110.0,91.0,50.0
167.0,17.6976,110.0,85.0,50.0
168.0,17.6976,109.0,102.0,50.0
169.0,17.7984,110.0,110.0,50.0
170.0,17.7984,110.0,106.0,50.0
171.0,17.8992,110.0,110.0,50.0
172.0,18.0,111.0,136.0,50.0
173.0,18.0,111.0,108.0,50.0
174.0,18.0972,112.0,113.0,50.0
175.0,18.0,112.0,100.0,50.0
176.0,18.0972,112.0,110.0,50.0
177.0,18.0972,112.0,120.0,50.0
178.0,18.198,112.0,104.0,50.0
179.0,18.198,113.0,110.0,50.0
180.0,18.2988,113.0,113.0,396.0
181.0,18.3996,113.0,140.0,396.0
182.0,19.098,114.0,149.0,396.0
183.0,19.5984,118.0,447.0,396.0
184.0,19.998,121.0,465.0,396.0
185.0,19.998,124.0,367.0,396.0
186.0,19.6992,123.0,218.0,396.0
187.0,19.3968,122.0,207.0,396.0
