sec,speed,cadence,power,altitude
0.0,0.0,0.0,0.0,50.0
1.0,1.8972000000000002,0.0,0.0,50.0
2.0,3.2976,0.0,0.0,50.0
3.0,5.4,0.0,0.0,50.0
4.0,7.398000000000001,0.0,0.0,50.0
5.0,9.0,47.0,256.0,50.0
6.0,10.8,47.0,256.0,50.0
7.0,11.4984,59.0,287.0,50.0
8.0,11.7972,68.0,194.0,50.0
9.0,12.0996,71.0,137.0,50.0
10.0,12.4992,75.0,113.0,50.0
11.0,12.6972,76.0,159.0,50.0
12.0,12.6972,78.0,111.0,50.0
13.0,12.798,79.0,86.0,50.0
14.0,12.798,79.0,78.0,50.0
15.0,12.898800000000001,79.0,79.0,50.0
16.0,12.999600000000001,80.0,92.0,50.0
17.0,13.0968,80.0,96.0,50.0
18.0,13.0968,81.0,89.0,50.0
19.0,13.1976,81.0,86.0,50.0
20.0,13.1976,82.0,84.0,50.0
21.0,13.1976,82.0,67.0,50.0
22.0,13.2984,82.0,75.0,50.0
23.0,13.2984,82.0,69.0,50.0
24.0,13.2984,82.0,73.0,50.0
25.0,13.1976,82.0,69.0,50.0
26.0,13.2984,82.0,72.0,50.0
27.0,13.2984,82.0,85.0,50.0
28.0,13.2984,83.0,68.0,50.0
29.0,13.3992,83.0,75.0,50.0
30.0,13.3992,83.0,79.0,50.0
31.0,13.3992,83.0,61.0,50.0
32.0,13.3992,82.0,59.0,50.0
33.0,13.3992,83.0,62.0,50.0
34.0,13.3992,83.0,63.0,50.0
35.0,13.3992,83.0,63.0,50.0
36.0,13.3992,83.0,73.0,50.0
37.0,13.5,83.0,77.0,50.0
38.0,13.5,83.0,86.0,50.0
39.0,13.5,84.0,72.0,50.0
40.0,13.5972,83.0,76.0,50.0
41.0,13.5972,84.0,79.0,50.0
42.0,13.5972,84.0,76.0,50.0
43.0,13.5972,84.0,69.0,50.0
44.0,13.5972,84.0,77.0,50.0
45.0,13.698,84.0,77.0,50.0
46.0,13.698,85.0,78.0,50.0
47.0,13.798800000000002,85.0,97.0,50.0
48.0,13.798800000000002,85.0,76.0,50.0
49.0,13.798800000000002,85.0,71.0,50.0
50.0,13.798800000000002,85.0,73.0,50.0
51.0,13.798800000000002,85.0,70.0,50.0
52.0,13.798800000000002,85.0,68.0,50.0
