sec,speed,cadence,power,altitude
0.0,0.2988,0.0,0.0,50.0
1.0,2.1996,0.0,0.0,50.0
2.0,3.6,0.0,0.0,50.0
3.0,5.8968,0.0,0.0,50.0
4.0,7.9992,0.0,0.0,50.0
5.0,9.399600000000001,0.0,0.0,50.0
6.0,10.299600000000002,54.0,246.0,50.0
7.0,10.8,61.0,182.0,50.0
8.0,11.0988,65.0,140.0,50.0
9.0,11.998800000000001,68.0,121.0,50.0
10.0,12.2976,71.0,203.0,50.0
11.0,12.3984,74.0,142.0,50.0
12.0,12.6,77.0,99.0,50.0
13.0,12.6972,77.0,103.0,50.0
14.0,12.798,78.0,87.0,50.0
15.0,12.898800000000001,79.0,87.0,50.0
16.0,12.999600000000001,80.0,88.0,50.0
17.0,13.0968,80.0,80.0,50.0
18.0,13.2984,81.0,104.0,50.0
19.0,13.3992,82.0,100.0,50.0
20.0,13.5,82.0,90.0,50.0
21.0,13.5,83.0,86.0,50.0
22.0,13.5,84.0,85.0,50.0
23.0,13.5972,84.0,81.0,50.0
24.0,13.5972,84.0,74.0,50.0
25.0,13.698,84.0,73.0,50.0
26.0,13.698,85.0,79.0,50.0
27.0,13.698,85.0,72.0,50.0
28.0,13.698,85.0,74.0,50.0
29.0,13.798800000000002,85.0,72.0,50.0
30.0,13.899600000000001,85.0,83.0,50.0
31.0,13.899600000000001,85.0,96.0,50.0
32.0,13.899600000000001,86.0,77.0,50.0
33.0,13.899600000000001,86.0,83.0,50.0
34.0,13.899600000000001,86.0,77.0,50.0
35.0,13.9968,86.0,71.0,50.0
36.0,13.9968,86.0,71.0,50.0
37.0,13.9968,87.0,73.0,50.0
38.0,13.9968,87.0,75.0,50.0
39.0,14.0976,87.0,77.0,50.0
40.0,14.0976,87.0,73.0,50.0
41.0,13.9968,87.0,72.0,50.0
42.0,13.9968,87.0,69.0,50.0
43.0,13.9968,87.0,65.0,50.0
44.0,13.9968,87.0,75.0,50.0
45.0,13.9968,87.0,66.0,50.0
46.0,13.9968,87.0,72.0,50.0
47.0,14.0976,87.0,61.0,50.0
48.0,14.0976,87.0,75.0,50.0
49.0,13.9968,87.0,68.0,50.0
50.0,13.9968,87.0,70.0,50.0
51.0,14.0976,87.0,74.0,50.0
52.0,14.0976,87.0,83.0,50.0
53.0,14.0976,88.0,79.0,50.0
54.0,14.1984,88.0,65.0,50.0
55.0,14.0976,88.0,65.0,50.0
56.0,14.0976,87.0,71.0,50.0
57.0,14.2992,88.0,80.0,50.0
58.0,14.497200000000001,88.0,125.0,50.0
59.0,14.7996,90.0,128.0,50.0
60.0,15.0984,91.0,152.0,50.0
61.0,15.3,93.0,147.0,50.0
62.0,15.498,94.0,133.0,50.0
63.0,15.5988,96.0,92.0,50.0
64.0,15.498,96.0,111.0,50.0
65.0,15.3,96.0,46.0,50.0
66.0,15.0984,95.0,32.0,50.0
67.0,14.8968,94.0,30.0,50.0
68.0,14.7996,93.0,28.0,50.0
69.0,14.6988,92.0,37.0,50.0
70.0,14.6988,91.0,77.0,50.0
71.0,14.7996,91.0,91.0,50.0
72.0,14.997600000000002,91.0,163.0,50.0
73.0,14.8968,93.0,107.0,50.0
74.0,14.7996,93.0,68.0,50.0
75.0,14.6988,89.0,51.0,50.0
76.0,14.4,89.0,51.0,50.0
77.0,14.1984,89.0,51.0,50.0
78.0,13.9968,90.0,50.0,50.0
79.0,13.899600000000001,88.0,8.0,50.0
80.0,13.698,85.0,28.0,50.0
81.0,13.5,85.0,33.0,50.0
82.0,13.1976,83.0,25.0,50.0
83.0,12.898800000000001,55.0,11.0,50.0
