sec,hr,ve,vo2,vco2,fat,cho,rer
-27.0,91.0,16.818,447.4952102,408.0681579,950.0,2209.0,0.911893912155219
-24.0,91.0,18.791,691.7683654,570.0131801,2876.0,1912.0,0.8239942856745152
-21.0,91.0,17.086,800.1297506,609.6150887,4436.0,1023.0,0.761895290411165
-19.0,90.0,16.542,619.1330357,474.8103103,3365.0,865.0,0.766895453677695
-13.0,84.0,9.249,303.7909643,234.7482658,1612.0,466.0,0.7727295850978015
-11.0,84.0,22.739,966.1957101,695.493653,6242.0,286.0,0.7198268898627352
-6.0,87.0,18.363,736.3979831,564.891831,3999.0,1032.0,0.7671012739904393
-4.0,87.0,28.512,1227.2919947,920.3108162,7128.0,1222.0,0.7498711147586042
0.0,91.0,20.547,649.3457517,542.993407,2519.0,1988.0,0.8362161538416668
2.0,93.0,11.786,353.7106856,298.3141488,1314.0,1145.0,0.8433846104874362
4.0,99.0,28.971,1017.567538,857.9205796,3788.0,3286.0,0.8431092262300529
7.0,101.0,27.239,991.6007356,832.3810003,3774.0,3113.0,0.8394316083240307
9.0,104.0,26.331,977.2806717,821.5755582,3692.0,3098.0,0.8406751325295857
11.0,106.0,33.559,1209.3611723,1001.3329632,4919.0,3459.0,0.8279850437860796
15.0,108.0,19.625,731.1749211,616.194038,2728.0,2355.0,0.8427450398230022
16.0,108.0,29.414,1135.9827385,927.1038242,4925.0,2923.0,0.8161249223066428
19.0,109.0,29.318,1022.4378832,867.073389,3690.0,3425.0,0.8480450531491027
21.0,110.0,23.463,848.2921589,699.5736508,3514.0,2359.0,0.8246848016456421
23.0,110.0,25.354,931.9357004,760.4154314,4044.0,2394.0,0.8159526790030889
26.0,110.0,17.012,645.0199355,501.6019382,3352.0,1065.0,0.77765338804788
29.0,109.0,34.667,1376.2628397,1078.8563736,6961.0,2477.0,0.7839028581453024
31.0,111.0,36.266,1330.4113676,1120.9246922,4969.0,4278.0,0.8425399237395993
34.0,106.0,38.846,1530.5744564,1252.246352,6566.0,4013.0,0.8181544823016034
35.0,105.0,27.222,881.0976741,709.674615,4032.0,2040.0,0.8054437502912483
37.0,106.0,30.676,978.0384693,799.4701288,4212.0,2547.0,0.8174219664101714
39.0,107.0,26.253,1246.6451156,962.9130506,6623.0,1903.0,0.7724035000422377
41.0,108.0,39.0,1779.3615039,1297.5279117,11135.0,913.0,0.7292098367060779
42.0,110.0,39.544,1343.6543631,1042.9741461,7025.0,2173.0,0.776222051401457
44.0,110.0,46.088,1500.7697741,1257.7775879,5758.0,4662.0,0.838088299489027
46.0,112.0,40.847,1505.0890136,1264.8836756,5695.0,4761.0,0.840404563564346
47.0,111.0,39.171,1203.7521182,989.256728,5064.0,3263.0,0.8218109966686993
50.0,112.0,26.441,1264.4736457,911.4769845,8142.0,403.0,0.720835098145059
52.0,111.0,41.929,1581.0491706,1293.4564209,6784.0,4144.0,0.8181000597275162
54.0,111.0,40.944,1508.5962282,1229.297589,6584.0,3836.0,0.8148619001034832
