sec,hr,ve,vo2,vco2,fat,cho,rer
54.0,121.0,34.941,1557.0561054,1353.2292768,4864.0,6023.0,0.8690947436684449
56.0,120.0,42.0,1812.7462202,1587.4596015,5385.0,7310.0,0.8757208172939155
58.0,118.0,44.116,1803.6063038,1636.7937502,4016.0,8706.0,0.907511659696163
60.0,117.0,47.423,1890.9412685,1768.7271715,2961.0,10461.0,0.9353686446872318
62.0,117.0,46.789,1834.1025525,1775.6023247,1427.0,11685.0,0.9681041675012881
65.0,116.0,43.589,1643.5335707,1602.2155537,1010.0,10758.0,0.9748602537017835
69.0,118.0,28.02,1062.2717788,1044.2540687,441.0,7179.0,0.9830385119330255
73.0,121.0,14.78,789.9062287,693.1862721,2313.0,3221.0,0.8775551412486285
76.0,123.0,73.098,3045.852334,2830.0601121,5220.0,16368.0,0.9291521064592752
79.0,125.0,50.463,1918.6933718,1877.3866351,1010.0,12739.0,0.9784714236745141
81.0,127.0,48.216,1842.2077804,1850.0515151,0.0,13276.0,1.0042577904530925
83.0,126.0,48.808,1731.2637628,1772.0416446,0.0,12530.0,1.0235538239037876
85.0,125.0,39.991,1453.4980527,1491.7454763,0.0,10526.0,1.026314052178434
88.0,123.0,45.826,1615.7048336,1713.6863356,0.0,11788.0,1.0606431942037855
91.0,122.0,46.938,1618.047755,1718.6143605,0.0,11809.0,1.0621530515333892
93.0,122.0,42.677,1525.2068458,1598.3703252,0.0,11097.0,1.0479695456399714
95.0,123.0,49.103,1738.9564036,1816.2173488,0.0,12643.0,1.044429489457041
100.0,125.0,56.381,1834.0838802,2048.0556933,0.0,13544.0,1.1166641370168233
102.0,125.0,32.82,1167.0799682,1221.152049,0.0,8489.0,1.0463310846500056
104.0,126.0,48.806,1964.0827915,1957.727111,156.0,13975.0,0.9967640465424851
106.0,127.0,57.449,2073.5724648,2144.5771523,0.0,15042.0,1.0342426844035317
109.0,127.0,58.56,1997.58772,2144.5850929,0.0,14615.0,1.0735874432087518
111.0,127.0,52.376,1726.8797147,1884.3710748,0.0,12683.0,1.09119995953358
113.0,128.0,58.424,1896.9632035,2091.6697043,0.0,13967.0,1.102641158479382
115.0,129.0,52.704,1710.7978652,1923.0874154,0.0,12654.0,1.1240880378204017
117.0,130.0,57.09,1839.7673693,2076.3912584,0.0,13621.0,1.1286162006395577
119.0,130.0,50.018,1571.0163378,1782.9262278,0.0,11647.0,1.1348871331896853
122.0,129.0,37.345,1238.4253438,1428.3865138,0.0,9218.0,1.15338927853101
124.0,128.0,49.553,1655.8811845,1849.4843629,0.0,12229.0,1.1169185206114043
128.0,127.0,51.165,1579.497386,1873.6640824,0.0,11838.0,1.1862406984698866
130.0,126.0,43.03,1483.1105477,1682.1374243,0.0,10994.0,1.1341955776045485
133.0,126.0,45.787,1540.9390635,1704.316509,0.0,11354.0,1.1060245984866617
136.0,127.0,56.027,1713.4613374,2009.3878674,0.0,12806.0,1.1727068615677303
139.0,126.0,43.771,1443.9226271,1622.8710604,0.0,10680.0,1.1239321484000866
141.0,125.0,43.064,1441.0005233,1590.7855381,0.0,10612.0,1.1039451494833472
144.0,124.0,46.182,1544.0713322,1767.8278359,0.0,11472.0,1.1449133204106516
147.0,124.0,48.101,1643.0015954,1832.9306626,0.0,12130.0,1.1155988330941093
149.0,126.0,46.678,1516.3429982,1718.1875773,0.0,11237.0,1.133112745163596
152.0,126.0,37.154,1293.8386428,1426.9365017,0.0,9526.0,1.1028705238019192
156.0,129.0,54.132,1692.9682286,1975.8603441,0.0,12637.0,1.167098301504416
159.0,130.0,36.542,1370.4164053,1485.1165329,0.0,10049.0,1.0836972814659869
161.0,132.0,48.341,1742.8638865,1840.5944206,0.0,12703.0,1.0560746796448122
164.0,133.0,47.657,1669.1190283,1822.6689904,0.0,12261.0,1.0919946148216828
167.0,133.0,51.825,1728.4309346,1859.315745,0.0,12652.0,1.0757246400651177
171.0,134.0,57.854,1727.3262542,2014.4374199,0.0,12892.0,1.1662171028790236
173.0,135.0,23.974,833.4454507,857.2413561,0.0,6038.0,1.0285512451714915
174.0,137.0,70.089,2478.7555474,2522.6634848,0.0,17917.0,1.0177137021220408
176.0,140.0,70.565,2210.5908629,2358.5613657,0.0,16151.0,1.0669370824259548
178.0,141.0,75.848,2237.4146444,2494.5215943,0.0,16517.0,1.1149125176879977
180.0,142.0,72.368,2021.9478058,2301.7988458,0.0,15001.0,1.1384066587659887
181.0,144.0,71.597,1910.1417916,2199.1104621,0.0,14211.0,1.1512812670613053
183.0,147.0,73.013,1966.3501053,2339.9225944,0.0,14749.0,1.1899826933632478
184.0,149.0,74.426,1951.8601286,2322.9745378,0.0,14641.0,1.1901337107931944
186.0,150.0,74.87,1889.936172,2322.4543351,0.0,14293.0,1.2288533176452692
187.0,151.0,69.679,1787.1111353,2193.4934102,0.0,13511.0,1.2273961965055864
188.0,153.0,76.331,2028.7939528,2489.1146398,0.0,15336.0,1.2268937594006024
190.0,154.0,76.051,1962.8031033,2414.3990133,0.0,14848.0,1.2300770307733597
192.0,155.0,76.233,1958.4130292,2410.9286263,0.0,14817.0,1.2310623910038272
193.0,156.0,73.463,1961.3459774,2424.9051909,0.0,14856.0,1.236347497505006
195.0,158.0,69.27,1826.0406979,2296.5230082,0.0,13893.0,1.2576516015448442
197.0,159.0,71.403,2041.9582841,2468.2689972,0.0,15377.0,1.208775427206094
200.0,161.0,60.815,1765.8393984,2116.7224392,0.0,13270.0,1.1987060890803147
203.0,163.0,59.702,1924.0009007,2254.640796,0.0,14377.0,1.171850176982612
205.0,164.0,69.52,2223.1081625,2497.6554098,0.0,16441.0,1.123497026339581
207.0,165.0,69.414,2253.3522942,2516.9463711,0.0,16642.0,1.1169786355992697
209.0,165.0,70.783,2351.5512564,2688.6137117,0.0,17465.0,1.1433362145020858
210.0,165.0,77.651,2390.6571373,2764.9348079,0.0,17806.0,1.156558489613742
212.0,164.0,75.035,2341.7018027,2744.5676492,0.0,17498.0,1.1720397729700223
214.0,164.0,69.713,2172.0702986,2553.5273599,0.0,16243.0,1.1756191139604768
216.0,164.0,72.939,2305.1767549,2737.4556401,0.0,17282.0,1.187525266459991
218.0,163.0,72.848,2369.1200798,2800.9047533,0.0,17742.0,1.1822552926639542
219.0,163.0,70.719,2325.5610932,2727.1938624,0.0,17380.0,1.172703598445289
221.0,163.0,73.723,2367.4651459,2781.7473739,0.0,17702.0,1.1749897896986818
223.0,163.0,77.44,2419.4263939,2883.5444034,0.0,18155.0,1.1918297703414997
225.0,162.0,71.034,2250.0730941,2694.1143149,0.0,16904.0,1.1973452426787097
227.0,162.0,74.5,2381.9365258,2827.6309434,0.0,17856.0,1.1871143134052695
229.0,162.0,73.691,2409.5540154,2828.8314219,0.0,18013.0,1.174006228463983
231.0,162.0,80.036,2439.2280417,2967.3432693,0.0,18399.0,1.2165091654292126
233.0,161.0,76.207,2440.2033055,2953.9777178,0.0,18383.0,1.2105457406528375
234.0,161.0,74.746,2388.3120481,2912.2913231,0.0,18026.0,1.2193931381022205
236.0,161.0,73.279,2402.4038587,2907.5650622,0.0,18097.0,1.2102732234926374
239.0,161.0,74.022,2389.734999,2975.9058375,0.0,18135.0,1.2452869622553493
241.0,161.0,59.389,2012.2390623,2403.4310025,0.0,15108.0,1.1944062947236824
243.0,161.0,72.784,2423.7277551,2874.296741,0.0,18165.0,1.1858991732680844
245.0,161.0,78.267,2563.4795131,3028.4847405,0.0,19194.0,1.181396116108481
247.0,161.0,78.3,2484.5295405,3019.3990568,0.0,18736.0,1.2152799987205465
248.0,161.0,79.5,2589.2582169,3092.6102162,0.0,19440.0,1.1944000779893789
250.0,161.0,82.864,2619.8963939,3148.3901091,0.0,19700.0,1.2017231354760864
252.0,161.0,75.146,2434.3685342,2952.8942281,0.0,18349.0,1.2130021344818285
255.0,161.0,74.925,2468.9857209,3000.8515955,0.0,18619.0,1.2154187730199277
257.0,161.0,74.579,2501.6162172,3042.6648209,0.0,18869.0,1.2162796195435537
259.0,161.0,75.694,2571.1260186,3099.3775223,0.0,19349.0,1.2054553140836082
262.0,162.0,74.433,2486.3806745,3086.0181222,0.0,18852.0,1.2411688016440139
264.0,162.0,75.827,2518.9893365,3007.0567847,0.0,18910.0,1.1937552657043573
266.0,161.0,80.884,2684.8540962,3167.0317111,0.0,20095.0,1.179591738553856
268.0,162.0,80.87,2608.2399575,3140.6898475,0.0,19623.0,1.2041414511992805
270.0,162.0,79.784,2567.4218618,3162.37912,0.0,19428.0,1.2317333458331152
272.0,162.0,69.974,2457.0340361,3018.0211341,0.0,18579.0,1.2283188143744412
275.0,162.0,78.708,2635.5902855,3267.2995938,0.0,19977.0,1.2396841845166227
277.0,163.0,77.806,2667.020506,3233.2142561,0.0,20099.0,1.2122944869850956
280.0,162.0,71.865,2541.0233441,2990.6628661,0.0,19008.0,1.176952141366201
282.0,163.0,86.295,2894.7971442,3486.6568704,0.0,21780.0,1.2044563735271907
284.0,163.0,73.366,2493.5880694,3021.6385395,0.0,18790.0,1.2117633127058784
287.0,163.0,75.396,2601.1685271,3144.8269752,0.0,19590.0,1.2090054690559076
289.0,163.0,82.315,2723.2431649,3299.8479873,0.0,20521.0,1.2117346074092408
291.0,163.0,81.847,2766.9982037,3347.6149363,0.0,20842.0,1.2098363243689878
293.0,163.0,85.722,2869.278585,3488.3375011,0.0,21639.0,1.215754203630248
296.0,164.0,82.507,2622.1828303,3244.8515859,0.0,19866.0,1.237461990981293
298.0,164.0,87.156,2762.4429978,3419.207005,0.0,20930.0,1.237747532790014
300.0,165.0,80.923,2679.6571336,3336.7858213,0.0,20334.0,1.2452286449114394
303.0,164.0,83.205,2720.0964508,3314.9180514,0.0,20527.0,1.2186766577431687
305.0,165.0,90.425,2893.3721922,3579.869953,0.0,21920.0,1.2372656247442593
307.0,165.0,79.269,2583.8879848,3192.259785,0.0,19568.0,1.2354482097439257
310.0,165.0,89.896,2937.9391145,3604.9029085,0.0,22210.0,1.2270175684404914
312.0,166.0,86.805,2785.1055392,3426.2893131,0.0,21068.0,1.230218842652611
314.0,165.0,88.615,2778.4978359,3428.2212716,0.0,21034.0,1.2338398206776158
316.0,166.0,92.123,2974.1530895,3585.2162958,0.0,22382.0,1.2054578859633378
318.0,166.0,88.514,2777.5700728,3444.5953546,0.0,21055.0,1.2401470581541758
321.0,166.0,91.718,2932.7364595,3653.355872,0.0,22257.0,1.2457157069690667
323.0,166.0,81.284,2624.7597984,3259.0067582,0.0,19903.0,1.241640000805645
325.0,166.0,86.867,2899.5690847,3565.140644,0.0,21931.0,1.2295415421594835
327.0,166.0,92.571,2950.6185942,3608.4927303,0.0,22287.0,1.2229614282893682
329.0,166.0,101.246,3117.4580417,3833.0741512,0.0,23579.0,1.2295511599282865
331.0,166.0,95.191,2884.3453277,3613.0317414,0.0,21922.0,1.2526349416978655
333.0,166.0,98.597,3037.0515243,3827.4146265,0.0,23119.0,1.2602402678638018
335.0,166.0,98.266,2937.6839396,3656.7054151,0.0,22290.0,1.2447579420670773
337.0,167.0,99.252,3000.1150686,3785.2031202,0.0,22844.0,1.261685979920217
339.0,167.0,94.638,2959.9681396,3617.2970633,0.0,22353.0,1.222072972646533
342.0,168.0,100.613,3078.319435,3812.5267939,0.0,23327.0,1.2385091522836065
344.0,167.0,94.056,2829.1347138,3523.8609697,0.0,21470.0,1.2455613910893861
346.0,168.0,97.644,3026.1765983,3746.8473178,0.0,22930.0,1.2381456257063277
348.0,168.0,99.507,3140.8403072,3873.3869449,0.0,23774.0,1.23323269127078
350.0,169.0,93.563,2879.8902376,3574.3463446,0.0,21835.0,1.241139783014347
353.0,169.0,88.991,2898.0987188,3589.3821118,0.0,21961.0,1.2385299674285202
355.0,169.0,98.986,3102.0371691,3800.777416,0.0,23441.0,1.2252520549593306
357.0,169.0,99.594,3184.807229,3862.9450673,0.0,24005.0,1.2129290062284017
359.0,169.0,105.498,3356.7744811,4080.3996001,0.0,25315.0,1.2155715622465264
361.0,170.0,100.917,3043.1392844,3749.7747365,0.0,23030.0,1.2322060826208037
363.0,170.0,96.15,2929.3779003,3648.6799573,0.0,22231.0,1.2455477174612177
366.0,170.0,101.023,3232.9076316,3921.5235951,0.0,24368.0,1.2130020532504966
368.0,170.0,101.915,3080.4464968,3753.9290834,0.0,23246.0,1.2186314832280387
369.0,170.0,106.32,3120.7459361,3722.6736321,0.0,23423.0,1.192879429573889
372.0,170.0,70.331,2540.2878452,3023.4702368,0.0,19055.0,1.1902077327626461
374.0,169.0,107.655,3579.2381495,4184.2836275,0.0,26729.0,1.169043090380706
376.0,170.0,123.179,3700.5296805,4383.3844661,0.0,27725.0,1.1845289308712519
377.0,170.0,116.795,3326.0879658,4055.7581964,0.0,25104.0,1.2193779112587295
379.0,170.0,112.256,3140.303845,3856.4567096,0.0,23745.0,1.2280520930292336
381.0,170.0,116.241,3323.498427,4096.8678371,0.0,25154.0,1.2326973901408138
383.0,171.0,113.79,3259.1100257,4091.2909214,0.0,24784.0,1.2553399207568214
385.0,171.0,107.061,3079.1888715,3876.4402975,0.0,23433.0,1.2589160520093805
387.0,171.0,107.097,3078.7662131,3904.8801061,0.0,23476.0,1.2683262826144204
389.0,171.0,102.297,3069.5696605,3864.4718968,0.0,23360.0,1.2589621100732795
391.0,171.0,104.124,3148.3187003,3920.1785142,0.0,23891.0,1.2451657177611817
393.0,172.0,95.641,2980.144076,3705.8221993,0.0,22607.0,1.243504375893805
395.0,172.0,104.205,3211.6733901,4001.1363626,0.0,24375.0,1.245810478404661
397.0,172.0,105.576,3176.0288354,3934.36253,0.0,24069.0,1.2387678871638748
399.0,171.0,100.424,3058.309365,3761.9577531,0.0,23134.0,1.2300775703572422
401.0,171.0,107.487,3274.5820813,3942.1110204,0.0,24634.0,1.2038516435156796
403.0,172.0,107.782,3329.9129203,4051.8338593,0.0,25119.0,1.2167987440749533
405.0,171.0,106.194,3096.4326055,3867.4022829,0.0,23516.0,1.2489864226434557
407.0,172.0,104.984,3008.0021722,3732.1751557,0.0,22805.0,1.2407488233196162
409.0,172.0,112.081,3285.6616058,4026.6219474,0.0,24830.0,1.2255132848410266
411.0,172.0,108.66,3255.7849923,3978.6445812,0.0,24587.0,1.2220231343929586
413.0,172.0,107.147,3171.6064734,3890.0071152,0.0,23974.0,1.2265100187634141
415.0,171.0,111.531,3313.5095079,4045.5126832,0.0,25017.0,1.220914765312963
417.0,172.0,108.255,3179.7029491,3914.7999991,0.0,24058.0,1.2311841897709552
419.0,172.0,115.593,3345.5128506,4063.6978092,0.0,25225.0,1.2146711104311547
421.0,172.0,109.562,3101.8775396,3805.9728253,0.0,23449.0,1.226990033201245
423.0,172.0,121.279,3404.4929019,4193.694794,0.0,25762.0,1.2318118776689349
425.0,173.0,106.643,3035.5334613,3730.8069088,0.0,22957.0,1.2290448965112846
427.0,173.0,99.518,3189.9578685,3946.6571581,0.0,24166.0,1.2372129416103603
429.0,174.0,112.71,3664.8341605,4275.0780136,0.0,27353.0,1.1665133608710807
431.0,174.0,111.283,3405.5732649,4042.8354014,0.0,25530.0,1.1871233084508936
433.0,173.0,102.425,3198.4050107,3762.6789276,0.0,23922.0,1.1764235345468346
435.0,173.0,104.187,3371.4333956,3897.1467206,0.0,25107.0,1.1559316953098049
437.0,173.0,108.443,3481.2417855,4020.6270259,0.0,25919.0,1.1549404705661745
440.0,173.0,102.057,3218.7687816,3792.6534389,0.0,24084.0,1.1782932221104527
442.0,173.0,108.2,3488.7780896,4049.1009231,0.0,26007.0,1.1606071865591896
444.0,174.0,99.471,3208.3707175,3747.8029834,0.0,23955.0,1.1681327731105624
446.0,174.0,100.914,3303.8594126,3839.7070244,0.0,24637.0,1.1621883817926473
448.0,174.0,106.049,3371.9723767,3893.3375228,0.0,25104.0,1.1546172648692445
450.0,174.0,107.447,3460.4256225,3984.3201673,0.0,25745.0,1.1513959847579414
452.0,174.0,132.945,4077.1252493,4668.9500842,0.0,30293.0,1.1451573838703164
454.0,174.0,121.417,3495.1143451,4162.0266229,0.0,26221.0,1.1908127208298585
456.0,174.0,125.585,3498.6725312,4190.2139042,0.0,26286.0,1.197658216604459
458.0,173.0,113.308,3212.6105465,3832.6588143,0.0,24113.0,1.1930044923980951
460.0,174.0,119.296,3331.9200619,4018.0137829,0.0,25077.0,1.2059154206144913
461.0,174.0,119.83,3467.9546595,4051.122873,0.0,25893.0,1.1681591228139294
463.0,175.0,122.333,3560.3878117,4199.4562751,0.0,26647.0,1.1794940599728827
465.0,175.0,126.303,3531.9911258,4183.428462,0.0,26462.0,1.184439120314168
467.0,175.0,120.978,3318.2926552,3970.2486156,0.0,24924.0,1.1964733156909289
469.0,174.0,123.175,3460.5912469,4093.5849858,0.0,25919.0,1.1829149107011805
470.0,175.0,128.983,3565.0838619,4175.0125962,0.0,26635.0,1.171083979487355
473.0,175.0,73.739,2665.5932508,3043.6396904,0.0,19791.0,1.1418245036021681
474.0,175.0,132.589,3950.377245,4498.979556,0.0,29312.0,1.1388733979000023
476.0,174.0,129.716,3683.7940243,4229.3352623,0.0,27387.0,1.1480922207923026
478.0,175.0,128.143,3410.267381,3951.1661239,0.0,25411.0,1.15860889557035
479.0,175.0,131.628,3519.6180313,4106.9848343,0.0,26272.0,1.1668836782220517
481.0,175.0,117.09,3294.5289755,3885.5384681,0.0,24657.0,1.1793911958265004
483.0,175.0,128.509,3627.7401051,4165.8334779,0.0,26972.0,1.1483274317373313
484.0,175.0,132.075,3600.6121545,4128.7803156,0.0,26761.0,1.1466884347540465
486.0,175.0,131.224,3493.951809,4049.1530017,0.0,26036.0,1.1589035061301842
488.0,176.0,130.065,3382.6099161,4051.10912,0.0,25414.0,1.1976282280490533
490.0,176.0,128.172,3339.0884704,3975.0779687,0.0,25049.0,1.1904679986582725
491.0,176.0,131.855,3376.071313,4020.9965904,0.0,25329.0,1.1910283337074759
493.0,177.0,119.621,3069.005767,3665.415513,0.0,23042.0,1.1943332112350507
495.0,178.0,127.884,3488.4368347,4140.5150203,0.0,26150.0,1.186925610667128
496.0,178.0,119.86,3339.6801883,3895.586018,0.0,24926.0,1.1664548095495855
498.0,178.0,118.641,3295.823553,3813.0403587,0.0,24549.0,1.156930975637093
500.0,178.0,120.738,3417.7556545,3926.5150874,0.0,25414.0,1.1488577547169412
502.0,177.0,123.954,3418.9097134,3928.1965276,0.0,25423.0,1.1489617617581163
504.0,177.0,126.659,3441.3957925,3911.1498844,0.0,25522.0,1.1365010362724792
505.0,177.0,131.294,3669.0565372,4135.7781407,0.0,27156.0,1.1272048001353976
507.0,177.0,127.902,3542.556438,3968.7155031,0.0,26181.0,1.1202970432675998
509.0,177.0,118.33,3286.793473,3755.8336192,0.0,24408.0,1.1427044777997222
511.0,177.0,119.843,3403.9546107,3838.1559118,0.0,25196.0,1.1275578997837192
513.0,177.0,118.309,3356.0009086,3781.0982793,0.0,24837.0,1.1266678354021469
515.0,177.0,114.0,3456.6765497,3844.8667494,0.0,25503.0,1.1123015688967748
517.0,177.0,112.714,3451.6089797,3820.2838878,0.0,25436.0,1.1068124779684758
518.0,177.0,118.652,3616.3854946,4014.3757249,0.0,26668.0,1.110051937464709
520.0,177.0,115.255,3501.4110241,3851.4158363,0.0,25765.0,1.0999610756323488
522.0,177.0,124.588,3579.9189835,3968.9086338,0.0,26392.0,1.1086587858811525
524.0,177.0,124.262,3525.7223539,3910.2724663,0.0,25994.0,1.1090698795311058
526.0,177.0,124.1,3499.5768311,3896.9239173,0.0,25826.0,1.1135414666907326
528.0,177.0,125.497,3564.7893689,3948.9139169,0.0,26275.0,1.1077551878243315
529.0,177.0,121.588,3394.7511563,3755.8568797,0.0,25014.0,1.106371780072851
532.0,177.0,71.033,2603.0892142,2793.1500479,0.0,19043.0,1.0730135689023672
533.0,177.0,145.064,4244.4047961,4519.335443,0.0,30995.0,1.064774841257512
535.0,177.0,150.828,3966.2716525,4440.6381708,0.0,29309.0,1.119600108076561
536.0,177.0,147.832,3672.2980586,4159.279282,0.0,27212.0,1.1326093948881844
538.0,177.0,143.881,3616.4785061,4116.392842,0.0,26831.0,1.1382323536713361
539.0,178.0,137.706,3467.6102632,4049.7634908,0.0,25889.0,1.1678831193280568
541.0,178.0,144.662,3566.2226603,4189.1004331,0.0,26663.0,1.1746603709673031
542.0,178.0,144.039,3432.000946,4079.7651088,0.0,25736.0,1.1887424196531675
544.0,179.0,143.342,3430.314623,4084.6608364,0.0,25735.0,1.1907539935295317
545.0,179.0,138.846,3348.3547719,3982.3196901,0.0,25112.0,1.1893362446298548
547.0,179.0,146.163,3610.6864173,4238.2775636,0.0,26991.0,1.1738149132234252
548.0,179.0,143.195,3662.4953046,4241.396059,0.0,27287.0,1.1580618420651394
550.0,180.0,143.195,3613.4663296,4088.0501162,0.0,26769.0,1.1313375422132508
551.0,179.0,144.122,3598.4388339,4102.164052,0.0,26707.0,1.1399843769343887
553.0,180.0,142.692,3404.0004579,3883.2898492,0.0,25268.0,1.1408017998903806
554.0,179.0,126.809,3120.7984643,3539.1648454,0.0,23132.0,1.1340574810856427
556.0,179.0,135.086,3370.4975178,3763.8353528,0.0,24891.0,1.116700229839285
557.0,180.0,136.901,3445.8894748,3850.6263809,0.0,25452.0,1.1174549877643685
559.0,180.0,135.86,3386.6972492,3897.8773038,0.0,25194.0,1.1509376294916087
560.0,180.0,138.0,3592.5139496,3946.8981843,0.0,26427.0,1.098645193775645
562.0,180.0,132.872,3620.8875877,3970.6715235,0.0,26624.0,1.0966017108590174
564.0,180.0,133.236,3747.8141884,4037.8298804,0.0,27444.0,1.0773826228892667
566.0,180.0,126.881,3487.0791763,3781.9995839,0.0,25574.0,1.0845751968020778
567.0,180.0,129.291,3601.9525894,3897.69879,0.0,26403.0,1.0821071886038522
569.0,180.0,128.802,3650.5900124,3929.2845144,0.0,26726.0,1.076342317557807
571.0,181.0,135.741,3843.7748362,4126.4600167,0.0,28123.0,1.073543636801438
572.0,180.0,150.25,3951.3339138,4300.3849579,0.0,29003.0,1.0883375213825746
574.0,180.0,131.885,3421.1257193,3759.2405979,0.0,25168.0,1.0988314684527822
575.0,180.0,134.463,3491.1937211,3851.7873363,0.0,25708.0,1.1032866245779065
576.0,180.0,130.478,3283.1571376,3627.3323836,0.0,24184.0,1.1048305736141504
578.0,180.0,138.756,3524.2106591,3865.9044849,0.0,25916.0,1.096956129713103
579.0,180.0,146.075,3667.0249488,4063.0070032,0.0,27030.0,1.1079845542173312
581.0,180.0,148.117,3663.3560373,3982.5971335,0.0,26882.0,1.0871444361261948
582.0,180.0,152.617,3832.6904969,4063.4347644,0.0,27961.0,1.0602042527792508
584.0,180.0,159.373,3868.8106874,4242.5958651,0.0,28448.0,1.0966150085651254
585.0,180.0,151.6,3554.5426122,3931.5653955,0.0,26190.0,1.1060678755139892
586.0,181.0,155.708,3608.8962459,4013.9763838,0.0,26626.0,1.1122448832825838
588.0,181.0,157.927,3714.2472297,4162.8407073,0.0,27453.0,1.1207764184389613
589.0,181.0,149.919,3486.2349248,3927.4045333,0.0,25800.0,1.1265461502211613
591.0,181.0,137.522,3385.8476565,3699.4091867,0.0,24875.0,1.0926094620937947
592.0,181.0,148.217,3636.8893729,4031.3917259,0.0,26810.0,1.1084724643921269
593.0,182.0,146.719,3625.5382683,3992.0429238,0.0,26684.0,1.1010897219606106
595.0,182.0,138.755,3353.3073883,3690.2162236,0.0,24677.0,1.1004706089502876
597.0,182.0,125.887,3388.7498665,3656.2732632,0.0,24823.0,1.078944568716813
598.0,182.0,138.841,3744.476517,3988.3751218,0.0,27347.0,1.0651355680006793
600.0,182.0,146.072,3805.5201669,4021.9735257,0.0,27743.0,1.056878783794838
601.0,182.0,150.889,3881.7319351,4122.6702525,0.0,28330.0,1.06206979807682
602.0,182.0,148.103,3742.1041917,3980.0085208,0.0,27320.0,1.0635750147277228
604.0,182.0,145.6,3504.5355926,3797.0709782,0.0,25696.0,1.0834733669755567
605.0,182.0,149.545,3627.5259166,3947.3196588,0.0,26625.0,1.0881575347915737
606.0,182.0,147.712,3585.101557,3936.2571225,0.0,26369.0,1.097948568518055
608.0,181.0,149.752,3622.5283518,4016.2072362,0.0,26706.0,1.1086751699829718
609.0,182.0,148.138,3668.8604641,3971.0636985,0.0,26894.0,1.0823697813959061
611.0,182.0,144.081,3550.7094226,3831.4659427,0.0,26010.0,1.079070542442309
612.0,182.0,153.733,3842.5402645,4031.9660022,0.0,27966.0,1.049297007880449
614.0,182.0,152.239,3614.8547467,3929.7119686,0.0,26526.0,1.0871009332221255
615.0,182.0,157.244,3657.6255033,4000.6595179,0.0,26878.0,1.093785986096856
616.0,183.0,147.123,3454.4522372,3767.3608425,0.0,25368.0,1.090581251038986
618.0,182.0,147.755,3515.0355343,3826.5808248,0.0,25802.0,1.0886321880561136
619.0,183.0,145.592,3472.0288322,3790.3350321,0.0,25503.0,1.0916772916595596
621.0,182.0,144.745,3491.6965908,3738.255303,0.0,25531.0,1.0706128684976919
622.0,183.0,156.629,3927.1980741,4038.235951,0.0,28452.0,1.0282740709291691
623.0,183.0,151.338,3602.3060584,3857.4926842,0.0,26341.0,1.0708397958593623
625.0,183.0,158.463,3769.9197046,4021.1218826,0.0,27541.0,1.0666332966438217
626.0,183.0,154.241,3497.7478842,3810.8183439,0.0,25680.0,1.0895062966413902
627.0,183.0,136.5,3256.6065922,3512.8044465,0.0,23853.0,1.0786701884451217
629.0,184.0,138.045,3404.1080419,3625.5931416,0.0,24860.0,1.0650640628833796
630.0,184.0,153.882,3707.3577745,4023.568743,0.0,27194.0,1.0852928116824783
631.0,183.0,146.766,3439.2949309,3738.7531035,0.0,25237.0,1.0870696403235292
633.0,184.0,132.229,3314.5578743,3567.812924,0.0,24266.0,1.0764068872242831
