sec,speed,cadence,power,altitude
0.0,7.7976,0.0,0.0,50.0
1.0,9.0,0.0,0.0,50.0
2.0,9.7992,53.0,216.0,50.0
3.0,10.1988,53.0,216.0,50.0
4.0,10.098,59.0,165.0,50.0
5.0,10.299600000000002,62.0,105.0,50.0
6.0,10.6992,62.0,84.0,50.0
7.0,10.998,65.0,134.0,50.0
8.0,11.2968,67.0,104.0,50.0
9.0,11.5992,69.0,116.0,50.0
10.0,11.898,70.0,112.0,50.0
11.0,12.1968,72.0,125.0,50.0
12.0,12.2976,75.0,101.0,50.0
13.0,12.3984,76.0,94.0,50.0
14.0,12.4992,76.0,86.0,50.0
15.0,12.6,77.0,76.0,50.0
16.0,12.4992,77.0,77.0,50.0
17.0,12.6,78.0,59.0,50.0
18.0,12.6972,77.0,73.0,50.0
19.0,12.798,79.0,92.0,50.0
20.0,12.9996,79.0,101.0,50.0
21.0,12.9996,80.0,90.0,50.0
22.0,12.8988,80.0,68.0,50.0
23.0,12.8988,80.0,69.0,50.0
24.0,12.8988,80.0,44.0,50.0
25.0,12.8988,80.0,64.0,50.0
26.0,12.9996,80.0,81.0,50.0
27.0,13.0968,80.0,79.0,50.0
28.0,13.0968,81.0,86.0,50.0
29.0,13.1976,81.0,73.0,50.0
30.0,13.1976,82.0,80.0,50.0
31.0,13.1976,82.0,71.0,50.0
32.0,13.3992,82.0,67.0,50.0
33.0,13.3992,83.0,95.0,50.0
34.0,13.2984,82.0,67.0,50.0
35.0,13.0968,83.0,41.0,50.0
36.0,12.9996,81.0,30.0,50.0
37.0,12.8988,79.0,33.0,50.0
38.0,12.8988,80.0,39.0,50.0
39.0,12.8988,80.0,84.0,50.0
40.0,12.9996,80.0,69.0,50.0
41.0,12.9996,80.0,78.0,50.0
42.0,13.0968,81.0,78.0,50.0
43.0,13.1976,81.0,84.0,50.0
44.0,13.1976,81.0,87.0,50.0
45.0,13.1976,81.0,67.0,50.0
46.0,13.1976,80.0,61.0,50.0
47.0,13.2984,82.0,78.0,50.0
48.0,13.1976,82.0,75.0,50.0
49.0,13.1976,82.0,61.0,50.0
50.0,13.0968,81.0,56.0,50.0
51.0,13.0968,80.0,55.0,50.0
52.0,13.0968,81.0,61.0,50.0
53.0,13.0968,81.0,65.0,50.0
54.0,12.9996,80.0,58.0,50.0
55.0,12.9996,80.0,59.0,50.0
56.0,12.9996,79.0,62.0,50.0
57.0,12.9996,80.0,71.0,50.0
58.0,12.9996,80.0,75.0,50.0
59.0,12.9996,80.0,56.0,50.0
60.0,12.9996,80.0,55.0,50.0
61.0,12.9996,80.0,78.0,50.0
62.0,13.0968,81.0,62.0,50.0
