sec,hr,ve,vo2,vco2,fat,cho,rer
-59.0,70.0,9.565,257.8648549,257.0386523,20.0,1835.0,0.996795986020195
-55.0,71.0,17.937,545.6192387,532.535472,320.0,3588.0,0.9760203347463086
-50.0,78.0,29.572,1158.4759693,1143.5939891,365.0,7953.0,0.9871538291735198
-49.0,78.0,20.69,350.082581,344.6429093,133.0,2379.0,0.9844617470413359
-48.0,81.0,42.841,1314.8085302,1311.0583767,92.0,9369.0,0.9971477569441769
-46.0,82.0,29.901,823.9291751,863.6601781,0.0,5995.0,1.0482213814011112
-43.0,82.0,15.674,379.8176284,442.6891956,0.0,2834.0,1.165530935109172
-41.0,81.0,15.925,389.7117096,449.047676,0.0,2900.0,1.1522560522004905
-38.0,78.0,32.339,683.2174349,839.7150212,0.0,5167.0,1.2290597082360846
-35.0,78.0,30.594,918.8152767,1069.7196698,0.0,6855.0,1.1642380105411236
-31.0,76.0,9.156,193.2274011,227.1709046,0.0,1445.0,1.1756660975967554
-29.0,74.0,10.493,234.4808047,277.9130679,0.0,1757.0,1.185227371833563
-26.0,73.0,19.784,387.2995916,418.2288446,0.0,2838.0,1.0798587286710684
-25.0,73.0,13.403,425.0872148,397.7988779,661.0,2356.0,0.9358053219435476
-24.0,73.0,46.015,1133.1699993,1142.5650516,0.0,8174.0,1.0082909469062928
-21.0,72.0,15.512,480.6459691,482.9723961,0.0,3464.0,1.00484020911349
-19.0,70.0,47.055,1339.0015435,1285.6108455,1300.0,8256.0,0.9601264850969159
-16.0,69.0,17.667,502.5740922,529.0250594,0.0,3660.0,1.0526309804077083
-13.0,68.0,14.416,410.4582179,440.773266,0.0,3003.0,1.0738565992297555
-8.0,68.0,19.102,552.2352299,620.2173307,0.0,4084.0,1.1231035202377624
-3.0,70.0,13.794,431.6065704,467.4108504,0.0,3164.0,1.082955827032053
0.0,76.0,12.669,409.9197419,413.3359943,0.0,2957.0,1.0083339543105816
3.0,78.0,13.225,417.6835205,407.1959854,256.0,2734.0,0.9748911925291053
8.0,86.0,32.497,1068.9102864,1173.9506286,0.0,7863.0,1.098268623229146
11.0,91.0,28.716,1007.2371316,1052.1893839,0.0,7323.0,1.0446292644400361
13.0,98.0,28.64,1036.6993362,1055.0125841,0.0,7493.0,1.0176649557499735
16.0,102.0,25.165,886.7883102,875.2576599,283.0,6084.0,0.9869972910475112
18.0,106.0,26.815,957.2212235,922.431891,848.0,5989.0,0.9636559118770939
21.0,111.0,28.899,1076.0441233,1060.4145421,383.0,7340.0,0.9854749625395777
26.0,111.0,19.7,927.7230692,830.7035892,2329.0,4197.0,0.895421938700239
30.0,110.0,23.449,1145.4189013,888.9631728,5992.0,1849.0,0.7761031110898082
34.0,112.0,45.608,2057.6227524,1668.4030274,9166.0,5032.0,0.8108400946937351
37.0,113.0,25.469,1280.7805207,1029.1889622,5915.0,2908.0,0.8035638780932626
40.0,113.0,30.259,1564.3638427,1182.5011658,8880.0,1779.0,0.7558990648614535
43.0,113.0,32.65,1631.4566515,1253.5058016,8814.0,2334.0,0.7683353403521308
46.0,112.0,34.17,1769.4552276,1401.2554079,8634.0,3523.0,0.7919134579068113
49.0,111.0,31.805,1590.8884354,1273.3079172,7461.0,3490.0,0.8003753681695788
51.0,110.0,38.471,1949.6208072,1544.7931865,9494.0,3902.0,0.7923557138880745
53.0,109.0,33.673,1615.2595034,1282.3199404,7810.0,3292.0,0.7938785920781228
57.0,110.0,48.794,2054.3264308,1816.1177975,5704.0,8710.0,0.8840453835726408
61.0,114.0,33.33,1376.6250926,1287.146469,2167.0,7603.0,0.9350014582176446
