sec,speed,cadence,power,altitude
0.0,10.098,0.0,0.0,50.0
0.0,10.1988,0.0,0.0,50.0
1.0,10.3968,0.0,0.0,50.0
2.0,10.5984,64.0,73.0,50.0
3.0,10.897200000000002,64.0,73.0,50.0
4.0,11.1996,66.0,104.0,50.0
5.0,11.3976,69.0,100.0,50.0
6.0,11.5992,70.0,84.0,50.0
7.0,11.700000000000001,71.0,94.0,50.0
8.0,11.7972,72.0,83.0,50.0
9.0,11.898000000000001,73.0,78.0,50.0
10.0,12.0996,74.0,85.0,50.0
11.0,12.1968,74.0,91.0,50.0
12.0,12.3984,75.0,90.0,50.0
13.0,12.4992,76.0,88.0,50.0
14.0,12.4992,77.0,79.0,50.0
15.0,12.6,77.0,85.0,50.0
16.0,12.6972,78.0,77.0,50.0
17.0,12.798,79.0,90.0,50.0
18.0,12.898800000000001,79.0,79.0,50.0
19.0,12.898800000000001,80.0,80.0,50.0
20.0,12.999600000000001,80.0,71.0,50.0
21.0,12.999600000000001,80.0,73.0,50.0
22.0,13.0968,80.0,76.0,50.0
23.0,13.0968,81.0,76.0,50.0
24.0,13.1976,81.0,65.0,50.0
25.0,13.1976,81.0,74.0,50.0
26.0,13.1976,82.0,67.0,50.0
27.0,13.1976,82.0,66.0,50.0
28.0,13.1976,82.0,63.0,50.0
29.0,13.1976,82.0,62.0,50.0
30.0,13.2984,82.0,80.0,50.0
31.0,13.3992,82.0,82.0,50.0
32.0,13.5972,83.0,73.0,50.0
33.0,13.698,83.0,107.0,50.0
34.0,13.698,85.0,87.0,50.0
35.0,13.698,85.0,57.0,50.0
36.0,13.698,85.0,65.0,50.0
37.0,13.698,85.0,62.0,50.0
38.0,13.698,85.0,79.0,50.0
39.0,13.5972,85.0,57.0,50.0
40.0,13.5972,84.0,67.0,50.0
41.0,13.5972,85.0,69.0,50.0
42.0,13.698,84.0,64.0,50.0
43.0,13.698,84.0,72.0,50.0
44.0,13.698,85.0,75.0,50.0
45.0,13.5972,85.0,58.0,50.0
46.0,13.698,85.0,74.0,50.0
47.0,13.5972,85.0,72.0,50.0
48.0,13.5972,83.0,44.0,50.0
49.0,13.5,84.0,75.0,50.0
50.0,13.5,84.0,56.0,50.0
51.0,13.5,84.0,71.0,50.0
52.0,13.5,84.0,65.0,50.0
53.0,13.9968,84.0,70.0,50.0
54.0,14.1984,86.0,189.0,50.0
55.0,13.9968,87.0,128.0,50.0
56.0,13.798800000000002,88.0,79.0,50.0
57.0,13.5972,65.0,11.0,50.0
58.0,13.2984,60.0,4.0,50.0
59.0,13.2984,75.0,16.0,50.0
60.0,13.2984,82.0,65.0,50.0
61.0,13.2984,82.0,103.0,50.0
62.0,13.2984,83.0,85.0,50.0
63.0,13.3992,82.0,76.0,50.0
64.0,13.3992,82.0,99.0,50.0
65.0,13.5,83.0,81.0,50.0
66.0,13.5972,83.0,95.0,50.0
67.0,13.5972,84.0,77.0,50.0
68.0,13.5972,85.0,69.0,50.0
69.0,13.5972,84.0,67.0,50.0
70.0,13.5972,84.0,74.0,50.0
71.0,13.698,84.0,73.0,50.0
72.0,13.698,85.0,85.0,50.0
73.0,13.798800000000002,85.0,69.0,50.0
74.0,13.798800000000002,85.0,89.0,50.0
75.0,13.798800000000002,85.0,80.0,50.0
76.0,13.798800000000002,86.0,79.0,50.0
77.0,13.798800000000002,86.0,71.0,50.0
78.0,13.798800000000002,86.0,56.0,50.0
79.0,13.798800000000002,85.0,69.0,50.0
80.0,13.798800000000002,85.0,72.0,50.0
81.0,13.698,85.0,72.0,50.0
82.0,13.698,85.0,68.0,50.0
83.0,13.698,85.0,68.0,50.0
84.0,13.698,85.0,71.0,50.0
85.0,13.698,85.0,64.0,50.0
86.0,13.798800000000002,85.0,80.0,50.0
87.0,13.698,85.0,82.0,50.0
88.0,13.5972,85.0,51.0,50.0
89.0,13.5972,84.0,62.0,50.0
90.0,13.5,84.0,69.0,50.0
91.0,13.5,83.0,50.0,50.0
92.0,13.5,83.0,70.0,50.0
93.0,13.3992,83.0,65.0,50.0
94.0,13.3992,83.0,68.0,50.0
95.0,13.3992,83.0,70.0,50.0
96.0,13.5,83.0,70.0,50.0
97.0,13.5,83.0,86.0,50.0
98.0,13.5,83.0,84.0,50.0
99.0,13.5,84.0,75.0,50.0
100.0,13.5972,84.0,70.0,50.0
101.0,13.5,84.0,72.0,50.0
102.0,13.698,84.0,68.0,50.0
103.0,13.798800000000002,84.0,111.0,50.0
104.0,13.899600000000001,86.0,85.0,50.0
105.0,13.9968,86.0,103.0,50.0
106.0,13.9968,86.0,71.0,50.0
107.0,13.9968,87.0,69.0,50.0
108.0,14.0976,87.0,87.0,50.0
109.0,14.1984,87.0,85.0,50.0
110.0,14.0976,87.0,95.0,50.0
111.0,14.0976,88.0,69.0,50.0
112.0,14.0976,88.0,72.0,50.0
113.0,14.0976,87.0,67.0,50.0
114.0,14.0976,87.0,69.0,50.0
115.0,14.0976,87.0,80.0,50.0
116.0,14.0976,87.0,77.0,50.0
117.0,14.0976,87.0,77.0,50.0
118.0,14.0976,87.0,62.0,50.0
119.0,14.0976,87.0,81.0,50.0
120.0,14.0976,87.0,82.0,50.0
121.0,14.0976,87.0,70.0,50.0
122.0,14.0976,87.0,69.0,50.0
123.0,13.9968,87.0,74.0,50.0
124.0,13.9968,87.0,75.0,50.0
125.0,14.0976,87.0,70.0,50.0
126.0,13.798800000000002,87.0,95.0,50.0
127.0,13.5972,82.0,55.0,50.0
128.0,13.2984,59.0,6.0,50.0
129.0,12.999600000000001,54.0,3.0,50.0
130.0,12.999600000000001,74.0,25.0,50.0
131.0,12.999600000000001,81.0,59.0,50.0
132.0,12.999600000000001,81.0,87.0,50.0
133.0,13.0968,81.0,91.0,50.0
134.0,13.0968,81.0,83.0,50.0
135.0,13.0968,81.0,74.0,50.0
136.0,13.0968,81.0,73.0,50.0
137.0,13.1976,81.0,81.0,50.0
138.0,13.1976,81.0,88.0,50.0
139.0,13.1976,82.0,75.0,50.0
140.0,13.1976,82.0,68.0,50.0
141.0,13.2984,82.0,75.0,50.0
142.0,13.1976,82.0,65.0,50.0
143.0,13.1976,82.0,66.0,50.0
144.0,13.2984,82.0,75.0,50.0
145.0,13.2984,82.0,72.0,50.0
146.0,13.2984,82.0,76.0,50.0
147.0,13.2984,82.0,73.0,50.0
148.0,13.1976,82.0,62.0,50.0
149.0,13.2984,82.0,59.0,50.0
150.0,13.1976,82.0,64.0,50.0
151.0,13.3992,82.0,67.0,50.0
152.0,13.5972,83.0,108.0,50.0
153.0,13.698,84.0,112.0,50.0
154.0,13.698,84.0,93.0,50.0
155.0,13.798800000000002,85.0,79.0,50.0
156.0,13.798800000000002,85.0,89.0,50.0
157.0,13.9968,86.0,112.0,50.0
158.0,14.0976,86.0,102.0,50.0
159.0,14.1984,87.0,96.0,50.0
160.0,14.2992,88.0,106.0,50.0
161.0,14.4,88.0,100.0,50.0
162.0,14.597999999999999,89.0,103.0,50.0
163.0,14.597999999999999,90.0,98.0,50.0
164.0,14.6988,90.0,87.0,50.0
165.0,14.597999999999999,91.0,80.0,50.0
166.0,14.597999999999999,91.0,73.0,50.0
167.0,14.6988,91.0,73.0,50.0
168.0,14.6988,91.0,85.0,50.0
169.0,14.7996,91.0,92.0,50.0
170.0,14.8968,91.0,93.0,50.0
171.0,14.8968,92.0,83.0,50.0
172.0,14.8968,92.0,85.0,50.0
173.0,14.997600000000002,92.0,97.0,50.0
174.0,14.997600000000002,93.0,88.0,50.0
175.0,15.0984,93.0,95.0,50.0
176.0,15.0984,93.0,96.0,50.0
177.0,15.0984,93.0,98.0,50.0
178.0,15.0984,94.0,75.0,50.0
179.0,15.3,94.0,81.0,50.0
180.0,15.498,95.0,150.0,307.0
182.0,15.498,95.0,119.0,307.0
182.0,15.397200000000002,96.0,122.0,307.0
183.0,15.0984,96.0,107.0,307.0
184.0,14.7996,94.0,178.0,307.0
185.0,14.2992,91.0,261.0,307.0
186.0,13.899600000000001,89.0,316.0,307.0
187.0,13.3992,87.0,369.0,307.0
