sec,speed,cadence,power,altitude
0.0,10.998,65.0,71.0,50.0
1.0,11.1996,66.0,89.0,50.0
2.0,11.2968,68.0,105.0,50.0
3.0,11.2968,69.0,80.0,50.0
4.0,11.2968,70.0,43.0,50.0
5.0,11.2968,70.0,51.0,50.0
6.0,11.3976,70.0,51.0,50.0
7.0,11.4984,70.0,62.0,50.0
8.0,11.5992,71.0,87.0,50.0
9.0,11.5992,72.0,64.0,50.0
10.0,11.5992,72.0,57.0,50.0
11.0,11.5992,72.0,56.0,50.0
12.0,11.5992,72.0,53.0,50.0
13.0,11.5992,72.0,51.0,50.0
14.0,11.7,72.0,59.0,50.0
15.0,11.5992,72.0,65.0,50.0
16.0,11.5992,72.0,54.0,50.0
17.0,11.7,72.0,56.0,50.0
18.0,11.7972,72.0,67.0,50.0
19.0,11.7972,73.0,71.0,50.0
20.0,11.7972,73.0,61.0,50.0
21.0,11.7972,73.0,61.0,50.0
22.0,11.7972,73.0,57.0,50.0
23.0,11.7972,73.0,61.0,50.0
24.0,11.7972,73.0,51.0,50.0
25.0,11.9988,73.0,67.0,50.0
26.0,11.9988,73.0,79.0,50.0
27.0,11.898,74.0,67.0,50.0
28.0,11.9988,74.0,54.0,50.0
29.0,11.9988,74.0,60.0,50.0
30.0,11.9988,74.0,62.0,50.0
31.0,11.9988,74.0,60.0,50.0
32.0,12.0996,74.0,64.0,50.0
33.0,12.0996,75.0,79.0,50.0
34.0,12.1968,75.0,70.0,50.0
35.0,12.0996,75.0,68.0,50.0
36.0,12.0996,75.0,58.0,50.0
37.0,12.0996,75.0,48.0,50.0
38.0,12.0996,75.0,54.0,50.0
39.0,12.1968,75.0,63.0,50.0
40.0,12.2976,75.0,96.0,50.0
41.0,12.2976,76.0,69.0,50.0
42.0,12.3984,76.0,70.0,50.0
43.0,12.3984,76.0,63.0,50.0
44.0,12.2976,77.0,62.0,50.0
45.0,12.3984,77.0,54.0,50.0
46.0,12.3984,77.0,69.0,50.0
47.0,12.3984,77.0,67.0,50.0
48.0,12.4992,77.0,68.0,50.0
49.0,12.4992,77.0,75.0,50.0
50.0,12.4992,77.0,73.0,50.0
51.0,12.6,78.0,64.0,50.0
52.0,12.6,78.0,69.0,50.0
53.0,12.6,78.0,60.0,50.0
54.0,12.6972,78.0,72.0,50.0
55.0,12.6972,78.0,73.0,50.0
56.0,12.6972,79.0,79.0,50.0
57.0,12.6972,79.0,57.0,50.0
58.0,12.6972,79.0,67.0,50.0
59.0,12.6972,79.0,65.0,50.0
60.0,12.6972,79.0,67.0,50.0
61.0,12.6972,79.0,60.0,50.0
62.0,12.6972,79.0,63.0,50.0
63.0,12.6972,79.0,62.0,50.0
64.0,12.6972,79.0,63.0,50.0
65.0,12.6,79.0,62.0,50.0
66.0,12.6,79.0,57.0,50.0
67.0,12.6972,78.0,70.0,50.0
68.0,12.6972,79.0,68.0,50.0
69.0,12.6972,79.0,65.0,50.0
70.0,12.798,79.0,72.0,50.0
71.0,12.798,79.0,72.0,50.0
72.0,12.798,79.0,72.0,50.0
73.0,12.798,79.0,57.0,50.0
74.0,12.6972,79.0,59.0,50.0
75.0,12.6972,79.0,60.0,50.0
76.0,12.6972,79.0,60.0,50.0
77.0,12.6972,79.0,67.0,50.0
78.0,12.798,79.0,66.0,50.0
79.0,12.798,79.0,66.0,50.0
80.0,12.798,79.0,69.0,50.0
81.0,12.798,79.0,65.0,50.0
82.0,12.6972,79.0,63.0,50.0
83.0,12.798,79.0,56.0,50.0
84.0,12.6972,79.0,72.0,50.0
85.0,12.6972,79.0,53.0,50.0
86.0,12.6972,79.0,54.0,50.0
87.0,12.6972,78.0,61.0,50.0
88.0,12.6972,79.0,64.0,50.0
89.0,12.6972,79.0,76.0,50.0
90.0,12.6972,79.0,71.0,50.0
91.0,12.6972,79.0,70.0,50.0
92.0,12.6972,79.0,60.0,50.0
93.0,12.6972,79.0,63.0,50.0
94.0,12.798,79.0,71.0,50.0
95.0,12.798,79.0,63.0,50.0
96.0,12.798,79.0,74.0,50.0
97.0,12.798,79.0,66.0,50.0
98.0,12.798,79.0,65.0,50.0
99.0,12.8988,79.0,72.0,50.0
100.0,12.9996,80.0,79.0,50.0
