sec,hr,ve,vo2,vco2,fat,cho,rer
239.0,169.0,97.607,3761.031066,3977.768119,0.0,27423.0,1.0576270307786924
240.0,169.0,104.508,3800.488985,4060.3791536,0.0,27775.0,1.0683833500440996
242.0,168.0,97.051,3436.0614384,3742.8306272,0.0,25226.0,1.0892793083882828
245.0,168.0,86.904,3271.5355911,3675.3267654,0.0,24195.0,1.1234255789233922
246.0,168.0,96.936,3509.3771656,3852.8183627,0.0,25812.0,1.097863860421307
248.0,168.0,95.87,3365.9499041,3691.2825973,0.0,24750.0,1.096654050853139
250.0,168.0,99.307,3474.802105,3789.9758363,0.0,25518.0,1.0907026419854202
252.0,167.0,99.833,3495.9442494,3831.6581927,0.0,25703.0,1.096029547198191
254.0,168.0,98.254,3412.3451016,3773.5736967,0.0,25141.0,1.1058593384738915
255.0,167.0,99.84,3618.4331315,3953.1175655,0.0,26583.0,1.0924942984537782
257.0,167.0,104.931,3656.7440226,4030.7144119,0.0,26921.0,1.1022686813702922
259.0,167.0,108.036,3677.9002665,4118.1659353,0.0,27178.0,1.1197057116556806
260.0,167.0,109.769,3781.8689432,4263.0563089,0.0,27992.0,1.1272353360010532
262.0,167.0,105.988,3596.21512,4033.5285941,0.0,26585.0,1.1216038138730702
264.0,167.0,96.558,3340.3770312,3741.6126133,0.0,24686.0,1.1201168545802924
265.0,168.0,88.319,3132.9204775,3512.7503955,0.0,23159.0,1.1212382889153625
267.0,168.0,108.706,3888.2630769,4295.0580464,0.0,28640.0,1.1046212567037326
269.0,169.0,119.299,3991.0719783,4410.2491081,0.0,29400.0,1.1050287070940146
270.0,169.0,115.253,3754.8023963,4255.9928764,0.0,27828.0,1.1334798551832914
272.0,171.0,78.244,2835.1502087,3281.4503107,0.0,21120.0,1.157416739554213
274.0,171.0,115.567,4049.5815498,4557.9730303,0.0,29962.0,1.1255417317191965
276.0,171.0,117.516,3916.8297081,4441.8300757,0.0,29033.0,1.1340370674053812
277.0,171.0,121.073,3869.0953241,4401.0027288,0.0,28700.0,1.1374759110706916
279.0,171.0,123.716,3890.7778496,4539.1567938,0.0,29041.0,1.16664506925438
280.0,171.0,116.324,3723.3408053,4329.1794724,0.0,27768.0,1.1627137290891063
282.0,172.0,118.709,3766.2586271,4273.4793218,0.0,27920.0,1.134674950639425
284.0,171.0,124.325,3937.6825933,4536.4561887,0.0,29300.0,1.1520624329697926
285.0,172.0,122.064,3762.9360877,4318.7928139,0.0,27974.0,1.1477188857969025
287.0,172.0,122.066,3776.1035234,4364.8437396,0.0,28121.0,1.155912096305532
288.0,171.0,123.143,3815.1806953,4394.6716185,0.0,28387.0,1.1518908197228734
289.0,172.0,129.085,3905.222199,4476.2565553,0.0,29022.0,1.146223269048871
291.0,171.0,128.577,3858.5224832,4486.9331839,0.0,28777.0,1.162863039786887
292.0,172.0,126.759,3771.7646144,4463.2591361,0.0,28252.0,1.1833344846229226
294.0,172.0,122.871,3657.656176,4320.3322111,0.0,27385.0,1.1811750485046135
296.0,173.0,132.556,3864.2332983,4559.8153938,0.0,28924.0,1.180005202016661
297.0,173.0,137.104,4011.844223,4761.5010952,0.0,30073.0,1.1868609124706786
299.0,173.0,122.327,3657.2204338,4371.5914192,0.0,27464.0,1.1953316728731442
300.0,174.0,125.509,3740.7029993,4486.8353632,0.0,28115.0,1.1994631394258308
302.0,174.0,127.6,3850.0337244,4536.0143528,0.0,28807.0,1.1781752258564708
303.0,174.0,124.231,3846.5158342,4574.6126159,0.0,28848.0,1.1892873481051014
305.0,174.0,128.149,3934.4214743,4601.0895805,0.0,29384.0,1.169445015119691
306.0,174.0,126.292,3887.6794213,4516.6846337,0.0,28988.0,1.1617945165318355
308.0,174.0,130.553,3983.0683538,4667.9064989,0.0,29763.0,1.1719373317926212
309.0,175.0,127.147,3763.507434,4466.7494826,0.0,28211.0,1.1868581531809457
311.0,175.0,126.662,3942.6840871,4477.2709926,0.0,29234.0,1.135589586609058
312.0,175.0,124.382,3894.9901705,4366.7779409,0.0,28791.0,1.1211268192595816
314.0,175.0,80.864,2809.5430271,3137.393817,0.0,20748.0,1.1166918558419112
316.0,175.0,147.087,5052.4591305,5510.6890981,0.0,37104.0,1.0906944431937744
317.0,176.0,145.143,4553.8491225,5082.5380408,0.0,33625.0,1.11609715299697
318.0,176.0,150.882,4431.0803323,4998.7178889,0.0,32803.0,1.1281036483275313
320.0,175.0,146.8,4127.5017281,4708.5195684,0.0,30638.0,1.1407674371992227
321.0,176.0,143.591,3977.606696,4583.7404327,0.0,29599.0,1.1523865437247849
323.0,175.0,137.23,3977.9492537,4651.5805484,0.0,29708.0,1.1693413494587537
324.0,175.0,138.77,4020.3258477,4713.3263992,0.0,30044.0,1.1723742248147526
325.0,176.0,139.533,3991.6188966,4677.2789492,0.0,29826.0,1.171774929010391
327.0,176.0,143.545,4127.874675,4876.6470102,0.0,30907.0,1.1813941541720865
328.0,176.0,140.776,4036.2529688,4804.6412868,0.0,30278.0,1.1903716947227037
329.0,176.0,141.797,4010.1204539,4686.6243489,0.0,29944.0,1.168699145768071
331.0,176.0,144.797,4124.9239758,4836.1717746,0.0,30826.0,1.172426886646331
332.0,177.0,148.962,4238.7469038,4884.2342066,0.0,31541.0,1.152282577245017
333.0,177.0,140.35,4041.7505768,4707.5467047,0.0,30155.0,1.1647296425765925
335.0,177.0,146.657,4240.8221388,4888.8328596,0.0,31560.0,1.1528030885500338
336.0,177.0,143.959,4086.4101251,4753.301539,0.0,30479.0,1.163197377033633
338.0,177.0,146.239,4126.0109403,4805.646885,0.0,30784.0,1.1647198600618796
