sec,hr,ve,vo2,vco2,fat,cho,rer
366.0,145.0,107.837,3158.9347427,3496.7113139,0.0,23279.0,1.1069273659358017
368.0,145.0,107.053,3080.5618297,3423.6026427,0.0,22723.0,1.1113565745354337
370.0,145.0,102.944,3030.5873356,3375.1623369,0.0,22366.0,1.113699083095977
372.0,146.0,107.303,3193.0103904,3543.3306842,0.0,23545.0,1.1097147365549644
374.0,146.0,104.419,3142.4544413,3479.7223647,0.0,23160.0,1.1073262730454976
376.0,146.0,104.0,3142.0442827,3473.0354096,0.0,23147.0,1.1053426040881813
378.0,146.0,98.436,3020.1608436,3319.5671769,0.0,22219.0,1.0991358900419061
380.0,145.0,108.921,3351.4989696,3651.5987946,0.0,24606.0,1.0895419714348942
382.0,145.0,111.264,3332.9139549,3667.5408675,0.0,24527.0,1.1004007055471794
384.0,146.0,113.362,3357.1120866,3697.5950664,0.0,24711.0,1.1014213916654874
386.0,145.0,109.882,3124.2260165,3531.5765963,0.0,23140.0,1.1303844784751986
388.0,146.0,119.381,3398.0986219,3811.329114,0.0,25121.0,1.1216063858290692
390.0,145.0,114.606,3294.7971842,3709.8992309,0.0,24380.0,1.125987131678574
392.0,145.0,69.962,2557.4825815,2773.8599474,0.0,18757.0,1.084605606882801
394.0,145.0,119.962,3552.6140334,3832.9935069,0.0,26023.0,1.0789220193536377
396.0,145.0,113.306,3262.8732578,3574.1754847,0.0,23986.0,1.0954073916772042
398.0,146.0,113.665,3272.9677697,3597.2048506,0.0,24079.0,1.0990651615642764
399.0,147.0,110.754,3163.2642876,3506.4285433,0.0,23319.0,1.1084842189902389
401.0,147.0,112.871,3316.3595584,3651.1194787,0.0,24408.0,1.1009419860557903
403.0,147.0,107.372,3304.1985923,3637.825903,0.0,24319.0,1.1009707199432486
405.0,147.0,111.692,3300.072768,3619.8990053,0.0,24267.0,1.096914904544311
407.0,147.0,112.01,3293.883757,3597.8631638,0.0,24197.0,1.0922860153015412
409.0,147.0,112.721,3378.9296234,3699.7838167,0.0,24837.0,1.094957347166392
411.0,146.0,115.146,3472.9502122,3797.8263741,0.0,25520.0,1.0935447219366274
413.0,146.0,111.959,3229.9801942,3528.2519649,0.0,23728.0,1.0923447676972138
415.0,146.0,110.733,3299.0130238,3580.7037349,0.0,24199.0,1.085386359213439
417.0,146.0,109.492,3225.2525956,3507.9278183,0.0,23670.0,1.0876443671685236
419.0,145.0,110.984,3134.8344072,3455.3745898,0.0,23079.0,1.1022510732508846
421.0,145.0,112.34,3174.6746411,3507.3116708,0.0,23385.0,1.10477830559189
422.0,146.0,117.531,3373.0280595,3687.8428412,0.0,24784.0,1.0933329863098342
424.0,146.0,111.452,3187.4917518,3481.303402,0.0,23415.0,1.092176442506583
427.0,147.0,103.507,3086.3878631,3381.0946282,0.0,22689.0,1.0954859784874846
428.0,147.0,120.762,3435.5040652,3736.3743941,0.0,25212.0,1.087576764046846
430.0,147.0,111.284,3175.2692901,3478.8241322,0.0,23343.0,1.0955997159190363
432.0,147.0,116.152,3376.8390979,3679.0230594,0.0,24792.0,1.0894872254019812
434.0,148.0,112.402,3335.5381516,3580.0413871,0.0,24403.0,1.0733024850525892
437.0,148.0,73.051,2716.3519703,2867.2835279,0.0,19797.0,1.0555640650586715
439.0,148.0,121.988,3647.8553468,3841.2948003,0.0,26571.0,1.053028268697576
440.0,149.0,116.64,3395.5843364,3595.4726144,0.0,24765.0,1.0588671221790125
442.0,149.0,117.033,3309.8046904,3575.3255206,0.0,24251.0,1.0802225070772713
444.0,149.0,115.914,3268.9960171,3534.3832639,0.0,23957.0,1.0811831049691616
446.0,149.0,106.812,3217.8995694,3493.4001981,0.0,23605.0,1.0856150488100438
448.0,149.0,108.99,3271.611896,3549.5246154,0.0,23996.0,1.0849467260281658
450.0,149.0,122.918,3667.0166276,3929.1571872,0.0,26818.0,1.0714860569834848
452.0,149.0,113.4,3337.9023521,3567.3448626,0.0,24396.0,1.0687385328560164
454.0,148.0,111.333,3286.8396054,3539.6437532,0.0,24066.0,1.0769140506231774
456.0,148.0,115.206,3429.8054932,3663.7132187,0.0,25065.0,1.068198539527606
457.0,148.0,117.665,3369.2480799,3624.244355,0.0,24663.0,1.0756834370912718
459.0,149.0,109.042,3194.3445306,3398.2133162,0.0,23322.0,1.063821789931253
461.0,149.0,116.044,3305.8725408,3541.8390645,0.0,24176.0,1.0713779859289123
463.0,148.0,122.983,3477.5245872,3707.2872006,0.0,25402.0,1.0660707372841316
465.0,149.0,114.225,3214.7748423,3452.8448515,0.0,23523.0,1.0740549559077903
467.0,148.0,110.779,3149.7259019,3412.3603573,0.0,23094.0,1.08338327320532
468.0,149.0,122.552,3515.6418443,3790.6028382,0.0,25748.0,1.0782107524251372
471.0,150.0,67.853,2633.7370178,2722.4995527,0.0,19104.0,1.0337021252691905
473.0,150.0,129.949,4080.9910277,4274.8018983,0.0,29690.0,1.0474911288176072
474.0,150.0,124.699,3650.0002885,3872.8026215,0.0,26633.0,1.0610417302436879
476.0,151.0,119.586,3363.834028,3618.1427132,0.0,24622.0,1.0756008420995733
478.0,151.0,121.849,3353.6456157,3645.4492783,0.0,24608.0,1.0870108818993662
479.0,151.0,116.421,3194.3795936,3492.0730462,0.0,23471.0,1.0931928857786453
481.0,151.0,112.323,3194.7469761,3484.9137099,0.0,23462.0,1.0908262018778783
483.0,150.0,120.506,3418.4509981,3636.9205656,0.0,24959.0,1.063908936422206
485.0,150.0,121.767,3435.4994733,3675.1998465,0.0,25115.0,1.0697716227474061
487.0,150.0,118.78,3278.734085,3533.9056091,0.0,24011.0,1.077826233382998
489.0,150.0,120.522,3421.8282976,3623.7446615,0.0,24957.0,1.0590083272271784
490.0,150.0,118.875,3434.0649905,3651.8062561,0.0,25070.0,1.0634062739646337
492.0,151.0,125.492,3630.1922423,3785.2278793,0.0,26383.0,1.0427072801251356
494.0,151.0,115.737,3333.0484457,3545.2963547,0.0,24334.0,1.063679815177551
496.0,151.0,120.9,3563.142567,3788.3665098,0.0,26011.0,1.0632093548223158
498.0,151.0,117.791,3462.0427585,3640.7252505,0.0,25210.0,1.0516118674621504
500.0,151.0,114.2,3398.322873,3597.0595482,0.0,24783.0,1.0584808102782057
502.0,151.0,103.817,3155.7226482,3371.9367163,0.0,23064.0,1.06851491471322
503.0,151.0,123.543,3634.0634968,3822.378686,0.0,26464.0,1.051819454824007
505.0,151.0,119.312,3410.7723642,3620.8287964,0.0,24890.0,1.061586177490115
507.0,151.0,117.126,3496.7362175,3705.6678996,0.0,25507.0,1.0597504841956242
509.0,151.0,114.806,3345.1460183,3522.7744619,0.0,24366.0,1.05310035574778
511.0,151.0,121.747,3461.0752153,3700.6167822,0.0,25299.0,1.069210159271051
513.0,151.0,117.128,3412.9511353,3549.7534568,0.0,24790.0,1.0400832933366846
515.0,151.0,116.368,3441.7093564,3547.4766614,0.0,24948.0,1.0307310391574236
517.0,151.0,112.206,3319.8756868,3463.6308978,0.0,24131.0,1.043301383714932
519.0,150.0,123.176,3638.2260291,3817.1151954,0.0,26479.0,1.0491693382624314
520.0,150.0,122.824,3615.361427,3777.877867,0.0,26288.0,1.0449516440559181
522.0,150.0,121.103,3633.1496515,3781.3238586,0.0,26393.0,1.040783953680197
525.0,151.0,77.742,2778.9948288,2821.9424542,0.0,20077.0,1.0154543739898017
526.0,151.0,134.745,3844.5623351,4000.1627415,0.0,27927.0,1.0404728530421792
528.0,152.0,130.714,3648.4947577,3824.4422335,0.0,26548.0,1.0482246755127358
529.0,152.0,128.206,3506.3437306,3678.1515812,0.0,25518.0,1.0489991466326094
531.0,153.0,122.707,3347.6699972,3557.2949135,0.0,24435.0,1.0626181542611222
533.0,153.0,126.296,3398.7052894,3616.0807878,0.0,24815.0,1.0639583252710845
534.0,154.0,120.545,3311.2789188,3535.6484886,0.0,24197.0,1.0677591877042212
536.0,154.0,122.268,3356.3542825,3594.6118643,0.0,24543.0,1.070987017980275
538.0,154.0,128.012,3468.6158417,3719.5321748,0.0,25371.0,1.0723390379768962
539.0,155.0,129.63,3399.2439744,3677.6630295,0.0,24916.0,1.0819061700768753
541.0,155.0,123.695,3334.8323337,3639.7993811,0.0,24494.0,1.0914489895993178
542.0,155.0,122.667,3354.3587828,3555.6552441,0.0,24470.0,1.0600104146080553
544.0,155.0,123.659,3375.7593761,3542.6914398,0.0,24570.0,1.049450225890465
546.0,155.0,128.659,3512.9926083,3722.3635287,0.0,25625.0,1.0595990210469923
547.0,155.0,123.368,3529.5554957,3722.2068181,0.0,25718.0,1.0545823185482432
549.0,155.0,127.393,3479.2691681,3698.1418051,0.0,25397.0,1.062907647102085
551.0,154.0,113.289,3204.0677539,3398.7462107,0.0,23378.0,1.060759781550511
553.0,154.0,73.833,2653.8920404,2705.3785316,0.0,19190.0,1.0194003713852051
555.0,154.0,137.055,3895.4801806,4031.1327305,0.0,28262.0,1.0348230625265578
556.0,154.0,135.02,3762.1610707,3911.4080559,0.0,27324.0,1.039670546368242
558.0,155.0,129.75,3581.3938676,3742.953338,0.0,26042.0,1.0451107798730515
560.0,155.0,126.92,3416.5960649,3615.4058584,0.0,24914.0,1.0581894346664065
561.0,156.0,132.618,3602.8140307,3794.9066308,0.0,26245.0,1.0533173787109622
563.0,156.0,128.222,3502.862892,3678.7691934,0.0,25499.0,1.0502178665918505
565.0,156.0,128.667,3628.835225,3782.9686275,0.0,26372.0,1.0424746214537752
566.0,157.0,125.856,3562.0429915,3724.8585487,0.0,25905.0,1.0457084761718267
568.0,157.0,120.419,3412.1369051,3591.8931112,0.0,24852.0,1.0526814166897362
570.0,157.0,127.12,3621.4624764,3770.6856976,0.0,26311.0,1.0412052374344463
571.0,157.0,130.311,3613.2351065,3749.8870707,0.0,26232.0,1.0378198373956269
573.0,157.0,129.209,3593.1777041,3712.5522585,0.0,26060.0,1.033222557922417
575.0,157.0,125.966,3492.821255,3614.3915028,0.0,25341.0,1.0348057455347799
577.0,158.0,126.103,3597.6381214,3694.345985,0.0,26056.0,1.0268809314157386
578.0,158.0,120.206,3424.6595653,3529.2055864,0.0,24823.0,1.0305274200563763
580.0,157.0,124.449,3595.8758431,3698.9524672,0.0,26054.0,1.0286652344512366
582.0,157.0,117.103,3404.3806879,3454.4635068,0.0,24591.0,1.0147112862782963
584.0,157.0,71.071,2615.0921204,2606.1440586,220.0,18595.0,0.9965782995825663
586.0,157.0,148.015,4259.0413491,4297.3089041,0.0,30726.0,1.0089850160783451
587.0,157.0,140.913,3649.5017811,3740.3001206,0.0,26420.0,1.0248796534283735
588.0,157.0,148.844,3710.0672033,3890.4232721,0.0,26998.0,1.0486126150597967
590.0,158.0,151.435,3788.8194992,3972.1241017,0.0,27570.0,1.048380399894665
591.0,158.0,146.284,3633.6654284,3869.6428688,0.0,26536.0,1.064941983528711
592.0,158.0,144.93,3662.0737368,3913.6828895,0.0,26765.0,1.0687067412574442
594.0,158.0,142.014,3542.4288894,3803.6084552,0.0,25919.0,1.0737289509414083
595.0,158.0,140.809,3463.2630113,3686.0851486,0.0,25288.0,1.064338785871293
597.0,159.0,137.245,3461.5788228,3677.5448296,0.0,25265.0,1.0623894522861996
598.0,159.0,141.447,3483.2529268,3706.5393609,0.0,25433.0,1.0641028483409987
600.0,159.0,133.608,3497.2985053,3709.985626,0.0,25517.0,1.06081468893138
601.0,159.0,115.564,3193.7380758,3396.5715977,0.0,23316.0,1.0635097547406709
603.0,159.0,130.854,3465.0453413,3594.8765405,0.0,25154.0,1.0374688312595906
604.0,159.0,135.184,3508.2546765,3655.5513174,0.0,25493.0,1.0419857320754575
606.0,159.0,128.713,3452.1750849,3599.6011321,0.0,25089.0,1.0427052636596705
608.0,159.0,125.886,3417.4388254,3503.5843245,0.0,24742.0,1.025207619946179
609.0,159.0,118.686,3277.1193989,3395.0760485,0.0,23782.0,1.0359940042586162
611.0,158.0,123.527,3429.2154383,3514.793112,0.0,24826.0,1.0249554672897494
613.0,158.0,119.775,3428.9889153,3465.5712065,0.0,24747.0,1.0106685358581275
614.0,158.0,116.581,3373.6054464,3395.8210097,0.0,24325.0,1.0065851101004437
616.0,157.0,131.5,3666.0449295,3729.597076,0.0,26496.0,1.017335343052838
617.0,157.0,126.512,3480.4865773,3566.0978031,0.0,25195.0,1.0245974877071393
619.0,157.0,138.527,3831.8210063,3919.9271891,0.0,27729.0,1.0229932929161205
620.0,157.0,126.863,3454.84943,3512.2564082,0.0,24966.0,1.0166163473584433
622.0,157.0,135.818,3632.4799381,3742.9011268,0.0,26329.0,1.030398292786651
623.0,157.0,134.336,3488.3840933,3595.8401113,0.0,25287.0,1.0308039525252928
625.0,157.0,135.2,3576.0294292,3706.1774726,0.0,25954.0,1.0363945672083341
626.0,157.0,128.0,3329.1501648,3437.2217442,0.0,24141.0,1.0324622122914942
628.0,158.0,125.962,3205.9208606,3364.5292838,0.0,23334.0,1.0494735927980192
630.0,158.0,143.432,3811.9471266,3926.2976409,0.0,27627.0,1.029997927700008
631.0,158.0,138.527,3603.7631866,3735.3503594,0.0,26156.0,1.0365138234635631
633.0,159.0,140.25,3728.5208514,3838.2199528,0.0,27019.0,1.0294216140319585
634.0,159.0,130.785,3589.3963027,3667.0808932,0.0,25967.0,1.0216428011700922
636.0,159.0,126.704,3537.5288095,3597.9745766,0.0,25566.0,1.0170870034860702
637.0,159.0,134.798,3747.4526772,3798.8331322,0.0,27063.0,1.0137107682006514
639.0,160.0,135.402,3741.6849356,3840.653598,0.0,27097.0,1.026450292876979
641.0,160.0,135.745,3733.3901446,3838.5825943,0.0,27047.0,1.0281761202622102
642.0,160.0,120.522,3265.8755344,3385.6028009,0.0,23704.0,1.0366600824920893
644.0,160.0,135.405,3541.3922996,3619.9043205,0.0,25622.0,1.022169817477964
646.0,160.0,70.992,2585.2250813,2544.4421371,999.0,17550.0,0.9842246060139985
647.0,160.0,143.373,4186.258294,4171.3997548,365.0,29753.0,0.9964506396508556
649.0,160.0,142.368,3830.1185707,3863.516142,0.0,27630.0,1.0087197225578048
650.0,161.0,153.574,3938.2350362,4017.9372202,0.0,28482.0,1.020238046553185
652.0,160.0,152.328,3877.5702852,3974.1507899,0.0,28071.0,1.0249074800961393
653.0,160.0,140.34,3502.2553806,3672.1169056,0.0,25485.0,1.0485006107609718
654.0,160.0,139.625,3378.0340107,3573.5317107,0.0,24632.0,1.0578732183810928
656.0,160.0,140.851,3420.7179451,3648.4477569,0.0,24990.0,1.066573688756248
657.0,160.0,144.0,3600.0971224,3806.2755698,0.0,26247.0,1.0572702458822976
659.0,159.0,142.835,3457.6317321,3668.0573047,0.0,25228.0,1.0608582951869767
