sec,speed,cadence,power,altitude
0.0,16.2,101.0,69.0,50.0
1.0,16.2972,101.0,70.0,50.0
2.0,16.2,101.0,84.0,50.0
3.0,16.2,101.0,64.0,50.0
4.0,16.099200000000003,100.0,64.0,50.0
5.0,15.9984,100.0,71.0,50.0
6.0,15.897600000000002,99.0,70.0,50.0
7.0,15.897600000000002,99.0,58.0,50.0
8.0,15.7968,98.0,66.0,50.0
9.0,15.7968,98.0,77.0,50.0
10.0,15.897600000000002,98.0,79.0,50.0
11.0,15.897600000000002,98.0,91.0,50.0
12.0,16.099200000000003,99.0,103.0,50.0
13.0,16.099200000000003,99.0,98.0,50.0
14.0,16.099200000000003,100.0,93.0,50.0
15.0,16.099200000000003,100.0,88.0,50.0
16.0,16.099200000000003,100.0,77.0,50.0
17.0,16.099200000000003,99.0,83.0,50.0
18.0,16.099200000000003,100.0,88.0,50.0
19.0,16.099200000000003,100.0,88.0,50.0
20.0,16.099200000000003,100.0,92.0,50.0
21.0,16.2,100.0,90.0,50.0
22.0,16.2,100.0,105.0,50.0
23.0,16.2,100.0,99.0,50.0
24.0,16.2,100.0,80.0,50.0
25.0,16.2,100.0,92.0,50.0
26.0,16.2972,101.0,97.0,50.0
27.0,16.2972,101.0,92.0,50.0
28.0,16.2972,101.0,82.0,50.0
29.0,16.2972,101.0,83.0,50.0
30.0,16.2972,101.0,91.0,50.0
31.0,16.2972,101.0,94.0,50.0
32.0,16.2972,101.0,82.0,50.0
33.0,16.2,101.0,77.0,50.0
34.0,16.2,101.0,76.0,50.0
35.0,16.2,101.0,77.0,50.0
36.0,16.099200000000003,100.0,72.0,50.0
37.0,16.2,100.0,88.0,50.0
38.0,16.2,100.0,95.0,50.0
39.0,16.099200000000003,100.0,80.0,50.0
40.0,16.2,100.0,88.0,50.0
41.0,16.2,100.0,95.0,50.0
42.0,16.2,100.0,91.0,50.0
43.0,16.2,101.0,81.0,50.0
44.0,16.2,100.0,75.0,50.0
45.0,16.099200000000003,100.0,74.0,50.0
46.0,16.099200000000003,100.0,85.0,50.0
47.0,16.099200000000003,100.0,79.0,50.0
48.0,16.2,100.0,101.0,50.0
49.0,16.2,100.0,88.0,50.0
50.0,16.099200000000003,100.0,74.0,50.0
51.0,16.099200000000003,100.0,77.0,50.0
52.0,16.099200000000003,100.0,84.0,50.0
53.0,16.099200000000003,100.0,78.0,50.0
54.0,16.2,100.0,95.0,50.0
55.0,16.2,100.0,84.0,50.0
56.0,16.2,100.0,82.0,50.0
57.0,16.2,100.0,88.0,50.0
58.0,16.2,100.0,86.0,50.0
59.0,16.2,100.0,76.0,50.0
60.0,16.2,100.0,92.0,50.0
61.0,16.2,100.0,90.0,50.0
62.0,16.2,100.0,76.0,50.0
63.0,16.2,100.0,91.0,50.0
64.0,16.099200000000003,100.0,73.0,50.0
