sec,speed,cadence,power,altitude
0.0,15.6996,97.0,79.0,50.0
1.0,15.897600000000002,97.0,102.0,50.0
2.0,15.9984,98.0,117.0,50.0
3.0,15.9984,99.0,100.0,50.0
4.0,16.099200000000003,99.0,80.0,50.0
5.0,16.099200000000003,100.0,93.0,50.0
6.0,16.099200000000003,100.0,90.0,50.0
7.0,15.9984,100.0,73.0,50.0
8.0,15.9984,99.0,67.0,50.0
9.0,15.897600000000002,99.0,75.0,50.0
10.0,15.9984,99.0,81.0,50.0
11.0,15.9984,99.0,100.0,50.0
12.0,16.099200000000003,99.0,97.0,50.0
13.0,16.2,100.0,100.0,50.0
14.0,16.2,100.0,101.0,50.0
15.0,16.2972,101.0,102.0,50.0
16.0,16.398,101.0,99.0,50.0
17.0,16.398,101.0,113.0,50.0
18.0,16.498800000000003,102.0,108.0,50.0
19.0,16.498800000000003,102.0,94.0,50.0
20.0,16.5996,102.0,97.0,50.0
21.0,16.5996,103.0,100.0,50.0
22.0,16.6968,103.0,96.0,50.0
23.0,16.6968,103.0,101.0,50.0
24.0,16.6968,103.0,88.0,50.0
25.0,16.6968,103.0,99.0,50.0
26.0,16.6968,103.0,97.0,50.0
27.0,16.6968,104.0,91.0,50.0
28.0,16.797600000000003,104.0,100.0,50.0
29.0,16.797600000000003,104.0,100.0,50.0
30.0,16.797600000000003,104.0,78.0,50.0
31.0,16.797600000000003,104.0,95.0,50.0
32.0,16.797600000000003,104.0,97.0,50.0
33.0,16.8984,104.0,96.0,50.0
34.0,16.8984,105.0,91.0,50.0
35.0,16.797600000000003,104.0,87.0,50.0
36.0,16.797600000000003,105.0,81.0,50.0
37.0,16.797600000000003,104.0,76.0,50.0
38.0,16.797600000000003,104.0,97.0,50.0
39.0,16.797600000000003,104.0,98.0,50.0
40.0,16.8984,104.0,93.0,50.0
41.0,16.8984,104.0,94.0,50.0
42.0,16.8984,105.0,98.0,50.0
43.0,16.8984,105.0,90.0,50.0
44.0,16.8984,104.0,87.0,50.0
45.0,16.797600000000003,104.0,73.0,50.0
46.0,16.797600000000003,104.0,76.0,50.0
47.0,16.797600000000003,104.0,80.0,50.0
48.0,16.797600000000003,104.0,88.0,50.0
49.0,16.6968,104.0,85.0,50.0
50.0,16.6968,103.0,88.0,50.0
51.0,16.6968,103.0,99.0,50.0
52.0,16.6968,104.0,90.0,50.0
53.0,16.797600000000003,104.0,94.0,50.0
54.0,16.797600000000003,104.0,82.0,50.0
55.0,16.6968,104.0,86.0,50.0
56.0,16.6968,104.0,77.0,50.0
57.0,16.6968,104.0,87.0,50.0
58.0,16.6968,103.0,83.0,50.0
59.0,16.6968,104.0,95.0,50.0
60.0,16.797600000000003,104.0,94.0,50.0
61.0,16.797600000000003,104.0,95.0,50.0
62.0,16.797600000000003,104.0,99.0,50.0
63.0,16.8984,104.0,116.0,50.0
64.0,16.8984,105.0,90.0,50.0
65.0,16.999200000000002,105.0,92.0,50.0
66.0,16.999200000000002,105.0,103.0,50.0
67.0,16.999200000000002,105.0,105.0,50.0
68.0,16.999200000000002,105.0,83.0,50.0
69.0,16.999200000000002,105.0,84.0,50.0
70.0,17.1,105.0,95.0,50.0
71.0,17.1,106.0,111.0,50.0
72.0,17.197200000000002,106.0,104.0,50.0
73.0,17.197200000000002,106.0,86.0,50.0
74.0,17.197200000000002,106.0,84.0,50.0
75.0,17.1,106.0,81.0,50.0
76.0,17.1,106.0,79.0,50.0
77.0,16.999200000000002,105.0,77.0,50.0
78.0,17.1,105.0,90.0,50.0
79.0,16.999200000000002,105.0,104.0,50.0
80.0,17.1,105.0,96.0,50.0
81.0,17.1,106.0,95.0,50.0
82.0,17.197200000000002,106.0,90.0,50.0
83.0,17.1,106.0,88.0,50.0
84.0,17.1,106.0,84.0,50.0
85.0,16.999200000000002,106.0,84.0,50.0
86.0,17.1,105.0,98.0,50.0
87.0,16.999200000000002,106.0,95.0,50.0
88.0,16.999200000000002,105.0,81.0,50.0
89.0,16.999200000000002,105.0,87.0,50.0
90.0,16.999200000000002,105.0,97.0,50.0
91.0,16.999200000000002,105.0,90.0,50.0
92.0,16.999200000000002,105.0,89.0,50.0
93.0,16.999200000000002,105.0,93.0,50.0
94.0,16.999200000000002,105.0,86.0,50.0
95.0,16.999200000000002,105.0,94.0,50.0
96.0,16.999200000000002,105.0,88.0,50.0
97.0,16.999200000000002,105.0,84.0,50.0
98.0,16.999200000000002,105.0,83.0,50.0
99.0,16.999200000000002,105.0,100.0,50.0
100.0,16.999200000000002,105.0,93.0,50.0
101.0,17.1,105.0,103.0,50.0
102.0,17.1,106.0,102.0,50.0
103.0,17.197200000000002,106.0,101.0,50.0
104.0,17.197200000000002,106.0,111.0,50.0
105.0,17.197200000000002,106.0,97.0,50.0
106.0,17.298,107.0,99.0,50.0
107.0,17.298,107.0,121.0,50.0
108.0,17.3988,107.0,113.0,50.0
109.0,17.3988,108.0,93.0,50.0
110.0,17.3988,108.0,92.0,50.0
111.0,17.3988,108.0,97.0,50.0
112.0,17.3988,108.0,76.0,50.0
113.0,17.3988,108.0,98.0,50.0
114.0,17.3988,108.0,96.0,50.0
115.0,17.3988,108.0,90.0,50.0
116.0,17.4996,108.0,106.0,50.0
117.0,17.4996,108.0,91.0,50.0
118.0,17.3988,108.0,86.0,50.0
119.0,17.3988,108.0,107.0,50.0
120.0,17.3988,108.0,81.0,50.0
121.0,17.3988,108.0,90.0,50.0
122.0,17.4996,108.0,108.0,50.0
123.0,17.4996,108.0,112.0,50.0
124.0,17.4996,108.0,84.0,50.0
125.0,17.4996,108.0,85.0,50.0
126.0,17.4996,108.0,90.0,50.0
127.0,17.4996,108.0,87.0,50.0
128.0,17.3988,108.0,96.0,50.0
129.0,17.3988,108.0,77.0,50.0
130.0,17.298,108.0,88.0,50.0
131.0,17.298,107.0,82.0,50.0
132.0,17.298,107.0,82.0,50.0
133.0,17.197200000000002,107.0,74.0,50.0
134.0,17.197200000000002,107.0,87.0,50.0
135.0,17.197200000000002,106.0,91.0,50.0
136.0,17.197200000000002,106.0,100.0,50.0
137.0,17.197200000000002,107.0,111.0,50.0
138.0,17.197200000000002,107.0,90.0,50.0
139.0,17.197200000000002,106.0,84.0,50.0
140.0,17.197200000000002,106.0,87.0,50.0
141.0,17.197200000000002,106.0,95.0,50.0
142.0,17.197200000000002,106.0,99.0,50.0
143.0,17.197200000000002,106.0,106.0,50.0
144.0,17.197200000000002,107.0,99.0,50.0
145.0,17.1,106.0,82.0,50.0
146.0,17.1,106.0,75.0,50.0
147.0,17.1,106.0,81.0,50.0
148.0,17.1,106.0,86.0,50.0
149.0,16.999200000000002,105.0,85.0,50.0
150.0,17.1,105.0,77.0,50.0
151.0,17.1,105.0,98.0,50.0
152.0,17.197200000000002,106.0,114.0,50.0
153.0,17.298,107.0,119.0,50.0
154.0,17.298,107.0,112.0,50.0
155.0,17.298,107.0,102.0,50.0
156.0,17.3988,107.0,108.0,50.0
157.0,17.3988,108.0,96.0,50.0
158.0,17.3988,108.0,92.0,50.0
159.0,17.3988,108.0,101.0,50.0
160.0,17.3988,108.0,82.0,50.0
161.0,17.3988,108.0,89.0,50.0
162.0,17.298,108.0,89.0,50.0
163.0,17.298,107.0,99.0,50.0
164.0,17.298,108.0,85.0,50.0
165.0,17.3988,107.0,93.0,50.0
166.0,17.298,108.0,101.0,50.0
167.0,17.3988,108.0,95.0,50.0
168.0,17.298,108.0,95.0,50.0
169.0,17.298,107.0,79.0,50.0
170.0,17.298,107.0,92.0,50.0
171.0,17.3988,107.0,109.0,50.0
172.0,17.6976,108.0,124.0,50.0
173.0,18.0,110.0,194.0,50.0
174.0,18.2988,111.0,188.0,50.0
175.0,18.4968,113.0,190.0,50.0
176.0,18.597600000000003,115.0,148.0,50.0
177.0,18.6984,115.0,114.0,50.0
178.0,18.799200000000003,116.0,121.0,50.0
179.0,18.9,116.0,130.0,50.0
180.0,18.9,117.0,129.0,275.0
181.0,18.9972,117.0,116.0,275.0
182.0,18.9,117.0,123.0,275.0
183.0,18.799200000000003,117.0,139.0,275.0
184.0,18.597600000000003,117.0,192.0,275.0
185.0,18.597600000000003,115.0,260.0,275.0
186.0,19.098,116.0,460.0,275.0
187.0,18.799200000000003,118.0,326.0,275.0
188.0,18.6984,117.0,191.0,275.0
189.0,18.597600000000003,116.0,212.0,275.0
190.0,18.2988,115.0,206.0,275.0
191.0,18.0,114.0,161.0,275.0
192.0,17.4996,111.0,165.0,275.0
193.0,17.197200000000002,108.0,194.0,275.0
194.0,17.298,107.0,327.0,275.0
195.0,17.1,107.0,396.0,275.0
196.0,16.797600000000003,106.0,315.0,275.0
197.0,16.797600000000003,104.0,306.0,275.0
198.0,16.999200000000002,104.0,350.0,275.0
199.0,17.197200000000002,105.0,418.0,275.0
200.0,17.298,107.0,303.0,275.0
201.0,17.298,107.0,251.0,275.0
202.0,17.298,107.0,209.0,275.0
203.0,17.1,107.0,180.0,275.0
204.0,16.999200000000002,106.0,202.0,275.0
205.0,17.1,105.0,276.0,275.0
206.0,16.797600000000003,105.0,286.0,275.0
207.0,16.8984,105.0,224.0,275.0
208.0,16.797600000000003,105.0,300.0,275.0
209.0,16.6968,104.0,272.0,275.0
210.0,16.6968,104.0,270.0,275.0
211.0,16.797600000000003,103.0,282.0,275.0
212.0,16.797600000000003,104.0,280.0,275.0
213.0,16.8984,104.0,304.0,275.0
214.0,16.999200000000002,105.0,314.0,275.0
215.0,16.999200000000002,105.0,306.0,275.0
216.0,16.999200000000002,105.0,284.0,275.0
217.0,16.8984,105.0,271.0,275.0
218.0,16.999200000000002,105.0,294.0,275.0
219.0,16.8984,105.0,279.0,275.0
220.0,16.8984,105.0,287.0,275.0
221.0,16.8984,105.0,294.0,275.0
222.0,16.8984,104.0,258.0,275.0
223.0,16.797600000000003,105.0,294.0,275.0
224.0,16.999200000000002,105.0,263.0,275.0
225.0,16.999200000000002,105.0,305.0,275.0
226.0,17.1,106.0,263.0,275.0
227.0,16.8984,105.0,288.0,275.0
228.0,16.999200000000002,105.0,280.0,275.0
229.0,16.999200000000002,105.0,251.0,275.0
230.0,17.1,105.0,297.0,275.0
231.0,16.999200000000002,105.0,273.0,275.0
232.0,16.999200000000002,105.0,265.0,275.0
233.0,16.999200000000002,105.0,277.0,275.0
234.0,16.999200000000002,105.0,264.0,275.0
235.0,16.8984,105.0,253.0,275.0
236.0,16.999200000000002,105.0,280.0,275.0
237.0,16.8984,105.0,267.0,275.0
238.0,16.8984,105.0,284.0,275.0
239.0,16.8984,105.0,257.0,275.0
240.0,16.999200000000002,105.0,256.0,275.0
241.0,16.8984,105.0,303.0,275.0
242.0,16.8984,105.0,255.0,275.0
243.0,16.8984,105.0,270.0,275.0
244.0,16.999200000000002,105.0,279.0,275.0
245.0,16.8984,105.0,269.0,275.0
246.0,16.999200000000002,105.0,274.0,275.0
247.0,16.8984,105.0,267.0,275.0
248.0,16.999200000000002,105.0,274.0,275.0
249.0,16.999200000000002,105.0,295.0,275.0
250.0,16.999200000000002,105.0,269.0,275.0
251.0,16.8984,105.0,256.0,275.0
252.0,17.1,105.0,263.0,275.0
253.0,16.999200000000002,105.0,308.0,275.0
254.0,17.1,106.0,242.0,275.0
255.0,16.8984,105.0,282.0,275.0
256.0,16.999200000000002,105.0,260.0,275.0
257.0,16.8984,105.0,283.0,275.0
258.0,16.999200000000002,105.0,271.0,275.0
259.0,16.999200000000002,105.0,259.0,275.0
260.0,16.8984,105.0,265.0,275.0
261.0,16.8984,105.0,259.0,275.0
262.0,16.8984,105.0,290.0,275.0
263.0,16.8984,105.0,301.0,275.0
264.0,16.999200000000002,105.0,281.0,275.0
265.0,16.999200000000002,105.0,270.0,275.0
266.0,16.999200000000002,105.0,281.0,275.0
267.0,16.999200000000002,105.0,279.0,275.0
268.0,16.8984,105.0,251.0,275.0
269.0,16.999200000000002,105.0,264.0,275.0
270.0,17.1,105.0,289.0,275.0
271.0,16.999200000000002,105.0,284.0,275.0
272.0,17.1,105.0,288.0,275.0
273.0,16.999200000000002,106.0,263.0,275.0
274.0,17.1,105.0,265.0,275.0
275.0,16.999200000000002,105.0,285.0,275.0
276.0,17.1,106.0,305.0,275.0
277.0,16.999200000000002,106.0,277.0,275.0
278.0,16.8984,105.0,227.0,275.0
279.0,16.797600000000003,105.0,246.0,275.0
280.0,16.8984,104.0,295.0,275.0
281.0,16.797600000000003,105.0,294.0,275.0
282.0,16.999200000000002,105.0,294.0,275.0
283.0,16.999200000000002,105.0,296.0,275.0
284.0,16.8984,105.0,246.0,275.0
285.0,16.8984,105.0,269.0,275.0
286.0,16.8984,105.0,293.0,275.0
287.0,16.8984,105.0,280.0,275.0
288.0,16.8984,105.0,263.0,275.0
289.0,16.8984,105.0,269.0,275.0
290.0,17.1,105.0,291.0,275.0
291.0,16.999200000000002,105.0,318.0,275.0
292.0,17.1,106.0,277.0,275.0
293.0,17.1,106.0,254.0,275.0
294.0,16.999200000000002,106.0,260.0,275.0
295.0,16.8984,106.0,235.0,275.0
296.0,16.797600000000003,105.0,213.0,275.0
297.0,16.6968,104.0,252.0,275.0
298.0,16.797600000000003,104.0,281.0,275.0
299.0,16.797600000000003,104.0,278.0,275.0
300.0,16.8984,104.0,310.0,275.0
301.0,16.8984,105.0,289.0,275.0
302.0,16.8984,105.0,277.0,275.0
303.0,16.8984,105.0,287.0,275.0
304.0,16.797600000000003,105.0,262.0,275.0
305.0,16.797600000000003,104.0,252.0,275.0
306.0,16.797600000000003,104.0,261.0,275.0
307.0,16.797600000000003,104.0,282.0,275.0
308.0,16.6968,104.0,253.0,275.0
309.0,16.797600000000003,104.0,272.0,275.0
310.0,16.797600000000003,104.0,264.0,275.0
311.0,16.8984,104.0,297.0,275.0
312.0,16.6968,104.0,241.0,275.0
313.0,16.6968,104.0,248.0,275.0
314.0,16.6968,103.0,239.0,275.0
315.0,16.797600000000003,103.0,268.0,275.0
316.0,16.797600000000003,104.0,278.0,275.0
317.0,16.797600000000003,104.0,271.0,275.0
318.0,16.797600000000003,104.0,268.0,275.0
319.0,16.8984,104.0,262.0,275.0
320.0,16.8984,104.0,262.0,275.0
321.0,16.6968,104.0,268.0,275.0
322.0,16.8984,104.0,252.0,275.0
323.0,16.797600000000003,104.0,277.0,275.0
324.0,16.8984,104.0,266.0,275.0
325.0,16.797600000000003,104.0,290.0,275.0
326.0,16.8984,105.0,261.0,275.0
327.0,16.797600000000003,104.0,286.0,275.0
328.0,16.797600000000003,104.0,264.0,275.0
329.0,16.6968,103.0,254.0,275.0
330.0,16.6968,103.0,276.0,275.0
331.0,16.797600000000003,104.0,302.0,275.0
332.0,16.8984,104.0,303.0,275.0
333.0,16.8984,104.0,303.0,275.0
334.0,16.8984,105.0,259.0,275.0
335.0,16.999200000000002,105.0,293.0,275.0
336.0,16.797600000000003,105.0,294.0,275.0
337.0,16.797600000000003,105.0,255.0,275.0
338.0,16.6968,104.0,256.0,275.0
339.0,16.6968,104.0,238.0,275.0
340.0,16.6968,103.0,261.0,275.0
341.0,16.797600000000003,104.0,321.0,275.0
342.0,16.797600000000003,104.0,266.0,275.0
343.0,16.6968,104.0,257.0,275.0
344.0,16.5996,103.0,275.0,275.0
345.0,16.5996,103.0,224.0,275.0
346.0,16.5996,102.0,248.0,275.0
347.0,16.498800000000003,103.0,308.0,275.0
348.0,16.5996,103.0,271.0,275.0
349.0,16.398,103.0,218.0,275.0
350.0,16.398,102.0,239.0,275.0
351.0,16.498800000000003,102.0,242.0,275.0
352.0,16.398,102.0,286.0,275.0
353.0,16.2972,102.0,254.0,275.0
354.0,16.498800000000003,101.0,255.0,275.0
355.0,16.498800000000003,102.0,346.0,275.0
356.0,16.6968,102.0,344.0,275.0
357.0,16.797600000000003,103.0,322.0,275.0
358.0,16.6968,104.0,248.0,275.0
359.0,16.5996,103.0,253.0,275.0
360.0,16.5996,103.0,220.0,275.0
361.0,16.498800000000003,103.0,235.0,275.0
362.0,16.498800000000003,102.0,244.0,275.0
363.0,16.398,102.0,235.0,275.0
364.0,16.2972,102.0,227.0,275.0
365.0,16.2972,101.0,261.0,275.0
366.0,16.398,101.0,262.0,275.0
367.0,16.2972,101.0,297.0,275.0
368.0,16.398,101.0,259.0,275.0
369.0,16.5996,102.0,278.0,275.0
370.0,16.5996,102.0,362.0,275.0
371.0,16.398,103.0,214.0,275.0
372.0,16.498800000000003,101.0,231.0,275.0
373.0,16.398,102.0,332.0,275.0
374.0,16.2,102.0,202.0,275.0
375.0,15.7968,100.0,225.0,275.0
376.0,15.6996,99.0,212.0,275.0
377.0,15.6996,97.0,263.0,275.0
378.0,15.6996,97.0,293.0,275.0
379.0,15.498,97.0,312.0,275.0
380.0,15.1992,96.0,278.0,275.0
381.0,15.3,96.0,238.0,275.0
382.0,14.997600000000002,94.0,335.0,275.0
383.0,13.8996,94.0,335.0,50.0
384.0,12.8988,94.0,335.0,50.0
385.0,11.898,0.0,0.0,50.0
386.0,11.5992,0.0,0.0,50.0
387.0,11.3976,0.0,0.0,50.0
388.0,11.1996,0.0,0.0,50.0
389.0,10.998,0.0,0.0,50.0
390.0,10.8,0.0,0.0,50.0
391.0,10.5984,0.0,0.0,50.0
392.0,10.3968,0.0,0.0,50.0
393.0,10.299600000000002,0.0,0.0,50.0
394.0,10.098,0.0,0.0,50.0
395.0,9.9,0.0,0.0,50.0
396.0,9.6984,0.0,0.0,50.0
397.0,9.4968,0.0,0.0,50.0
398.0,9.298800000000002,0.0,0.0,50.0
399.0,9.0972,0.0,0.0,50.0
400.0,8.8992,0.0,0.0,50.0
