sec,hr,ve,vo2,vco2,fat,cho,rer
71.0,102.0,57.322,2130.9891718,1931.3210388,4805.0,10221.0,0.9063026055494479
73.0,102.0,49.669,1738.4355847,1610.3212859,3097.0,9217.0,0.9263048341120396
76.0,100.0,48.773,1726.6659934,1633.2732943,2268.0,10016.0,0.9459115431374778
78.0,98.0,65.098,2125.4208849,2051.1123718,1812.0,13373.0,0.9650382126063015
81.0,96.0,52.107,1596.2087829,1553.0404266,1054.0,10370.0,0.9729556955440557
83.0,94.0,47.727,1850.1751863,1446.6332429,9441.0,3241.0,0.781889873787029
86.0,93.0,45.176,1471.2141627,1419.1588675,1269.0,9241.0,0.9646174591573621
89.0,92.0,23.736,833.5646551,778.943487,1323.0,4592.0,0.93447278772461
91.0,94.0,46.949,1819.1380059,1655.6070912,3939.0,8900.0,0.9101052728437199
94.0,94.0,43.196,1594.8635671,1461.6806515,3213.0,8059.0,0.9164925963904414
97.0,93.0,68.238,2306.4692546,2160.3586534,3540.0,12835.0,0.9366518322719461
99.0,94.0,50.738,1650.9704785,1562.5550107,2147.0,9600.0,0.9464463665756577
102.0,94.0,53.711,1738.4613124,1658.6012766,1943.0,10448.0,0.9540628052920253
104.0,91.0,52.5,1632.1596692,1595.5169709,896.0,10798.0,0.9775495627103931
108.0,92.0,55.432,1661.928087,1747.4656691,0.0,12101.0,1.051468882901189
111.0,92.0,48.335,1499.9629045,1502.2195408,0.0,10803.0,1.0015044614058322
113.0,92.0,47.479,1567.3504396,1517.9249725,1206.0,10001.0,0.9684655927281879
116.0,93.0,51.435,1678.4323429,1640.4729605,928.0,11096.0,0.9773840258973956
118.0,94.0,56.321,1927.0965227,1831.0618122,2334.0,11389.0,0.9501661129223313
122.0,95.0,24.49,935.1379626,854.4866415,1944.0,4661.0,0.9137546283804349
125.0,97.0,65.198,2426.5303111,2186.7535758,5764.0,11327.0,0.9011853533404642
128.0,95.0,54.367,1901.1776134,1755.5080813,3519.0,9938.0,0.9233793144452771
130.0,92.0,49.654,1535.1483502,1460.4512523,1816.0,9119.0,0.9513420980517822
133.0,93.0,51.197,1684.1043512,1653.1105133,759.0,11318.0,0.9815962485472379
137.0,92.0,27.666,1122.8964111,1066.1807736,1378.0,6617.0,0.9494916566306942
140.0,93.0,56.966,1850.1382819,1782.9536805,1638.0,11577.0,0.9636867135514839
142.0,94.0,42.145,1433.8707069,1354.958388,1916.0,8283.0,0.9449655268635714
145.0,94.0,42.0,1488.5550458,1389.6373054,2395.0,8166.0,0.9335478115645779
147.0,94.0,49.24,1556.8963956,1474.9204502,1991.0,9089.0,0.9473465635660311
149.0,95.0,50.554,1650.6924214,1576.7454568,1799.0,9969.0,0.9552024570772043
152.0,96.0,46.77,1653.2678421,1561.2561256,2233.0,9524.0,0.9443455475531867
155.0,97.0,70.415,2071.6063275,2138.9195261,0.0,15022.0,1.0324932385591006
158.0,97.0,73.029,2049.6470366,2144.5028528,0.0,14908.0,1.046279098062342
161.0,98.0,40.557,1421.0222487,1438.1929793,0.0,10259.0,1.0120833650674423
164.0,99.0,72.712,2140.3299815,2210.4950771,0.0,15522.0,1.0327823729081373
166.0,100.0,65.391,1887.1618326,1956.5756603,0.0,13698.0,1.0367821277968337
169.0,99.0,62.395,1747.0893715,1829.9070365,0.0,12710.0,1.0474032218105105
171.0,98.0,65.231,1861.746054,1926.8285865,0.0,13508.0,1.0349577926378137
173.0,97.0,55.268,1564.1684874,1613.7213402,0.0,11341.0,1.0316799968795995
176.0,97.0,47.14,1508.3406429,1528.8766076,0.0,10893.0,1.0136149382413489
178.0,98.0,66.056,1999.3190837,2013.6303987,0.0,14418.0,1.0071580945316216
180.0,99.0,57.674,1787.5526495,1783.994038,87.0,12777.0,0.9980092270283646
183.0,99.0,59.485,1798.3214182,1798.9665182,0.0,12949.0,1.0003587234147753
185.0,101.0,34.105,1141.2551968,1122.0616955,470.0,7717.0,0.9831821126827573
188.0,101.0,52.051,1784.1162482,1689.0895505,2308.0,10387.0,0.946737384519718
190.0,102.0,69.818,2385.5578266,2209.1800068,4264.0,12633.0,0.9260643285049259
192.0,104.0,77.694,2606.3660746,2431.4606245,4235.0,14254.0,0.9328929839117697
194.0,106.0,63.057,2150.181664,2017.627791,3213.0,12058.0,0.9383522447338662
196.0,109.0,69.5,2169.4356402,2050.5807569,2885.0,12546.0,0.9452139159615527
198.0,110.0,66.836,2129.5638667,1991.8791401,3335.0,11780.0,0.9353460449094876
200.0,111.0,70.553,2280.5372691,2134.9604525,3527.0,12662.0,0.9361655612594085
201.0,112.0,69.959,2250.4659247,2095.8835987,3741.0,12217.0,0.9313109679629535
203.0,113.0,75.429,2448.0065801,2291.0093505,3804.0,13573.0,0.9358673171566447
205.0,114.0,80.154,2567.363532,2420.0794122,3574.0,14678.0,0.9426321524146353
207.0,115.0,62.469,2154.1778493,2010.9525983,3468.0,11815.0,0.9335128011614542
210.0,117.0,40.272,1613.8480271,1446.5688157,4017.0,7338.0,0.8963476060998185
212.0,117.0,82.272,2893.7767457,2642.7852976,6050.0,14388.0,0.9132650960469013
214.0,118.0,88.01,2978.5346071,2784.013692,4711.0,16426.0,0.9346924106114745
216.0,120.0,90.882,2979.1810173,2835.7007303,3488.0,17734.0,0.9518390167744709
218.0,121.0,88.734,2927.3814403,2821.3655894,2584.0,18325.0,0.9637847499336691
220.0,123.0,83.147,2897.1449991,2794.5920083,2500.0,18197.0,0.9646020510427135
222.0,125.0,92.644,3233.286691,3094.7721326,3372.0,19689.0,0.9571598278663128
224.0,125.0,81.064,2826.7513563,2708.2470124,2885.0,17280.0,0.9580775494682655
226.0,127.0,91.377,3038.8280667,3044.115481,0.0,21888.0,1.0017399517787597
228.0,127.0,81.515,2793.0928251,2807.6307188,0.0,20133.0,1.0052049447012128
231.0,128.0,67.884,2377.564593,2307.414075,1713.0,15295.0,0.9704948003488375
233.0,128.0,78.275,2963.7176937,2806.0052828,3830.0,17259.0,0.9467856161755046
235.0,128.0,82.941,2965.9398716,2816.9021415,3622.0,17497.0,0.949750252347631
237.0,128.0,88.931,3128.9452277,3019.1254234,2678.0,19677.0,0.9649019729307547
239.0,128.0,97.899,3357.6870084,3350.708377,171.0,23993.0,0.997921595615511
241.0,128.0,101.303,3365.2290676,3426.7003632,0.0,24327.0,1.0182666006875545
244.0,128.0,96.6,3108.9552732,3256.8034076,0.0,22619.0,1.0475555681596609
247.0,129.0,51.426,2223.5880876,2250.8608036,0.0,16053.0,1.012265183534706
248.0,130.0,104.443,3710.1378717,3754.7138335,0.0,26784.0,1.012014637552964
251.0,130.0,94.136,3250.2678397,3327.7909972,0.0,23525.0,1.0238513135911764
253.0,131.0,91.822,3091.8624617,3242.8731203,0.0,22501.0,1.0488413247583368
255.0,132.0,98.647,3109.8943971,3352.5734971,0.0,22776.0,1.0780345146852255
257.0,134.0,100.569,3203.9033691,3466.4695003,0.0,23484.0,1.081951950777391
259.0,134.0,104.01,3333.2503944,3583.6210256,0.0,24396.0,1.0751130582990804
261.0,135.0,100.95,3249.463777,3516.6186079,0.0,23819.0,1.082215051231205
263.0,136.0,105.343,3376.5596356,3665.6095362,0.0,24769.0,1.0856048557687141
265.0,136.0,100.26,3293.4580327,3547.62934,0.0,24116.0,1.0771746003065443
267.0,137.0,97.592,3191.6468024,3445.6301949,0.0,23382.0,1.0795775373105236
269.0,137.0,100.95,3134.1630115,3436.8636657,0.0,23045.0,1.09658101799087
271.0,137.0,100.281,3145.9907242,3447.0028802,0.0,23128.0,1.0956811962872348
273.0,137.0,94.806,3046.7681399,3337.8887324,0.0,22398.0,1.0955506225391853
275.0,137.0,88.195,2889.9178838,3237.0177033,0.0,21357.0,1.1201071564855654
277.0,137.0,96.545,3112.0170645,3449.1342318,0.0,22941.0,1.1083275445837455
279.0,136.0,104.571,3260.3437018,3597.7105205,0.0,24009.0,1.1034758447441426
281.0,137.0,112.581,3464.4246994,3862.1658951,0.0,25574.0,1.1148072855411995
283.0,137.0,115.815,3578.5656271,4001.4072374,0.0,26435.0,1.118159523776196
285.0,137.0,114.297,3446.2605659,3884.201664,0.0,25507.0,1.1270771869177079
287.0,137.0,111.861,3535.8347211,3985.2692623,0.0,26170.0,1.1271084698948204
289.0,137.0,111.42,3553.39721,3998.535239,0.0,26290.0,1.1252711145681347
291.0,138.0,106.402,3323.8349827,3667.6505678,0.0,24476.0,1.1034394267132699
294.0,138.0,60.848,2471.1839001,2668.6844254,0.0,18105.0,1.0799214195641238
296.0,139.0,107.584,3542.3723671,3829.7823347,0.0,25960.0,1.0811348830149359
298.0,139.0,107.523,3340.3579945,3698.9805971,0.0,24619.0,1.1073605293775346
300.0,139.0,101.277,3185.8334206,3579.0274873,0.0,23561.0,1.1234195310268131
302.0,139.0,106.166,3180.2169985,3605.1716898,0.0,23571.0,1.1336244323894993
304.0,140.0,109.561,3250.033089,3653.5710672,0.0,24039.0,1.1241642676087844
306.0,140.0,116.68,3646.7754389,4081.0308332,0.0,26945.0,1.1190792801958178
307.0,141.0,104.842,3253.0823728,3624.4641759,0.0,24010.0,1.11416304923762
309.0,141.0,113.089,3380.6348905,3824.0647192,0.0,25043.0,1.1311676188239352
311.0,141.0,108.612,3351.3334629,3844.848596,0.0,24911.0,1.1472593338034907
313.0,141.0,105.152,3186.4551228,3636.9625125,0.0,23656.0,1.141381997341337
315.0,141.0,103.522,3252.4143243,3690.6546219,0.0,24112.0,1.1347430720390523
317.0,140.0,100.523,3238.8294436,3639.4633692,0.0,23954.0,1.1236971358253094
319.0,140.0,103.755,3157.9814664,3639.7006081,0.0,23501.0,1.1525402054525495
321.0,141.0,113.143,3428.1086928,3838.5966931,0.0,25333.0,1.1197418276620403
324.0,141.0,70.978,2586.3111048,2878.6233423,0.0,19084.0,1.113022844373784
326.0,142.0,117.325,3669.3164588,4138.5922,0.0,27162.0,1.1278918693629032
328.0,142.0,107.76,3303.7177164,3712.2106859,0.0,24434.0,1.1236464506250634
329.0,142.0,116.759,3489.0316865,3988.974566,0.0,25913.0,1.1432898650460566
331.0,143.0,109.17,3289.3896868,3766.2293585,0.0,24439.0,1.144962961856879
333.0,143.0,108.87,3295.0423514,3754.850562,0.0,24453.0,1.139545463021025
336.0,144.0,97.303,3165.4195539,3599.527125,0.0,23479.0,1.1371406108126019
338.0,144.0,112.712,3537.4607767,3969.77725,0.0,26155.0,1.122210958817555
340.0,143.0,107.19,3436.5385098,3841.8553676,0.0,25385.0,1.1179433481231638
342.0,143.0,113.814,3496.5333263,3955.0899948,0.0,25901.0,1.1311460883415174
343.0,144.0,118.109,3555.9576987,4050.4773972,0.0,26386.0,1.139067936235796
345.0,144.0,111.846,3348.7876199,3837.0968381,0.0,24885.0,1.1458167174586549
348.0,144.0,68.124,2618.9819535,2926.0533652,0.0,19343.0,1.1172483877903894
350.0,144.0,127.192,3813.6233862,4320.4199263,0.0,28261.0,1.1328910825158816
351.0,144.0,123.562,3579.9269204,3979.6367244,0.0,26409.0,1.1116530624472463
353.0,145.0,118.417,3421.3420369,3862.2887503,0.0,25332.0,1.1288812134666115
355.0,145.0,128.451,3648.9172258,4169.9945854,0.0,27098.0,1.1428032830987984
356.0,146.0,121.345,3411.9170123,3924.3625951,0.0,25378.0,1.150192862532303
358.0,146.0,121.674,3463.9616621,3990.7772847,0.0,25775.0,1.1520847151295035
360.0,146.0,118.835,3337.0273569,3866.6724867,0.0,24866.0,1.1587176469215477
361.0,147.0,117.158,3407.3228894,3935.2156737,0.0,25369.0,1.15492889914902
363.0,148.0,124.162,3682.7897571,4233.7699365,0.0,27389.0,1.1496094579761913
365.0,148.0,119.4,3591.2520986,4073.3642853,0.0,26621.0,1.1342462666121225
367.0,148.0,124.247,3598.883298,4175.2237428,0.0,26825.0,1.16014424394375
369.0,148.0,108.758,3155.2296072,3669.0865621,0.0,23532.0,1.162858815005861
370.0,149.0,123.295,3584.8217889,4141.3099712,0.0,26692.0,1.1552345458351945
373.0,148.0,67.019,2542.3961023,2814.7591405,0.0,18737.0,1.1071284832263564
374.0,148.0,135.957,3977.6555373,4496.9812497,0.0,29462.0,1.1305607555833037
376.0,149.0,132.503,3674.8564737,4203.4286448,0.0,27296.0,1.143834779639111
377.0,149.0,134.671,3516.7884065,4087.9420629,0.0,26226.0,1.1624077397845005
379.0,149.0,130.389,3361.6501643,3949.818347,0.0,25136.0,1.1749641259361903
381.0,149.0,117.437,3336.670632,3835.7478021,0.0,24815.0,1.149573399697786
382.0,150.0,141.079,3868.7160162,4441.008213,0.0,28761.0,1.1479282000548925
384.0,150.0,134.5,3640.5501824,4217.5527244,0.0,27126.0,1.1584932257738079
385.0,150.0,118.674,3076.1734051,3548.7763611,0.0,22897.0,1.153633392453257
387.0,150.0,130.906,3660.51285,4180.3526303,0.0,27179.0,1.1420128276014656
390.0,150.0,74.502,2679.7935206,3010.2527131,0.0,19818.0,1.12331516960531
391.0,150.0,133.51,3930.5674314,4453.6936994,0.0,29129.0,1.1330917932665185
393.0,150.0,126.923,3620.2157708,4045.6445415,0.0,26739.0,1.1175147553721607
394.0,150.0,150.078,3985.5608143,4551.0160568,0.0,29592.0,1.1418759539363128
396.0,151.0,140.161,3750.7778556,4292.2634911,0.0,27863.0,1.144366223846488
398.0,151.0,138.038,3629.323097,4184.9977926,0.0,27011.0,1.153106979111152
399.0,151.0,138.835,3628.2663955,4216.4457529,0.0,27055.0,1.1621103009772096
401.0,151.0,133.253,3507.3676798,4058.9468005,0.0,26127.0,1.157262987817534
402.0,151.0,130.712,3568.8673203,4149.4445918,0.0,26615.0,1.1626783008148358
404.0,151.0,137.006,3642.8107733,4241.000856,0.0,27176.0,1.1642111325365667
406.0,152.0,133.527,3556.2967224,4170.4011833,0.0,26578.0,1.1726808837496456
407.0,152.0,128.963,3573.4826093,4150.2486033,0.0,26643.0,1.1614016512908063
409.0,152.0,132.519,3664.038505,4226.5811732,0.0,27272.0,1.1535307741532592
411.0,152.0,124.175,3497.9622313,3991.5841131,0.0,25967.0,1.1411169844497
413.0,153.0,70.898,2590.7055011,2890.6834851,0.0,19128.0,1.1157900748937424
415.0,153.0,140.696,4066.3603432,4488.9652493,0.0,29947.0,1.1039270675572823
416.0,153.0,139.64,3774.1595434,4236.7180178,0.0,27907.0,1.1225593325032832
417.0,153.0,140.704,3690.7302452,4162.6644619,0.0,27321.0,1.1278701463792367
419.0,153.0,139.727,3503.0113022,4027.7848487,0.0,26053.0,1.1498064097510694
420.0,153.0,140.648,3475.6919896,4011.6157497,0.0,25874.0,1.1541919599618138
422.0,153.0,138.75,3381.304545,3919.2624946,0.0,25198.0,1.1590977513088814
423.0,153.0,139.971,3379.1520222,3946.0249417,0.0,25228.0,1.1677559682949503
424.0,153.0,140.288,3428.0523624,4030.7584991,0.0,25637.0,1.1758159073970624
426.0,153.0,142.986,3543.8876424,4155.9244349,0.0,26485.0,1.1727020871591503
427.0,153.0,153.792,3855.1410649,4481.3873825,0.0,28749.0,1.1624444623574999
429.0,153.0,146.366,3635.7478137,4240.4918589,0.0,27135.0,1.166332781091483
430.0,153.0,145.5,3659.5037388,4265.3192884,0.0,27308.0,1.1655458206468878
432.0,153.0,139.878,3502.9668215,4118.2454661,0.0,26196.0,1.1756450106303127
434.0,154.0,113.612,3272.3627605,3797.7687304,0.0,24393.0,1.1605585958384763
435.0,154.0,130.676,3508.6379445,4092.8303667,0.0,26188.0,1.1665011983113722
437.0,154.0,125.61,3447.1651296,3924.9958134,0.0,25576.0,1.1386155480910907
438.0,154.0,148.92,4018.0026209,4579.9551899,0.0,29820.0,1.1398586865217444
440.0,154.0,140.704,3562.5731681,4121.0865464,0.0,26535.0,1.1567724652790408
441.0,154.0,137.622,3614.2642048,4120.7695553,0.0,26825.0,1.1401406543072654
442.0,154.0,138.163,3640.1010793,4134.4824061,0.0,26992.0,1.1358152743645984
444.0,154.0,140.013,3703.8280378,4148.357985,0.0,27372.0,1.1200190566795432
445.0,154.0,145.184,3827.7798443,4295.9965915,0.0,28302.0,1.122320709718253
447.0,154.0,142.053,3641.9970476,4142.529175,0.0,27015.0,1.1374334248101161
448.0,154.0,143.642,3766.052763,4285.9969061,0.0,27939.0,1.1380607696759453
450.0,154.0,140.477,3708.6331501,4221.7947945,0.0,27515.0,1.13836948105427
452.0,155.0,142.44,3796.9988031,4270.904458,0.0,28089.0,1.1248105884344992
454.0,155.0,69.96,2461.3787304,2700.7057717,0.0,18101.0,1.0972329200476623
455.0,155.0,145.226,4198.5675096,4640.0539523,0.0,30929.0,1.1051516836851005
457.0,155.0,141.378,3858.9929443,4286.4067532,0.0,28462.0,1.1107578622374317
458.0,156.0,140.596,3695.0950604,4145.4795405,0.0,27318.0,1.1218871159572403
460.0,156.0,141.625,3576.8932859,4059.0059134,0.0,26517.0,1.1347852980127957
461.0,156.0,142.213,3540.6566478,4032.9785637,0.0,26273.0,1.1390481949742024
462.0,156.0,122.826,3208.6625634,3655.3489354,0.0,23810.0,1.139212635537056
464.0,156.0,140.687,3629.3306158,4063.8846224,0.0,26820.0,1.1197339268867388
465.0,156.0,139.022,3547.5289879,3971.3736537,0.0,26214.0,1.119476026058042
467.0,156.0,139.927,3518.2634305,3999.5425084,0.0,26094.0,1.1367944974579696
468.0,156.0,145.353,3554.0053496,4026.1644085,0.0,26337.0,1.1328526584669156
469.0,156.0,140.806,3457.9677659,3983.3292437,0.0,25730.0,1.1519278123355396
471.0,156.0,140.015,3486.994919,3930.8249258,0.0,25809.0,1.1272815180720943
472.0,156.0,143.594,3578.5918382,4038.1935614,0.0,26494.0,1.1284308867789672
473.0,156.0,142.191,3455.1499582,3904.5643576,0.0,25589.0,1.1300708811012439
475.0,156.0,139.929,3585.8646618,3974.1518658,0.0,26433.0,1.108282726935124
476.0,156.0,141.896,3533.3420609,3952.9339905,0.0,26105.0,1.1187521395800335
477.0,156.0,142.292,3435.0631581,3843.6700356,0.0,25380.0,1.1189517801256408
479.0,156.0,138.044,3509.5468164,3945.7954929,0.0,25960.0,1.1243034213025522
480.0,156.0,141.529,3474.7340064,4024.4933307,0.0,25889.0,1.1582162327497345
482.0,156.0,141.0,3658.7953812,4112.6262976,0.0,27062.0,1.1240383429835734
483.0,156.0,142.765,3475.5107824,3958.0698366,0.0,25788.0,1.1388455062903793
484.0,156.0,138.086,3354.0008189,3839.46562,0.0,24918.0,1.144742004344297
486.0,156.0,140.844,3500.1021769,3919.0321232,0.0,25864.0,1.1196907761907229
487.0,156.0,145.94,3589.8619123,4032.4698166,0.0,26548.0,1.1232938522742297
488.0,156.0,144.444,3561.4328035,3960.6012432,0.0,26275.0,1.11208085670119
490.0,156.0,114.935,3207.1943347,3592.077771,0.0,23701.0,1.120006272191174
492.0,156.0,144.94,3658.6135207,4058.5451562,0.0,26976.0,1.1093123483082414
493.0,156.0,146.931,3510.5360035,3989.7025536,0.0,26035.0,1.136493842997842
494.0,156.0,148.818,3532.1966885,4003.971975,0.0,26179.0,1.1335642740496272
496.0,156.0,141.557,3470.592812,3937.3197149,0.0,25728.0,1.1344804556980106
498.0,156.0,74.744,2505.8628629,2723.5919715,0.0,18387.0,1.086887878751683
499.0,156.0,153.402,4202.4959177,4636.7139639,0.0,30946.0,1.1033238472335374
500.0,155.0,144.192,3778.4213646,4067.1758912,0.0,27662.0,1.0764220024016746
502.0,156.0,145.97,3832.1667473,4146.6435446,0.0,28090.0,1.0820623991692344
503.0,156.0,145.467,3688.7415533,4023.9860196,0.0,27090.0,1.0908831539038255
504.0,156.0,146.955,3749.3697219,4101.3452792,0.0,27553.0,1.0938759267308629
506.0,156.0,154.925,4099.1872846,4419.2747294,0.0,30021.0,1.0780855868680406
507.0,156.0,147.179,3762.7330506,4095.3649281,0.0,27619.0,1.0884016678905666
508.0,157.0,148.773,3757.2640314,4181.0280608,0.0,27724.0,1.1127852676464955
510.0,157.0,149.825,3846.7851013,4193.9315465,0.0,28247.0,1.0902432644554758
511.0,157.0,143.474,3646.7678399,3928.4888005,0.0,26703.0,1.0772522334758017
513.0,157.0,124.924,3292.6888844,3574.0578951,0.0,24153.0,1.0854526560444449
514.0,157.0,117.785,3221.9513887,3451.4890578,0.0,23562.0,1.07124181634305
515.0,157.0,142.781,3663.5773065,3954.1712201,0.0,26838.0,1.0793197165744044
517.0,158.0,144.429,3690.2389985,4022.3062433,0.0,27096.0,1.0899852949727586
518.0,157.0,139.433,3583.1073225,3928.2493809,0.0,26345.0,1.0963247894453767
519.0,157.0,143.778,3623.3073571,3991.8410002,0.0,26672.0,1.1017119462354872
521.0,157.0,139.927,3552.780393,3938.0596548,0.0,26190.0,1.1084444348316915
522.0,157.0,139.022,3498.7647994,3906.2157068,0.0,25837.0,1.1164556438517599
523.0,157.0,138.269,3455.8949819,3784.1594129,0.0,25402.0,1.0949868073883209
525.0,157.0,138.348,3501.1256754,3821.8137561,0.0,25716.0,1.0915957067617579
526.0,157.0,144.4,3565.4748533,3988.0823653,0.0,26341.0,1.1185276938943656
527.0,157.0,144.636,3546.1080381,3957.4584966,0.0,26184.0,1.116000543153333
529.0,157.0,139.6,3564.9367125,3956.7774179,0.0,26288.0,1.1099151926108701
530.0,157.0,140.642,3693.7176342,4079.1349939,0.0,27205.0,1.1043440235202158
531.0,158.0,148.773,3910.7200074,4171.6428192,0.0,28570.0,1.066719890788978
533.0,157.0,149.817,3871.1852119,4132.5207345,0.0,28286.0,1.067507884096234
534.0,158.0,139.985,3559.2439206,3864.9575381,0.0,26111.0,1.0858928537408203
535.0,158.0,162.195,4068.211675,4415.3018563,0.0,29841.0,1.085317630700718
537.0,158.0,154.341,3692.1551672,4089.8299542,0.0,27213.0,1.1077080374445862
538.0,158.0,152.516,3590.319787,3964.6902232,0.0,26443.0,1.1042721702828642
539.0,158.0,153.871,3573.7197431,3987.3182357,0.0,26386.0,1.115733331747281
540.0,158.0,151.429,3525.7990725,3884.7068551,0.0,25954.0,1.1017947350997268
542.0,158.0,72.595,2432.2667509,2573.7280603,0.0,17736.0,1.0581602775878327
544.0,158.0,147.122,3946.6343901,4269.8174119,0.0,28928.0,1.0818882596803732
545.0,159.0,150.05,3840.062066,4131.4475655,0.0,28110.0,1.0758804140380787
546.0,159.0,149.122,3652.3054538,3954.9029011,0.0,26776.0,1.0828510788946104
547.0,159.0,154.967,3681.2946478,4025.6302844,0.0,27051.0,1.0935365597007511
549.0,158.0,155.504,3568.012554,3917.0451922,0.0,26243.0,1.097822704633903
550.0,159.0,154.185,3588.8455109,3958.4878113,0.0,26425.0,1.1029975515182602
551.0,159.0,141.669,3358.8327369,3655.5622646,0.0,24654.0,1.0883430497863564
552.0,159.0,144.288,3634.242553,3801.6260605,0.0,26432.0,1.0460573297073494
554.0,159.0,124.014,3127.9868278,3393.6725964,0.0,22942.0,1.0849382632429
555.0,159.0,139.397,3466.724372,3698.346281,0.0,25327.0,1.0668129000594224
556.0,159.0,155.55,3821.6755283,4017.3578604,0.0,27826.0,1.0512032826049587
558.0,159.0,78.197,2505.3759389,2654.5504969,0.0,18275.0,1.0595417859985898
559.0,159.0,147.809,4043.8920456,4212.0986612,0.0,29382.0,1.0415952289782362
560.0,158.0,153.0,4056.568239,4251.5153735,0.0,29516.0,1.04805715644711
562.0,159.0,150.417,3928.9338265,4041.7221182,0.0,28467.0,1.0287070988417422
563.0,159.0,149.179,3692.8866512,3828.3204439,0.0,26803.0,1.0366742349527547
564.0,159.0,159.358,3764.4282838,3990.867243,0.0,27463.0,1.06015228399342
565.0,159.0,119.143,3060.6447409,3198.3901467,0.0,22255.0,1.0450053558844254
566.0,159.0,134.842,3531.3362762,3706.7623043,0.0,25703.0,1.0496769535323813
567.0,159.0,150.161,3758.2668207,3917.7111556,0.0,27312.0,1.0424249640876488
569.0,159.0,149.687,3656.8497322,3879.3078222,0.0,26682.0,1.0608332598523722
570.0,159.0,149.791,3675.401469,3866.2884855,0.0,26765.0,1.0519363716073
571.0,159.0,154.655,3639.1695564,3930.681579,0.0,26664.0,1.0801039957281833
572.0,159.0,158.793,3609.0203656,3949.9997858,0.0,26525.0,1.0944797716992967
573.0,159.0,158.789,3484.6061251,3898.7800795,0.0,25745.0,1.118858183545239
574.0,159.0,155.204,3511.5546624,3863.8373934,0.0,25841.0,1.1003210158657277
576.0,160.0,127.185,3167.6887015,3527.4848124,0.0,23377.0,1.113583165773084
577.0,160.0,158.727,3601.8636163,4069.5161856,0.0,26674.0,1.1298362789706053
578.0,160.0,149.628,3497.4946198,3773.7726261,0.0,25620.0,1.0789931183127306
579.0,160.0,142.8,3335.4757435,3628.400503,0.0,24479.0,1.0878209832797723
580.0,160.0,150.0,3544.2711677,3955.2445897,0.0,26170.0,1.115954282997679
582.0,160.0,135.538,3433.7837203,3533.2624041,0.0,24881.0,1.0289705735430852
583.0,161.0,146.773,3521.1788545,3826.054769,0.0,25835.0,1.086583478743312
584.0,161.0,139.338,3350.7724347,3674.2965267,0.0,24638.0,1.0965520930784922
585.0,161.0,155.784,3642.5382008,4012.5572156,0.0,26812.0,1.1015827410454428
587.0,161.0,127.985,3195.3255863,3456.5062667,0.0,23420.0,1.0817383622876542
588.0,161.0,141.246,3240.3494723,3582.0382002,0.0,23872.0,1.1054481100945786
589.0,161.0,140.952,3175.2184293,3511.3051134,0.0,23394.0,1.1058467918297177
590.0,161.0,143.857,3298.1499506,3700.5749626,0.0,24384.0,1.1220153777201036
