sec,speed,cadence,power,altitude
0.0,0.9,0.0,0.0,50.0
1.0,3.6,0.0,0.0,50.0
2.0,5.4,0.0,0.0,50.0
3.0,6.5988,0.0,0.0,50.0
4.0,7.6968,0.0,0.0,50.0
5.0,8.398800000000001,0.0,0.0,50.0
6.0,9.0,54.0,128.0,50.0
7.0,9.399600000000001,54.0,128.0,50.0
8.0,9.5976,57.0,107.0,50.0
9.0,9.7992,59.0,96.0,50.0
10.0,9.997200000000001,60.0,88.0,50.0
11.0,9.997200000000001,61.0,89.0,50.0
12.0,10.098,62.0,76.0,50.0
13.0,10.1988,62.0,77.0,50.0
14.0,10.299600000000002,63.0,80.0,50.0
15.0,10.4976,64.0,84.0,50.0
16.0,10.4976,64.0,81.0,50.0
17.0,10.6992,65.0,72.0,50.0
18.0,11.5992,65.0,50.0,50.0
19.0,12.3984,66.0,181.0,50.0
20.0,13.1976,76.0,178.0,50.0
21.0,13.9968,79.0,249.0,50.0
22.0,14.4,86.0,248.0,50.0
23.0,14.1984,86.0,130.0,50.0
24.0,13.899600000000001,78.0,10.0,50.0
25.0,13.698,66.0,5.0,50.0
26.0,13.5,68.0,5.0,50.0
27.0,13.0968,65.0,5.0,50.0
28.0,12.798,77.0,7.0,50.0
29.0,12.6,66.0,8.0,50.0
30.0,12.3984,72.0,16.0,50.0
31.0,12.0996,77.0,36.0,50.0
32.0,11.898000000000001,77.0,36.0,50.0
33.0,11.898000000000001,74.0,51.0,50.0
34.0,12.3984,73.0,91.0,50.0
35.0,12.6,75.0,207.0,50.0
36.0,13.1976,78.0,166.0,50.0
37.0,13.5972,80.0,214.0,50.0
38.0,13.698,83.0,182.0,50.0
39.0,13.798800000000002,85.0,92.0,50.0
40.0,13.899600000000001,85.0,97.0,50.0
41.0,13.9968,86.0,82.0,50.0
42.0,14.0976,87.0,100.0,50.0
43.0,14.2992,87.0,92.0,50.0
44.0,14.2992,88.0,101.0,50.0
45.0,14.4,88.0,97.0,50.0
46.0,14.4,89.0,87.0,50.0
47.0,14.4,89.0,64.0,50.0
48.0,14.4,89.0,81.0,50.0
49.0,14.4,89.0,75.0,50.0
50.0,14.497200000000001,89.0,83.0,50.0
51.0,14.497200000000001,90.0,98.0,50.0
52.0,14.4,90.0,59.0,50.0
53.0,14.2992,90.0,56.0,50.0
54.0,14.2992,89.0,61.0,50.0
55.0,14.4,89.0,72.0,50.0
56.0,14.2992,89.0,91.0,50.0
57.0,14.1984,89.0,63.0,50.0
58.0,13.899600000000001,82.0,57.0,50.0
59.0,13.698,72.0,6.0,50.0
60.0,13.5972,86.0,34.0,50.0
61.0,13.5,84.0,50.0,50.0
62.0,13.5,84.0,54.0,50.0
63.0,13.798800000000002,84.0,74.0,50.0
64.0,13.798800000000002,85.0,94.0,50.0
65.0,13.5972,85.0,76.0,50.0
66.0,13.3992,82.0,24.0,50.0
67.0,13.2984,82.0,22.0,50.0
68.0,13.0968,83.0,33.0,50.0
69.0,12.999600000000001,82.0,43.0,50.0
70.0,12.898800000000001,81.0,53.0,50.0
71.0,12.798,80.0,51.0,50.0
72.0,13.1976,80.0,58.0,50.0
73.0,13.3992,81.0,192.0,50.0
74.0,13.3992,83.0,124.0,50.0
75.0,13.2984,83.0,66.0,50.0
76.0,13.2984,83.0,59.0,50.0
77.0,13.1976,82.0,55.0,50.0
78.0,13.1976,82.0,59.0,50.0
79.0,13.0968,82.0,57.0,50.0
80.0,13.0968,81.0,48.0,50.0
81.0,13.0968,81.0,59.0,50.0
82.0,13.899600000000001,81.0,74.0,50.0
83.0,15.0984,86.0,335.0,50.0
84.0,15.498,90.0,343.0,50.0
85.0,15.7968,96.0,171.0,50.0
86.0,15.9984,97.0,166.0,50.0
87.0,16.099200000000003,99.0,133.0,50.0
88.0,16.2,100.0,110.0,50.0
89.0,15.9984,100.0,98.0,50.0
90.0,15.6996,97.0,74.0,50.0
91.0,15.498,73.0,5.0,50.0
92.0,15.199200000000001,72.0,4.0,50.0
93.0,14.8968,76.0,5.0,50.0
94.0,14.497200000000001,68.0,4.0,50.0
95.0,14.0976,87.0,13.0,50.0
96.0,13.698,79.0,11.0,50.0
97.0,13.2984,66.0,5.0,50.0
98.0,12.898800000000001,75.0,6.0,50.0
99.0,12.6,81.0,36.0,50.0
100.0,12.3984,79.0,48.0,50.0
101.0,12.2976,78.0,96.0,50.0
102.0,12.2976,76.0,99.0,50.0
103.0,12.3984,76.0,120.0,50.0
104.0,12.4992,76.0,148.0,50.0
105.0,12.6,77.0,137.0,50.0
106.0,12.6972,78.0,88.0,50.0
107.0,12.798,78.0,104.0,50.0
108.0,12.798,79.0,89.0,50.0
109.0,12.798,79.0,58.0,50.0
110.0,12.898800000000001,80.0,74.0,50.0
111.0,12.898800000000001,80.0,69.0,50.0
112.0,12.898800000000001,80.0,69.0,50.0
113.0,12.999600000000001,80.0,69.0,50.0
114.0,12.999600000000001,80.0,74.0,50.0
115.0,12.999600000000001,80.0,67.0,50.0
116.0,12.999600000000001,80.0,73.0,50.0
117.0,12.999600000000001,80.0,68.0,50.0
118.0,12.999600000000001,80.0,75.0,50.0
119.0,13.0968,81.0,75.0,50.0
120.0,13.0968,81.0,73.0,50.0
121.0,13.0968,81.0,67.0,50.0
122.0,13.0968,81.0,72.0,50.0
123.0,13.0968,81.0,69.0,50.0
124.0,13.0968,81.0,71.0,50.0
125.0,13.1976,81.0,81.0,50.0
126.0,13.2984,82.0,98.0,50.0
127.0,13.3992,82.0,92.0,50.0
128.0,13.5,83.0,84.0,50.0
129.0,13.5972,84.0,106.0,50.0
130.0,13.698,84.0,83.0,50.0
131.0,13.698,85.0,82.0,50.0
132.0,13.3992,85.0,63.0,50.0
133.0,13.1976,67.0,13.0,50.0
134.0,12.898800000000001,64.0,4.0,50.0
135.0,12.898800000000001,58.0,4.0,50.0
136.0,12.6972,76.0,45.0,50.0
137.0,12.6972,79.0,53.0,50.0
138.0,12.798,79.0,71.0,50.0
139.0,12.798,79.0,93.0,50.0
140.0,12.898800000000001,79.0,88.0,50.0
141.0,12.898800000000001,79.0,84.0,50.0
142.0,12.999600000000001,80.0,82.0,50.0
143.0,12.999600000000001,80.0,73.0,50.0
144.0,12.898800000000001,80.0,65.0,50.0
145.0,12.999600000000001,80.0,55.0,50.0
146.0,12.999600000000001,80.0,67.0,50.0
147.0,13.0968,80.0,88.0,50.0
148.0,13.0968,81.0,77.0,50.0
149.0,13.1976,81.0,86.0,50.0
150.0,13.2984,81.0,87.0,50.0
151.0,13.2984,82.0,80.0,50.0
152.0,13.0968,82.0,66.0,50.0
153.0,12.999600000000001,82.0,32.0,50.0
154.0,12.898800000000001,81.0,31.0,50.0
155.0,12.898800000000001,80.0,47.0,50.0
156.0,12.898800000000001,80.0,70.0,50.0
157.0,12.898800000000001,80.0,83.0,50.0
158.0,12.999600000000001,80.0,75.0,50.0
159.0,12.999600000000001,80.0,78.0,50.0
160.0,12.999600000000001,80.0,70.0,50.0
161.0,13.0968,81.0,65.0,50.0
162.0,13.0968,81.0,80.0,50.0
163.0,13.0968,81.0,71.0,50.0
164.0,13.0968,81.0,80.0,50.0
165.0,12.798,81.0,80.0,50.0
166.0,12.4992,81.0,80.0,50.0
167.0,12.6,0.0,0.0,50.0
168.0,12.999600000000001,0.0,0.0,50.0
169.0,13.3992,81.0,151.0,50.0
170.0,13.5972,83.0,115.0,50.0
171.0,13.798800000000002,84.0,122.0,50.0
172.0,13.9968,85.0,112.0,50.0
173.0,14.0976,86.0,125.0,50.0
174.0,14.1984,87.0,96.0,50.0
175.0,14.2992,88.0,94.0,50.0
176.0,14.2992,88.0,92.0,50.0
177.0,14.4,89.0,87.0,50.0
178.0,14.497200000000001,89.0,95.0,50.0
179.0,14.6988,90.0,105.0,50.0
180.0,14.7996,90.0,109.0,252.0
181.0,14.997600000000002,92.0,115.0,252.0
182.0,15.0984,92.0,131.0,252.0
