sec,speed,cadence,power,altitude
0.0,0.0,0.0,0.0,50.0
0.0,0.0,0.0,0.0,50.0
1.0,0.4968000000000001,0.0,0.0,50.0
2.0,0.9,0.0,0.0,50.0
3.0,3.6,0.0,0.0,50.0
4.0,5.1984,0.0,0.0,50.0
5.0,6.6996,0.0,0.0,50.0
6.0,7.498800000000001,0.0,0.0,50.0
7.0,8.499600000000001,45.0,154.0,50.0
8.0,9.298800000000002,45.0,154.0,50.0
9.0,9.6984,52.0,148.0,50.0
10.0,9.997200000000001,57.0,121.0,50.0
11.0,10.1988,60.0,103.0,50.0
12.0,10.3968,62.0,83.0,50.0
13.0,10.5984,63.0,82.0,50.0
14.0,10.5984,64.0,89.0,50.0
15.0,10.6992,65.0,89.0,50.0
16.0,10.6992,66.0,62.0,50.0
17.0,10.6992,67.0,59.0,50.0
18.0,10.897200000000002,67.0,58.0,50.0
19.0,10.998000000000001,67.0,83.0,50.0
20.0,11.1996,68.0,89.0,50.0
21.0,11.3976,68.0,79.0,50.0
22.0,11.3976,70.0,121.0,50.0
23.0,11.3976,70.0,65.0,50.0
24.0,11.3976,71.0,69.0,50.0
25.0,11.3976,71.0,66.0,50.0
26.0,11.3976,71.0,59.0,50.0
27.0,11.3976,71.0,63.0,50.0
28.0,11.3976,71.0,66.0,50.0
29.0,11.3976,71.0,86.0,50.0
30.0,11.2968,71.0,49.0,50.0
31.0,11.0988,70.0,43.0,50.0
32.0,11.0988,70.0,47.0,50.0
33.0,10.998000000000001,69.0,44.0,50.0
34.0,10.998000000000001,68.0,39.0,50.0
35.0,10.998000000000001,68.0,55.0,50.0
36.0,11.0988,68.0,67.0,50.0
37.0,11.0988,68.0,64.0,50.0
38.0,10.998000000000001,69.0,63.0,50.0
39.0,10.998000000000001,69.0,51.0,50.0
40.0,10.998000000000001,68.0,58.0,50.0
41.0,10.998000000000001,68.0,50.0,50.0
42.0,10.998000000000001,68.0,52.0,50.0
43.0,11.0988,68.0,63.0,50.0
44.0,10.998000000000001,68.0,66.0,50.0
