sec,speed,cadence,power,altitude
0.0,7.9992,47.0,38.0,50.0
0.0,9.298800000000002,48.0,65.0,50.0
1.0,9.997200000000001,27.0,43.0,50.0
2.0,10.5984,55.0,114.0,50.0
3.0,11.0988,65.0,126.0,50.0
4.0,11.4984,67.0,136.0,50.0
5.0,11.7972,70.0,143.0,50.0
6.0,12.1968,72.0,124.0,50.0
7.0,12.6,74.0,127.0,50.0
8.0,12.798,77.0,159.0,50.0
9.0,12.999600000000001,79.0,95.0,50.0
10.0,13.1976,79.0,108.0,50.0
11.0,13.2984,81.0,103.0,50.0
12.0,13.5,82.0,105.0,50.0
13.0,13.5972,83.0,95.0,50.0
14.0,13.798800000000002,84.0,102.0,50.0
15.0,13.798800000000002,85.0,109.0,50.0
16.0,13.899600000000001,86.0,84.0,50.0
17.0,13.798800000000002,86.0,82.0,50.0
18.0,13.9968,86.0,68.0,50.0
19.0,14.1984,86.0,96.0,50.0
20.0,14.1984,88.0,107.0,50.0
21.0,14.2992,88.0,82.0,50.0
22.0,14.2992,88.0,95.0,50.0
23.0,14.497200000000001,89.0,86.0,50.0
24.0,14.597999999999999,90.0,102.0,50.0
25.0,14.597999999999999,90.0,99.0,50.0
26.0,14.597999999999999,90.0,80.0,50.0
27.0,14.6988,90.0,102.0,50.0
28.0,14.597999999999999,91.0,75.0,50.0
29.0,14.597999999999999,90.0,64.0,50.0
30.0,14.8968,90.0,91.0,50.0
31.0,14.8968,91.0,145.0,50.0
32.0,14.8968,91.0,71.0,50.0
33.0,14.8968,92.0,74.0,50.0
34.0,14.8968,91.0,67.0,50.0
35.0,14.8968,91.0,91.0,50.0
36.0,14.8968,92.0,83.0,50.0
37.0,14.8968,92.0,78.0,50.0
38.0,14.8968,92.0,84.0,50.0
39.0,14.8968,92.0,87.0,50.0
40.0,14.8968,93.0,72.0,50.0
41.0,14.997600000000002,92.0,77.0,50.0
42.0,14.997600000000002,93.0,87.0,50.0
43.0,14.997600000000002,92.0,81.0,50.0
44.0,14.997600000000002,92.0,73.0,50.0
45.0,14.997600000000002,93.0,71.0,50.0
46.0,14.997600000000002,93.0,89.0,50.0
47.0,14.8968,92.0,68.0,50.0
48.0,14.8968,90.0,62.0,50.0
49.0,14.8968,92.0,67.0,50.0
50.0,14.7996,92.0,77.0,50.0
51.0,14.7996,91.0,69.0,50.0
52.0,14.7996,91.0,74.0,50.0
53.0,14.7996,91.0,59.0,50.0
54.0,14.7996,91.0,85.0,50.0
55.0,14.7996,91.0,75.0,50.0
56.0,14.8968,92.0,86.0,50.0
57.0,14.8968,91.0,88.0,50.0
58.0,14.8968,92.0,80.0,50.0
59.0,14.997600000000002,91.0,71.0,50.0
60.0,14.997600000000002,93.0,100.0,50.0
61.0,14.8968,91.0,63.0,50.0
62.0,14.8968,90.0,63.0,50.0
63.0,14.7996,91.0,59.0,50.0
64.0,14.7996,91.0,53.0,50.0
65.0,14.6988,92.0,62.0,50.0
66.0,14.6988,91.0,68.0,50.0
67.0,14.6988,90.0,71.0,50.0
68.0,14.6988,90.0,57.0,50.0
69.0,14.6988,91.0,79.0,50.0
70.0,14.6988,91.0,86.0,50.0
71.0,14.6988,90.0,68.0,50.0
72.0,14.7996,91.0,76.0,50.0
73.0,14.7996,90.0,74.0,50.0
74.0,14.6988,90.0,67.0,50.0
75.0,14.7996,90.0,79.0,50.0
76.0,14.7996,91.0,71.0,50.0
77.0,14.6988,91.0,74.0,50.0
78.0,14.6988,91.0,69.0,50.0
79.0,14.6988,91.0,66.0,50.0
80.0,14.6988,91.0,83.0,50.0
81.0,14.6988,91.0,86.0,50.0
82.0,14.6988,89.0,69.0,50.0
83.0,14.6988,89.0,59.0,50.0
84.0,14.6988,90.0,74.0,50.0
85.0,14.597999999999999,89.0,73.0,50.0
86.0,14.597999999999999,90.0,76.0,50.0
87.0,14.597999999999999,89.0,67.0,50.0
88.0,14.597999999999999,90.0,72.0,50.0
89.0,14.6988,90.0,88.0,50.0
90.0,14.597999999999999,91.0,69.0,50.0
91.0,14.6988,90.0,72.0,50.0
92.0,14.6988,91.0,90.0,50.0
93.0,14.7996,91.0,78.0,50.0
94.0,14.6988,91.0,71.0,50.0
95.0,14.6988,90.0,63.0,50.0
96.0,14.597999999999999,90.0,61.0,50.0
97.0,14.597999999999999,89.0,65.0,50.0
98.0,14.6988,90.0,61.0,50.0
99.0,14.6988,90.0,87.0,50.0
100.0,14.6988,88.0,70.0,50.0
101.0,14.597999999999999,90.0,75.0,50.0
102.0,14.597999999999999,91.0,73.0,50.0
103.0,14.597999999999999,90.0,60.0,50.0
104.0,14.497200000000001,90.0,66.0,50.0
105.0,14.597999999999999,89.0,62.0,50.0
106.0,14.497200000000001,90.0,64.0,50.0
107.0,14.497200000000001,89.0,63.0,50.0
108.0,14.4,88.0,61.0,50.0
109.0,14.4,89.0,56.0,50.0
110.0,14.4,89.0,64.0,50.0
111.0,14.2992,88.0,64.0,50.0
112.0,14.4,88.0,57.0,50.0
113.0,14.4,89.0,86.0,50.0
114.0,14.497200000000001,89.0,80.0,50.0
115.0,14.597999999999999,89.0,99.0,50.0
116.0,14.6988,90.0,99.0,50.0
117.0,14.6988,91.0,86.0,50.0
118.0,14.6988,91.0,83.0,50.0
119.0,14.6988,90.0,65.0,50.0
120.0,14.6988,91.0,72.0,50.0
121.0,14.597999999999999,90.0,64.0,50.0
122.0,14.597999999999999,90.0,71.0,50.0
123.0,14.6988,90.0,69.0,50.0
124.0,14.597999999999999,91.0,89.0,50.0
125.0,14.6988,91.0,72.0,50.0
126.0,14.597999999999999,91.0,74.0,50.0
127.0,14.597999999999999,90.0,72.0,50.0
128.0,14.497200000000001,90.0,69.0,50.0
129.0,14.497200000000001,90.0,57.0,50.0
130.0,14.497200000000001,90.0,66.0,50.0
131.0,14.497200000000001,89.0,72.0,50.0
132.0,14.497200000000001,90.0,70.0,50.0
133.0,14.597999999999999,90.0,69.0,50.0
134.0,14.597999999999999,90.0,87.0,50.0
135.0,14.597999999999999,90.0,73.0,50.0
136.0,14.597999999999999,90.0,61.0,50.0
137.0,14.4,90.0,61.0,50.0
138.0,14.4,90.0,50.0,50.0
139.0,14.4,89.0,60.0,50.0
140.0,14.4,89.0,80.0,50.0
141.0,14.4,89.0,80.0,50.0
142.0,14.4,89.0,66.0,50.0
143.0,14.4,90.0,86.0,50.0
144.0,14.4,90.0,80.0,50.0
145.0,14.4,89.0,68.0,50.0
146.0,14.4,90.0,69.0,50.0
147.0,14.4,89.0,61.0,50.0
148.0,14.4,89.0,72.0,50.0
149.0,14.4,89.0,80.0,50.0
150.0,14.497200000000001,89.0,83.0,50.0
151.0,14.497200000000001,90.0,80.0,50.0
152.0,14.497200000000001,90.0,89.0,50.0
153.0,14.497200000000001,90.0,69.0,50.0
154.0,14.597999999999999,89.0,72.0,50.0
155.0,14.8968,90.0,144.0,50.0
156.0,14.997600000000002,92.0,140.0,50.0
157.0,15.0984,92.0,89.0,50.0
158.0,15.199200000000001,93.0,94.0,50.0
159.0,15.3,94.0,111.0,50.0
160.0,15.3,94.0,80.0,50.0
161.0,15.397200000000002,95.0,68.0,50.0
162.0,15.397200000000002,95.0,95.0,50.0
163.0,15.498,95.0,107.0,50.0
164.0,15.5988,96.0,96.0,50.0
165.0,15.6996,96.0,95.0,50.0
166.0,15.9984,97.0,108.0,50.0
167.0,16.498800000000003,99.0,236.0,50.0
168.0,17.1,103.0,260.0,50.0
169.0,17.3988,105.0,229.0,50.0
170.0,17.6976,107.0,165.0,50.0
171.0,17.7984,109.0,136.0,50.0
172.0,17.8992,109.0,115.0,50.0
173.0,18.0,111.0,162.0,50.0
174.0,18.0,111.0,99.0,50.0
175.0,18.0972,111.0,96.0,50.0
176.0,18.0972,111.0,105.0,50.0
177.0,18.0972,110.0,86.0,50.0
178.0,18.198,111.0,122.0,50.0
179.0,18.198,112.0,116.0,50.0
180.0,18.198,112.0,91.0,214.0
