sec,hr,ve,vo2,vco2,fat,cho,rer
-32.0,101.0,38.782,1034.5934611,1041.0115019,0.0,7459.0,1.0062034422614428
-28.0,101.0,29.486,649.292418,702.7592217,0.0,4760.0,1.0823462622044664
-25.0,98.0,20.475,480.3357021,492.3535997,0.0,3477.0,1.025019788342733
-23.0,100.0,21.634,619.6709723,586.543018,804.0,3605.0,0.9465394446716768
-22.0,102.0,26.217,698.3223712,643.422357,1326.0,3615.0,0.92138299378028
-20.0,105.0,18.657,484.1649226,419.7781527,1536.0,1848.0,0.8670147982752685
-17.0,107.0,23.115,708.5917685,603.9068743,2489.0,2447.0,0.8522634627528842
-15.0,108.0,18.067,505.87936,404.9216569,2372.0,1110.0,0.8004312666561451
-14.0,109.0,16.624,529.345644,403.9705848,2920.0,692.0,0.7631508625392599
-12.0,110.0,57.908,2120.9105504,1711.7178196,9628.0,4994.0,0.8070674264302061
-10.0,110.0,41.5,1333.5554151,1142.4042745,4549.0,4750.0,0.8566605193638196
-7.0,111.0,18.56,506.3196845,439.474144,1595.0,1945.0,0.8679775988444708
-4.0,116.0,24.319,754.705255,661.8957636,2219.0,3068.0,0.8770255132250272
-3.0,118.0,42.045,1267.7292743,1092.171127,4183.0,4667.0,0.8615176356190578
-1.0,118.0,54.304,1665.3260166,1515.8312228,3601.0,8153.0,0.9102309143616124
0.0,114.0,19.134,502.4555127,433.8413507,1635.0,1874.0,0.8634423142632186
3.0,113.0,29.009,897.257244,845.246133,1262.0,5116.0,0.9420332225258692
5.0,115.0,24.794,696.3074732,621.1559294,1803.0,3091.0,0.8920713238152849
8.0,117.0,53.371,1543.6474741,1472.9744469,1719.0,9283.0,0.95421686078863
9.0,118.0,25.512,754.2204242,652.4424774,2427.0,2842.0,0.8650554353417893
11.0,121.0,29.969,918.1284975,820.2294478,2349.0,4106.0,0.8933710804461769
12.0,122.0,43.521,1404.3908595,1219.3695879,4415.0,5404.0,0.8682551439662086
15.0,124.0,47.191,1338.7934561,1249.623245,2159.0,7339.0,0.9333950948940556
17.0,125.0,36.258,1133.5520759,1027.1271788,2561.0,5432.0,0.9061137998309406
20.0,126.0,23.172,734.6210884,618.1026854,2763.0,2341.0,0.8413897928607301
22.0,129.0,41.217,1365.802534,1184.2479548,4331.0,5215.0,0.8670711360680489
24.0,130.0,45.0,1407.6487725,1252.8693745,3711.0,6178.0,0.8900440216169052
27.0,130.0,37.476,1180.3317414,1048.3584124,3163.0,5126.0,0.8881896297701308
29.0,131.0,33.516,1135.3731089,929.7393692,4852.0,2997.0,0.8188844371175683
31.0,131.0,41.519,1427.5784189,1205.3646425,5274.0,4653.0,0.8443421577000136
33.0,131.0,43.885,1494.0970739,1249.2581315,5800.0,4570.0,0.8361291600947295
35.0,130.0,49.737,1660.5917417,1376.4563462,6719.0,4787.0,0.8288950930171906
37.0,131.0,43.255,1479.888563,1252.2354974,5405.0,4890.0,0.8461687783176685
39.0,131.0,37.125,1279.133688,1068.7620393,4982.0,3894.0,0.8355358390811142
43.0,130.0,51.713,1586.627864,1411.1455056,4207.0,6938.0,0.8893991701635715
45.0,129.0,39.815,1283.8516974,1105.5211165,4248.0,4713.0,0.8610972114137894
47.0,129.0,43.021,1471.0562723,1248.6438297,5284.0,4956.0,0.8488076582874307
48.0,129.0,52.012,1765.0726932,1501.5366269,6263.0,6028.0,0.8506939304453118
50.0,129.0,40.767,1342.4970818,1131.3561346,5009.0,4323.0,0.842725209564772
52.0,129.0,43.387,1456.2294612,1225.9374169,5462.0,4658.0,0.8418573099666389
54.0,130.0,42.108,1469.3509029,1238.8537307,5469.0,4746.0,0.8431299346227802
56.0,131.0,45.031,1532.4792236,1304.9206625,5409.0,5264.0,0.8515095293980989
58.0,131.0,48.787,1652.2364058,1394.3011286,6121.0,5367.0,0.8438871844885237
60.0,132.0,45.97,1551.3253282,1323.7535954,5412.0,5397.0,0.8533049588869595
63.0,133.0,29.173,1125.9926345,938.5320851,4438.0,3372.0,0.8335152969422023
64.0,134.0,52.076,1905.0880737,1551.8648592,8326.0,4831.0,0.8145895618285083
67.0,138.0,62.872,2029.7776387,1791.9620081,5693.0,8544.0,0.8828366092591737
69.0,138.0,49.309,1653.0903467,1460.5349202,4610.0,6987.0,0.8835179051862525
71.0,138.0,46.817,1523.2380696,1344.2696818,4284.0,6400.0,0.8825079340046977
73.0,137.0,51.672,1676.3517085,1498.8066757,4261.0,7527.0,0.894088435082118
75.0,136.0,50.357,1563.7711899,1422.9511944,3392.0,7644.0,0.9099484653448532
77.0,135.0,45.257,1398.2931463,1264.5565091,3217.0,6639.0,0.9043572246964964
79.0,134.0,46.26,1487.9135972,1353.1622211,3245.0,7254.0,0.9094360207786398
81.0,133.0,49.326,1528.5271261,1413.3171454,2784.0,8039.0,0.9246268000529664
82.0,134.0,48.866,1506.7444879,1403.8098102,2491.0,8194.0,0.931684052255294
85.0,132.0,51.864,1567.8139989,1503.2202055,1573.0,9613.0,0.9588000914360252
87.0,131.0,41.156,1329.1224523,1185.1466311,3454.0,5888.0,0.8916760295856451
89.0,131.0,49.602,1634.7408218,1469.6166654,3967.0,7541.0,0.8989906202879407
91.0,132.0,51.091,1653.6814256,1506.208519,3553.0,8120.0,0.9108214530821782
92.0,133.0,54.037,1648.7282157,1500.1315173,3579.0,8056.0,0.9098719261398032
94.0,133.0,47.172,1455.6005879,1300.6551384,3718.0,6517.0,0.8935522211326251
96.0,134.0,57.0,1710.9854985,1623.4938696,2126.0,10055.0,0.9488647747297082
97.0,134.0,54.488,1562.4745277,1490.9417068,1740.0,9396.0,0.9542182482774308
99.0,134.0,50.436,1500.4783593,1421.0301969,1930.0,8748.0,0.9470514440227822
101.0,135.0,52.432,1492.8413938,1446.6258204,1128.0,9547.0,0.9690418730402705
104.0,135.0,53.669,1387.7990026,1425.9604181,0.0,10053.0,1.027497797179927
106.0,135.0,40.906,1216.7153454,1149.4302844,1633.0,7020.0,0.9446994227085383
107.0,134.0,53.427,1689.3830076,1562.5066368,3066.0,8896.0,0.9248978057496594
110.0,134.0,44.354,1426.6323808,1283.9169627,3430.0,6616.0,0.8999634243406346
112.0,133.0,50.96,1637.3449913,1512.9488847,3006.0,8586.0,0.9240257201377986
114.0,132.0,43.031,1399.588869,1277.9476729,2932.0,6952.0,0.9130879083177392
117.0,132.0,46.237,1491.7545798,1389.1434128,2483.0,8095.0,0.9312144447957672
118.0,133.0,53.561,1746.0344069,1597.288841,3587.0,8749.0,0.9148094875380546
120.0,134.0,53.831,1636.1983861,1529.9076408,2575.0,9038.0,0.935037984267084
122.0,133.0,56.922,1677.686834,1546.7927838,3161.0,8711.0,0.9219794495925572
124.0,133.0,34.234,1096.5690061,999.2941578,2344.0,5397.0,0.9112916307511164
125.0,134.0,52.34,1735.89451,1551.3381741,4429.0,7777.0,0.8936822860854603
127.0,137.0,56.0,1725.7283398,1604.5294539,2932.0,9301.0,0.929769429460696
129.0,137.0,52.428,1590.8306662,1492.9484172,2373.0,8926.0,0.9384709818086356
131.0,136.0,50.705,1509.5349401,1465.2672582,1081.0,9718.0,0.9706746225449624
133.0,136.0,51.568,1457.0869936,1402.1362701,1339.0,9065.0,0.9622872733465048
