sec,hr,ve,vo2,vco2,fat,cho,phases,rer
60.0,0,118.95,4314.5012743,4592.4109096,0,31505,NONE,1.0644129222896312
61.0,0,113.605,4110.4229138,4422.8021484,0,30090,NONE,1.075996859970599
63.0,0,115.857,4190.8455694,4527.6353982,0,30708,NONE,1.080363216258579
65.0,0,117.124,4247.994578,4611.2003145,0,31161,NONE,1.085500517910501
66.0,0,117.0,4190.6637698,4588.7645727,0,30803,NONE,1.0949970755871448
68.0,0,127.416,4458.2323781,4900.8171415,0,32800,NONE,1.0992735967676543
69.0,0,121.774,4357.9835311,4761.1366492,0,32016,NONE,1.0925090962879889
71.0,0,128.561,4545.0333202,4956.8991691,0,33377,NONE,1.0906188843697795
73.0,0,125.692,4264.3710203,4746.1601187,0,31467,NONE,1.1129801079940052
74.0,0,126.0,4281.0143504,4816.2877608,0,31671,NONE,1.125034248098231
76.0,0,118.586,4122.9374328,4676.843017,0,30563,NONE,1.134347317471618
77.0,0,123.794,4284.2309068,4817.1955119,0,31691,NONE,1.124401465909335
79.0,0,129.219,4318.840113,4938.2470649,0,32077,NONE,1.1434197459719666
80.0,0,139.333,4523.2969828,5182.9692443,0,33613,NONE,1.1458388127086123
82.0,0,140.831,4546.4617986,5281.7731547,0,33899,NONE,1.1617326590814918
83.0,0,134.549,4310.9305704,5081.3702778,0,32259,NONE,1.1787177257481354
85.0,0,136.315,4343.0788993,5103.5145361,0,32475,NONE,1.1750913705303776
86.0,0,138.423,4369.8371564,5150.4733998,0,32699,NONE,1.178641952883002
87.0,0,139.014,4439.5728539,5212.9749411,0,33190,NONE,1.174206418646919
89.0,0,137.66,4400.1852935,5189.9366655,0,32932,NONE,1.179481389832976
91.0,0,91.67,3385.7020648,4054.7532241,0,25437,NONE,1.197610760337095
92.0,0,149.484,5222.2362372,6048.42294,0,38909,NONE,1.158205539786721
94.0,0,145.836,4627.556319,5313.0054881,0,34404,NONE,1.1481233553626686
95.0,0,149.778,4716.209926,5468.1318705,0,35148,NONE,1.1594335189268672
96.0,0,142.692,4434.3137966,5217.6497479,0,33168,NONE,1.1766532517163355
98.0,0,142.304,4556.8579919,5311.4864692,0,34005,NONE,1.1656028076015057
99.0,0,145.632,4593.9666391,5376.7579281,0,34317,NONE,1.1703955101322538
100.0,0,147.237,4613.5277275,5378.6644522,0,34429,NONE,1.1658463479344072
102.0,0,151.308,4682.8336307,5502.2777102,0,35014,NONE,1.174988937067471
103.0,0,155.822,4797.8208418,5658.3537338,0,35907,NONE,1.1793591133088563
104.0,0,150.734,4606.6878601,5486.9381889,0,34562,NONE,1.1910809578448174
106.0,0,155.203,4406.5307147,5320.7918125,0,33175,NONE,1.2074786622387683
107.0,0,156.78,4574.4040764,5483.2748685,0,34375,NONE,1.1986861625952532
108.0,0,157.039,4554.7471692,5496.6223365,0,34286,NONE,1.206789780488613
110.0,0,153.729,4542.8698883,5535.8495786,0,34282,NONE,1.218579821724013
111.0,0,161.571,4640.9670718,5681.1560629,0,35063,NONE,1.2241319481494537
112.0,0,154.015,4588.6134934,5571.6592512,0,34595,NONE,1.2142359035499408
114.0,0,159.909,4608.6749656,5634.7946965,0,34808,NONE,1.2226496202399055
115.0,0,159.814,4677.7472018,5589.1695956,0,35123,NONE,1.1948421653588472
116.0,0,151.708,4386.7376349,5225.8771652,0,32914,NONE,1.191290111271751
117.0,0,166.131,4803.6401568,5744.9005971,0,36077,NONE,1.1959473252732218
119.0,0,165.421,4694.1770132,5609.2931095,0,35248,NONE,1.1949470788440015
120.0,0,167.415,4747.456396,5761.3305367,0,35788,NONE,1.213561548780995
121.0,0,159.024,4514.2588622,5448.8626413,0,33983,NONE,1.2070337141996603
122.0,0,164.736,4642.1426813,5609.7293753,0,34956,NONE,1.208435362811605
124.0,0,172.35,4806.5088001,5822.4760398,0,36216,NONE,1.2113732195141018
125.0,0,164.16,4582.2046803,5550.6131635,0,34526,NONE,1.2113411667015708
126.0,0,170.269,4691.0640112,5677.6185157,0,35338,NONE,1.2103050613132933
127.0,0,168.857,4620.3391209,5615.9258962,0,34843,NONE,1.2154791562369276
128.0,0,169.344,4659.9459437,5651.0237842,0,35121,NONE,1.2126801152789948
130.0,0,171.776,4580.6667585,5535.6717053,0,34494,NONE,1.208486012440846
131.0,0,167.625,4566.9937853,5548.4107254,0,34437,NONE,1.2148934257933377
132.0,0,173.322,4637.0798538,5605.3075086,0,34921,NONE,1.208801160499006
133.0,0,171.051,4620.9349471,5596.0028449,0,34815,NONE,1.2110109553504822
134.0,0,166.8,4572.7869044,5540.5606724,0,34457,NONE,1.2116376267323532
135.0,0,169.55,4673.6372116,5691.8593608,0,35263,NONE,1.2178650381062452
137.0,0,172.23,4791.9399898,5794.6662247,0,36090,NONE,1.20925266948968
138.0,0,167.459,4616.0565323,5590.077851,0,34778,NONE,1.21100723353028
139.0,0,173.463,4862.3803966,5871.0195622,0,36607,NONE,1.2074373215031238
140.0,0,170.182,4647.7195302,5611.0566411,0,34990,NONE,1.207270921715568
141.0,0,175.815,4801.9561883,5795.511229,0,36148,NONE,1.2069063110406557
143.0,0,175.897,4745.0299121,5769.1078933,0,35786,NONE,1.2158211855711518
144.0,0,168.9,4703.6562168,5712.8013112,0,35465,NONE,1.2145448238320748
145.0,0,170.2,4683.0389316,5600.7244775,0,35171,NONE,1.195959409969386
146.0,0,176.817,4899.0721647,5784.315506,0,36676,NONE,1.180696121947044
147.0,0,169.55,4638.5991923,5508.7389979,0,34776,NONE,1.187586762625324
149.0,0,173.092,4743.9275335,5638.7276425,0,35574,NONE,1.1886201048985732
150.0,0,167.542,4590.2330373,5425.6589736,0,34373,NONE,1.1820007676105702
151.0,0,172.77,4865.7910583,5709.0952281,0,36369,NONE,1.1733128610940873
152.0,0,178.904,4798.6762574,5688.5866555,0,35960,NONE,1.1854491427146552
153.0,0,185.019,4848.7679971,5739.656015,0,36322,NONE,1.1837349236822283
154.0,0,184.333,4749.8521101,5684.4912351,0,35679,NONE,1.1967722580272764
155.0,0,177.75,4764.9386032,5700.1257965,0,35789,NONE,1.1962642693175427
157.0,0,180.44,4789.4391301,5673.1031126,0,35884,NONE,1.1845026021828886
158.0,0,176.86,4624.0736814,5520.0782603,0,34713,NONE,1.1937695289121608
159.0,0,184.171,5010.7901822,5967.4504675,0,37593,NONE,1.1909200446465262
160.0,0,184.588,4882.2297949,5800.2513433,0,36606,NONE,1.1880332526254642
161.0,0,188.02,5025.2705481,5915.5411672,0,37592,NONE,1.177158744107141
162.0,0,185.827,4847.980546,5771.6346487,0,36369,NONE,1.1905234754834348
163.0,0,183.371,4935.7338727,5857.6074316,0,36998,NONE,1.1867753778215169
164.0,0,174.736,4593.0838217,5405.5331494,0,34357,NONE,1.1768853692287495
165.0,0,185.529,4935.440622,5838.5220669,0,36966,NONE,1.1829788896404638
166.0,0,190.343,5003.1798651,5948.7796693,0,37521,NONE,1.188999762090524
167.0,0,189.34,4963.5173949,5935.7698608,0,37277,NONE,1.1958797337748803
168.0,0,186.416,4955.1252885,5793.9029031,0,37006,NONE,1.1692747540706303
169.0,0,189.0,5006.7815058,5899.5185013,0,37463,NONE,1.1783055630579902
170.0,0,188.547,4927.1794332,5866.0928015,0,36963,NONE,1.190557981707237
171.0,0,190.868,4924.1143871,5916.3454933,0,37025,NONE,1.201504479424647
172.0,0,186.982,4949.6322842,5906.7005513,0,37153,NONE,1.1933614887221242
173.0,0,174.509,4398.6895822,5242.2372354,0,33007,NONE,1.191772489837326
174.0,0,190.654,4838.5680762,5867.8081154,0,36468,NONE,1.2127158330710768
175.0,0,195.553,4987.8762273,5875.9291611,0,37319,NONE,1.1780422956246277
177.0,0,184.844,4739.8920844,5584.2453302,0,35465,NONE,1.1781376518210085
178.0,0,186.811,4936.8535751,5821.4823503,0,36947,NONE,1.1791887812232875
179.0,0,189.396,4931.7713886,5767.5415546,0,36833,NONE,1.1694665263543884
180.0,0,180.971,4704.2255876,5501.5026114,0,35133,NONE,1.16948103549744
181.0,0,179.321,4716.9357096,5548.368602,0,35279,NONE,1.1762654705485704
182.0,0,184.698,4947.5333008,5807.2411989,0,36984,NONE,1.1737649543381523
183.0,0,183.358,4946.4769026,5748.5653592,0,36885,NONE,1.1621534826491156
184.0,0,181.389,4911.3054889,5713.3700843,0,36632,NONE,1.1633098566588334
185.0,0,185.885,4897.8044512,5676.3044763,0,36497,NONE,1.1589487765092912
186.0,0,188.324,5161.2825321,6008.0134783,0,38502,NONE,1.1640543684508369
187.0,0,189.523,5131.1149504,5944.8357069,0,38233,NONE,1.1585855636378923
188.0,0,193.98,4999.7708478,5808.9222484,0,37280,NONE,1.161837697212872
189.0,0,190.444,5070.9623392,5894.9437343,0,37816,NONE,1.1624901428926786
190.0,0,190.486,5075.5531507,5908.8239623,0,37864,NONE,1.164173398811729
192.0,0,188.686,4898.3972978,5643.1580809,0,36448,NONE,1.1520417266754763
193.0,0,194.481,5052.4226373,5923.6723714,0,37758,NONE,1.172441974206179
194.0,0,195.49,4997.362315,5848.0847305,0,37329,NONE,1.170234287985581
195.0,0,192.495,5093.1085495,5999.8476704,0,38107,NONE,1.178032553613847
196.0,0,193.175,4967.1791353,5793.4768628,0,37073,NONE,1.166351505551268
197.0,0,195.474,4920.8965932,5749.7136889,0,36743,NONE,1.1684280659027282
198.0,0,196.427,5148.8925848,5981.1168729,0,38390,NONE,1.1616317051470062
199.0,0,183.17,4751.782525,5554.7642891,0,35485,NONE,1.168985377566285
200.0,0,180.973,4850.0875227,5641.4727413,0,36174,NONE,1.1631692654815111
201.0,0,181.784,4906.6962792,5648.4161108,0,36503,NONE,1.1511648142446125
202.0,0,190.654,5124.7020763,5913.9031984,0,38148,NONE,1.1539994150586406
203.0,0,175.855,4709.6601842,5416.105681,0,35029,NONE,1.1499992503004757
204.0,0,157.378,4688.1524582,5481.4590899,0,35011,NONE,1.1692151948498253
206.0,0,176.55,5008.390016,5663.4255779,0,37098,NONE,1.1307876502843024
207.0,0,173.103,4859.7860334,5400.7441362,0,35847,NONE,1.1113131522832778
208.0,0,176.263,5076.198084,5652.0750697,0,37461,NONE,1.1134465157132352
209.0,0,173.328,4976.8732967,5541.7628961,0,36728,NONE,1.1135029095023496
210.0,0,177.133,5058.9277034,5619.2449569,0,37312,NONE,1.1107581065298526
211.0,0,181.212,4988.0754938,5531.2859273,0,36775,NONE,1.1089018067539658
212.0,0,184.931,5094.6732077,5652.4307886,0,37565,NONE,1.1094785785390542
214.0,0,121.975,4246.1059286,4699.4182208,0,31290,NONE,1.1067595344587795
215.0,0,193.339,5710.7055349,6288.5880411,0,42032,NONE,1.101192839075377
216.0,0,196.037,5509.5366168,6111.8292768,0,40623,NONE,1.1093182062105649
217.0,0,200.198,5402.1295848,6045.5672051,0,39915,NONE,1.1191081424833724
218.0,0,201.697,5340.3097631,5989.1590539,0,39478,NONE,1.1215003098290968
219.0,0,198.735,5241.1265203,5875.1869554,0,38740,NONE,1.120977891421653
220.0,0,199.74,5109.7618669,5789.0937465,0,37866,NONE,1.1329478549676792
221.0,0,182.854,4659.3555062,5335.2335648,0,34618,NONE,1.145058272050853
222.0,0,196.0,4972.763598,5732.5187636,0,37007,NONE,1.1527832865221197
223.0,0,200.17,5001.2805488,5798.8091654,0,37273,NONE,1.1594648828071357
224.0,0,201.588,4969.5408901,5793.720336,0,37086,NONE,1.1658461946740146
225.0,0,202.0,4891.1262071,5669.3772613,0,36449,NONE,1.159114899360046
226.0,0,205.438,5111.1408288,5971.6777848,0,38163,NONE,1.168364947244476
227.0,0,209.461,5227.3669906,6025.0519748,0,38901,NONE,1.152597853878333
228.0,0,208.043,5107.6734501,5905.7402974,0,38039,NONE,1.156248604202443
229.0,0,196.515,4770.3592811,5531.2362738,0,35552,NONE,1.1595009826019955
230.0,0,199.74,5045.8801868,5865.0045604,0,37628,NONE,1.1623352801247293
231.0,0,201.588,5243.3470976,5965.9102297,0,38897,NONE,1.1378057028554782
232.0,0,200.388,5083.5601227,5855.3031389,0,37824,NONE,1.1518115253036705
233.0,0,195.386,4999.3726161,5778.8786238,0,37230,NONE,1.1559207659756496
234.0,0,197.381,4978.1896788,5780.8246511,0,37114,NONE,1.161230291348295
235.0,0,186.122,4744.0038249,5479.6269226,0,35322,NONE,1.1550637657244105
236.0,0,200.909,5350.7175578,6009.6217237,0,39569,NONE,1.1231431408558434
237.0,0,200.17,5213.5767892,5782.8510273,0,38439,NONE,1.109190726657994
237.0,0,207.128,5403.5689323,6063.2667543,0,39951,NONE,1.1220855753419996
238.0,0,198.186,5120.8675059,5738.4253916,0,37848,NONE,1.1205963413403064
239.0,0,202.323,5208.442386,5796.4712696,0,38432,NONE,1.1128991817554876
240.0,0,205.304,5180.051945,5816.6814806,0,38305,NONE,1.1229002223065545
241.0,0,206.774,5214.8995734,5900.0657231,0,38633,NONE,1.1313862597076412
242.0,0,205.724,5153.1803692,5799.2282468,0,38126,NONE,1.125368768665921
243.0,0,203.933,5134.0864267,5778.2892162,0,37986,NONE,1.1254756418103522
244.0,0,201.101,4888.679106,5568.6692767,0,36276,NONE,1.139094867131989
245.0,0,202.5,5033.5448077,5688.9248937,0,37280,NONE,1.1302024936775057
246.0,0,202.045,4915.8891832,5685.1752981,0,36613,NONE,1.1564897185902865
247.0,0,202.0,5016.8474498,5736.3694702,0,37261,NONE,1.143421147961891
247.0,0,204.923,5088.5264078,5806.0196918,0,37774,NONE,1.1410021736155644
248.0,0,191.341,4645.154213,5351.4790522,0,34564,NONE,1.1520562734436823
249.0,0,199.277,5005.5090392,5725.5453205,0,37180,NONE,1.1438487625656308
250.0,0,198.625,4972.7536912,5609.3503159,0,36812,NONE,1.1280169226612913
251.0,0,208.109,5276.1101741,5965.7558555,0,39080,NONE,1.1307110084215857
252.0,0,198.735,5066.4040167,5703.4493481,0,37487,NONE,1.1257391493651423
253.0,0,197.617,4982.9850803,5600.0447907,0,36855,NONE,1.1238333449641495
254.0,0,203.056,5093.6174049,5739.9376806,0,37698,NONE,1.126888265121414
255.0,0,192.913,4800.9667563,5441.8179731,0,35582,NONE,1.1334837855227913
256.0,0,196.194,4899.1704429,5619.7954745,0,36415,NONE,1.1470912351384606
257.0,0,210.404,5266.437551,6041.6924713,0,39146,NONE,1.147206705252357
258.0,0,208.933,5305.4190828,6084.0738448,0,39432,NONE,1.1467659292975316
259.0,0,193.467,4966.8036761,5570.3674277,0,36717,NONE,1.1215195507936655
259.0,0,205.846,5268.3493671,5914.2310374,0,38955,NONE,1.1225965905627724
260.0,0,204.809,5156.6842157,5911.4223473,0,38324,NONE,1.1463611305307644
261.0,0,203.478,5096.6243356,5866.2545868,0,37915,NONE,1.1510078437259188
262.0,0,200.733,4986.7245453,5758.7946949,0,37127,NONE,1.154825104652648
263.0,0,203.478,4897.2129182,5688.7100648,0,36514,NONE,1.161621959228785
264.0,0,203.386,4865.2370253,5660.1505148,0,36289,NONE,1.163386384952331
265.0,0,206.637,5129.1820187,5913.8712655,0,38173,NONE,1.1529852604058846
266.0,0,196.747,4920.4556437,5440.8409466,0,36252,NONE,1.1057595760600516
267.0,0,194.11,4891.2727851,5404.497833,0,36030,NONE,1.1049266868663323
268.0,0,203.467,5162.9766493,5718.5634194,0,38053,NONE,1.1076097778159286
269.0,0,203.143,5172.4319974,5757.9978961,0,38169,NONE,1.1132090086431958
269.0,0,195.824,4943.678836,5473.8802072,0,36434,NONE,1.1072483445605446
270.0,0,202.696,5213.1457576,5780.4753328,0,38433,NONE,1.1088267241277334
271.0,0,196.871,4755.1093963,5320.2199663,0,35132,NONE,1.1188428115743705
272.0,0,212.602,5355.8886518,5943.4684521,0,39493,NONE,1.1097072472002432
273.0,0,197.795,4898.9667111,5466.3390083,0,36171,NONE,1.115814687189945
274.0,0,200.659,5115.6485574,5633.7783946,0,37653,NONE,1.1012833136182711
275.0,0,193.548,5085.1232234,5610.5935511,0,37445,NONE,1.1033348268301473
276.0,0,194.17,5066.0867564,5564.9184906,0,37266,NONE,1.0984649016461916
277.0,0,194.739,5043.5761314,5516.0965364,0,37062,NONE,1.0936875726051225
277.0,0,196.435,5109.5445886,5584.9445136,0,37542,NONE,1.0930415454364903
278.0,0,193.011,5040.4676416,5557.8827432,0,37111,NONE,1.1026522018174798
279.0,0,197.758,5178.7207985,5710.0813341,0,38128,NONE,1.1026045921907797
280.0,0,197.2,4992.8238439,5529.9483849,0,36799,NONE,1.1075793093834532
282.0,0,126.475,3471.7008372,3876.6804805,0,25638,NONE,1.1166516535527942
283.0,0,199.867,5682.9959518,6171.6694339,0,41692,NONE,1.0859887084637496
284.0,0,197.31,5403.2596936,5850.1408347,0,39611,NONE,1.0827058417401845
284.0,0,190.484,5170.1082621,5624.4333276,0,37944,NONE,1.0878753485358277
285.0,0,199.705,5359.6641607,5836.8819354,0,39345,NONE,1.0890387457854585
286.0,0,200.867,5390.5451775,5840.9686267,0,39525,NONE,1.083558051063194
287.0,0,199.074,5407.1604059,5887.3351214,0,39692,NONE,1.088803490086231
288.0,0,192.383,5105.2590025,5529.1753291,0,37429,NONE,1.0830352243426655
289.0,0,191.327,5071.7127923,5562.3199591,0,37293,NONE,1.0967340200227529
292.0,0,191.327,4988.2207214,5491.6124397,0,36713,NONE,1.1009160874017454
293.0,0,187.625,4920.9527258,5435.1841457,0,36245,NONE,1.104498345859724
294.0,0,191.875,5133.9796692,5669.5909848,0,37813,NONE,1.104326730939989
295.0,0,197.812,5244.265845,5810.8705123,0,38656,NONE,1.1080427049365191
296.0,0,196.938,5251.9329369,5676.4735935,0,38486,NONE,1.0808351252197423
297.0,0,197.204,5172.8226675,5608.3259996,0,37934,NONE,1.084190655681316
298.0,0,190.86,5025.1136004,5459.00057,0,36868,NONE,1.08634371361584
299.0,0,193.529,5098.2841747,5536.174133,0,37401,NONE,1.0858896725437568
300.0,0,193.438,5014.4454323,5462.6784692,0,36814,NONE,1.089388356689008
301.0,0,198.625,5151.2449284,5624.705348,0,37839,NONE,1.091911843870926
302.0,0,192.667,4991.7619066,5469.2380475,0,36697,NONE,1.0956528275654918
303.0,0,196.639,5119.378416,5586.2279657,0,37599,NONE,1.091192623745281
304.0,0,196.286,5074.8405329,5559.4517449,0,37306,NONE,1.095492894576349
305.0,0,188.388,4917.3046834,5379.948064,0,36137,NONE,1.0940847497536217
306.0,0,190.774,4740.1815952,5186.5416914,0,34836,NONE,1.0941651890830495
307.0,0,195.064,5010.3832991,5480.295541,0,36819,NONE,1.0937876832665496
308.0,0,185.362,4765.4447918,5227.3014405,0,35043,NONE,1.0969178468911711
308.0,0,186.884,4900.8332715,5342.7591536,0,35986,NONE,1.0901736210186843
309.0,0,193.175,5115.5976965,5573.7794183,0,37558,NONE,1.089565628296666
310.0,0,192.42,5180.7361942,5641.2739514,0,38031,NONE,1.0888942690646144
311.0,0,203.75,5273.3367168,5766.1385649,0,38749,NONE,1.0934516179348102
312.0,0,198.71,4990.4286647,5490.4420582,0,36723,NONE,1.1001944776882326
313.0,0,203.386,5139.9840787,5643.2167686,0,37805,NONE,1.0979054958526793
314.0,0,199.5,5229.6655596,5664.4776901,0,38342,NONE,1.0831433913975288
315.0,0,189.12,4978.0476829,5479.8536055,0,36637,NONE,1.100803759739736
316.0,0,187.851,4834.7000179,5331.7625671,0,35597,NONE,1.1028114562143825
317.0,0,192.727,5243.6774276,5714.2057458,0,38500,NONE,1.089732506374893
318.0,0,206.645,5360.8531065,5857.4180465,0,39385,NONE,1.0926279698650796
319.0,0,202.295,5157.9708352,5630.8901635,0,37886,NONE,1.0916870884714227
320.0,0,205.655,5095.7865417,5605.710619,0,37497,NONE,1.1000677860281574
321.0,0,176.103,4517.2638783,5027.4209968,0,33332,NONE,1.112934982822387
322.0,0,183.411,4901.8873275,5360.955462,0,36021,NONE,1.0936513028205666
323.0,0,191.426,5154.6397997,5635.1216016,0,37874,NONE,1.0932134582765538
324.0,0,196.596,5196.2560983,5663.3484787,0,38153,NONE,1.0898901769973988
325.0,0,205.468,5328.2063632,5810.2219718,0,39127,NONE,1.090464891136557
326.0,0,199.832,5124.3497465,5485.516778,0,37467,NONE,1.070480558386297
327.0,0,192.36,5006.5326738,5393.7496378,0,36660,NONE,1.077342342341311
327.0,0,189.871,4857.6242134,5219.0063261,0,35547,NONE,1.0743948269409371
329.0,0,122.308,4062.349625,4339.3732338,0,29688,NONE,1.068192950969847
330.0,0,191.879,5428.5749345,5749.5921836,0,39594,NONE,1.059134718222245
331.0,0,200.087,5479.5904449,5808.7181641,0,39974,NONE,1.06006429175858
332.0,0,196.347,5373.6062331,5649.1731928,0,39126,NONE,1.0512815691634754
333.0,0,197.75,5222.1737796,5546.947284,0,38114,NONE,1.0621912479566846
334.0,0,201.064,5347.7341959,5661.0350061,0,39000,NONE,1.0585857110176122
335.0,0,206.637,5415.2636895,5771.4450673,0,39554,NONE,1.0657735981519465
336.0,0,202.154,5140.0724884,5529.6432152,0,37626,NONE,1.0757909013305111
336.0,0,202.63,5082.0735319,5473.6957522,0,37211,NONE,1.0770595344285756
337.0,0,189.333,4850.7704626,5261.1096285,0,35576,NONE,1.0845925753576184
338.0,0,192.065,4906.6203966,5243.3420901,0,35861,NONE,1.0686259922885677
339.0,0,198.472,5296.3649816,5659.6531121,0,38709,NONE,1.0685919742619876
340.0,0,194.969,5282.2871356,5617.8447361,0,38564,NONE,1.0635250587266467
341.0,0,196.358,5127.2363656,5524.3130182,0,37545,NONE,1.077444577212023
342.0,0,189.626,4772.5557569,5146.2384504,0,34954,NONE,1.0782982352714774
343.0,0,196.674,5001.5888263,5430.8221775,0,36691,NONE,1.0858193998161043
344.0,0,198.276,5186.4125822,5542.9272973,0,37907,NONE,1.0687401377058925
345.0,0,188.643,4782.4558996,5114.6693565,0,34960,NONE,1.0694650330027686
346.0,0,199.773,5296.7876628,5673.6265954,0,38734,NONE,1.0711448063600106
346.0,0,196.345,5013.1406183,5367.0681143,0,36655,NONE,1.0705999537910469
347.0,0,208.659,5443.4198637,5930.9759338,0,39965,NONE,1.0895679705604409
348.0,0,195.6,5206.1604573,5597.2917846,0,38104,NONE,1.0751285578898286
349.0,0,193.761,5035.3782231,5409.0511131,0,36847,NONE,1.0742094979649714
350.0,0,194.764,5007.6978199,5394.7970954,0,36669,NONE,1.0773008455026407
351.0,0,191.733,5008.2230662,5406.9418667,0,36691,NONE,1.0796128277893438
352.0,0,191.056,4970.3732811,5402.8426274,0,36472,NONE,1.0870094300451192
353.0,0,195.652,5206.8553374,5574.5966955,0,38072,NONE,1.0706263827724525
354.0,0,203.865,5289.5589456,5772.6428474,0,38850,NONE,1.0913278227482166
355.0,0,204.884,5331.9711453,5853.4882626,0,39216,NONE,1.0978094410281467
355.0,0,205.267,5104.6351044,5607.0990387,0,37549,NONE,1.0984328799264995
356.0,0,203.011,5259.6071644,5583.4221624,0,38382,NONE,1.061566384689671
357.0,0,200.308,5165.388783,5476.4015844,0,37683,NONE,1.0602109181836583
358.0,0,196.903,5113.7990824,5469.852387,0,37383,NONE,1.0696259862506952
359.0,0,199.213,4982.5807302,5330.3621907,0,36425,NONE,1.0697994632364018
360.0,0,202.5,5110.8906608,5452.4165175,0,37339,NONE,1.0668231584994503
361.0,0,203.617,5148.0381565,5543.7635497,0,37693,NONE,1.076869164751693
362.0,0,188.167,4648.1172961,5045.1681241,0,34095,RECOVERY,1.08542186066026
363.0,0,174.992,4189.2072806,4622.4180578,0,30848,RECOVERY,1.1034111582891055
364.0,0,178.279,4519.9086682,4983.9055935,0,33278,RECOVERY,1.102656261301134
366.0,0,151.18,3868.2877472,4282.9108748,0,28508,RECOVERY,1.1071851823588146
367.0,0,180.0,4533.1227176,5011.5395777,0,33396,RECOVERY,1.1055380341331884
368.0,0,168.9,4242.200463,4755.4742468,0,31357,RECOVERY,1.1209923454293866
369.0,0,178.703,4428.8997169,4998.974159,0,32791,RECOVERY,1.12871694518724
370.0,0,173.009,4400.4921488,5009.6131643,0,32648,RECOVERY,1.1384211117536265
371.0,0,152.571,4100.7281636,4610.9609117,0,30333,RECOVERY,1.1244249137577729
373.0,0,166.316,4432.4215635,4971.0790969,0,32767,RECOVERY,1.1215266927306111
374.0,0,149.194,3943.4160703,4486.3958416,0,29253,RECOVERY,1.137692741932426
375.0,0,177.243,4451.6030323,5159.2853853,0,33173,RECOVERY,1.1589724752780488
376.0,0,155.395,3736.4587708,4457.9948784,0,28045,RECOVERY,1.1931069367709133
377.0,0,164.182,3786.8620782,4680.0455819,0,28680,RECOVERY,1.235863753486516
379.0,0,162.198,3549.1020988,4529.884082,0,27107,RECOVERY,1.2763465112856616
380.0,0,155.95,3337.4347398,4299.7451961,0,25554,RECOVERY,1.288338359046885
381.0,0,161.441,3492.9162534,4522.034735,0,26779,RECOVERY,1.2946301620023837
382.0,0,155.136,3320.1009359,4318.721283,0,25487,RECOVERY,1.300780116743438
384.0,0,145.302,3152.2088667,4103.275642,0,24202,RECOVERY,1.3017143899781165
385.0,0,155.405,3126.8013224,4161.5609503,0,24152,RECOVERY,1.3309323238694817
386.0,0,169.278,3232.6200326,4284.7775,0,24941,RECOVERY,1.3254813299395871
387.0,0,176.916,3234.1813264,4363.008243,0,25074,RECOVERY,1.3490301880681836
388.0,0,161.211,2920.5515771,4024.1133963,0,22776,RECOVERY,1.3778607533772085
389.0,0,164.108,2999.1823405,4209.5831418,0,23511,RECOVERY,1.4035769299369143
391.0,0,138.0,2568.5074488,3653.2634056,0,20212,RECOVERY,1.4223293015197582
