sec,hr,ve,vo2,vco2,fat,cho,phases,rer
245.0,0,50.932,2431.6828637,2157.1714004,6578,10495,NONE,0.8871104997292663
248.0,0,54.642,2610.9454155,2289.3633321,7688,10601,NONE,0.8768330883170087
251.0,0,58.895,2720.9401956,2434.8694161,6867,12271,NONE,0.8948632608821753
254.0,0,57.199,2651.1525546,2372.7351258,6684,11964,NONE,0.8949824941922262
257.0,0,50.61,2366.1710743,2144.3721795,5338,11347,NONE,0.9062625280103148
260.0,0,43.142,2211.2990132,1974.6039259,5679,9867,NONE,0.8929610668267448
263.0,0,59.114,2860.9970708,2512.1672732,8342,11705,NONE,0.8780740458771392
266.0,0,61.832,2845.3841536,2564.4993226,6752,13289,NONE,0.9012840390480764
268.0,0,64.217,2858.8841008,2587.2641028,6535,13619,NONE,0.904990902595879
271.0,0,64.047,2828.5650733,2599.7220522,5523,14480,NONE,0.919095719854514
273.0,0,63.326,2711.3044551,2531.0789249,4364,14872,NONE,0.933528110477968
276.0,0,62.725,2700.3364576,2551.3139937,3618,15589,NONE,0.9448133718742412
278.0,0,65.521,2780.0075051,2621.4927972,3846,15919,NONE,0.942980474833539
281.0,0,58.329,2466.0018584,2322.1958354,3488,14039,NONE,0.9416845439470574
285.0,0,46.533,2251.016478,2099.5951281,3666,12302,NONE,0.9327320117911636
287.0,0,63.659,3004.4361395,2718.1036406,6889,14290,NONE,0.9046967598560268
290.0,0,62.644,2833.0674492,2590.7027819,5844,14171,NONE,0.9144515011923072
292.0,0,63.194,2791.7639604,2585.0223404,4998,14776,NONE,0.9259458811946342
295.0,0,58.149,2555.4256065,2412.2720584,3474,14698,NONE,0.9439805456531885
298.0,0,62.368,2778.0859378,2631.6185426,3557,16213,NONE,0.9472775866264276
300.0,0,61.008,2691.9429029,2546.6086001,3529,15623,NONE,0.946011372439054
303.0,0,62.377,2760.0840386,2655.5237306,2548,17159,NONE,0.9621169839259546
306.0,0,62.825,2730.5880669,2618.3174442,2734,16748,NONE,0.958884086522996
309.0,0,60.225,2705.5512816,2533.4217413,4171,15037,NONE,0.9363791248494812
312.0,0,62.058,2773.355719,2601.1820374,4173,15522,NONE,0.9379186447593236
315.0,0,56.0,2499.6842163,2393.468821,2586,15244,NONE,0.9575084746275596
318.0,0,45.695,2245.7814305,2085.5333476,3876,12040,NONE,0.9286448446301728
321.0,0,64.144,3006.5113124,2771.1181213,5685,15589,NONE,0.9217055362043214
324.0,0,66.335,3018.0800146,2779.0955101,5770,15581,NONE,0.92081571616925
326.0,0,67.75,2981.1861304,2813.6586869,4066,17133,NONE,0.9438051043537083
329.0,0,62.191,2713.1414217,2528.8748759,4460,14782,NONE,0.9320836929744184
332.0,0,58.845,2622.4576723,2454.1599609,4077,14538,NONE,0.9358244317238508
334.0,0,61.543,2797.7734239,2579.4292205,5273,14525,NONE,0.9219578678048792
336.0,0,63.5,2874.2004967,2641.3575623,5620,14706,NONE,0.9189886249524564
339.0,0,69.837,3044.8536938,2855.9864302,4578,17046,NONE,0.9379716457363532
342.0,0,60.732,2667.9566919,2517.7928589,3644,15327,NONE,0.9437157906438652
344.0,0,62.23,2809.9042163,2642.6897548,4055,15911,NONE,0.940491045733871
347.0,0,62.92,2825.9313927,2636.6960311,4582,15465,NONE,0.9330361090545806
350.0,0,49.791,2463.1825449,2274.7099204,4553,12883,NONE,0.9234841019435482
353.0,0,63.138,3050.3128658,2770.7295241,6732,14788,NONE,0.9083427326964788
355.0,0,67.795,3121.1733234,2844.7323888,6661,15374,NONE,0.9114304442731608
358.0,0,69.461,3032.2095913,2859.19888,4198,17360,NONE,0.9429423639459484
361.0,0,66.395,2913.1594922,2711.7847929,4873,15783,NONE,0.9308741248671136
363.0,0,66.717,2987.2170001,2790.9774123,4753,16445,NONE,0.934306885708862
366.0,0,62.442,2822.1841219,2642.8832458,4344,15691,NONE,0.9364673358096538
368.0,0,61.743,2866.3056152,2647.9418228,5276,15016,NONE,0.9238169889344604
371.0,0,61.74,2850.8298941,2620.7711537,5553,14609,NONE,0.9193011337238596
374.0,0,60.34,2859.6345044,2636.3300555,5393,14843,NONE,0.921911541997269
377.0,0,65.148,3037.8135247,2872.2041141,4021,17589,NONE,0.9454840103734298
380.0,0,55.88,2651.3396753,2431.4696449,5304,13437,NONE,0.9170721003995378
382.0,0,67.255,3126.8400132,2838.1814829,6949,15107,NONE,0.9076836265746172
384.0,0,71.945,3320.2736347,3012.6064767,7406,16012,NONE,0.9073368065858828
387.0,0,66.291,2982.6666466,2730.5619862,6080,14996,NONE,0.9154767561144056
390.0,0,48.797,2413.2100683,2225.2196058,4540,12537,NONE,0.9220994206142896
392.0,0,68.675,3279.2548172,2980.8576879,7186,15952,NONE,0.9090045922217208
394.0,0,69.848,3234.430745,2955.7281354,6719,16128,NONE,0.9138325623354784
397.0,0,69.417,3149.7098684,2889.4203947,6280,15986,NONE,0.9173608095426826
399.0,0,70.609,3164.7778546,2892.2925373,6569,15786,NONE,0.9139006496446684
401.0,0,68.39,3051.1330849,2843.0632292,5036,16602,NONE,0.9318057095805706
404.0,0,68.564,3056.1131689,2826.4102869,5551,16089,NONE,0.9248382277405396
406.0,0,69.225,3131.9421555,2878.024618,6128,16019,NONE,0.9189264919679004
409.0,0,70.641,3083.3183056,2881.8044072,4881,17000,NONE,0.9346438225226356
411.0,0,69.544,3070.5815295,2872.2295832,4805,16989,NONE,0.9354024817793068
413.0,0,69.198,3084.7137409,2873.5086648,5112,16764,NONE,0.9315317096365712
416.0,0,64.79,2987.5267598,2809.490308,4318,16911,NONE,0.9404067423945288
418.0,0,72.961,3251.2915471,3044.8791742,5001,18081,NONE,0.9365137300331892
420.0,0,71.476,3164.2867087,2951.692253,5147,17299,NONE,0.9328144143463722
423.0,0,69.704,3076.7056377,2869.9312444,5006,16819,NONE,0.932793572850676
425.0,0,71.532,3132.0806676,2909.1094358,5393,16804,NONE,0.928810507945552
427.0,0,73.722,3201.0113951,3026.5303975,4236,18535,NONE,0.9454919161277936
429.0,0,71.602,3097.1592905,2905.1076368,4655,17340,NONE,0.937991031236564
432.0,0,73.237,3194.6193932,2975.2379846,5309,17344,NONE,0.9313278417244412
434.0,0,72.127,3178.6416199,2988.2967813,4616,17969,NONE,0.9401175529168374
437.0,0,68.108,3073.2701194,2915.8451797,3825,18053,NONE,0.9487760809873964
439.0,0,71.397,3189.3628251,2970.6361981,5294,17323,NONE,0.9314199609782112
441.0,0,71.843,3175.0243533,2957.9166933,5255,17261,NONE,0.9316201591416626
443.0,0,72.592,3218.9634534,2995.9406073,5397,17426,NONE,0.9307159433995952
446.0,0,73.084,3244.6921854,3033.5008819,5115,17912,NONE,0.9349117600583844
449.0,0,53.243,2608.4953927,2410.3468835,4788,13679,NONE,0.9240372401061054
451.0,0,76.229,3611.9456376,3284.1352337,7895,17592,NONE,0.909242708282338
453.0,0,74.739,3449.9615,3152.3007091,7176,17193,NONE,0.9137205470553802
456.0,0,74.385,3305.705019,3076.1631243,5554,17883,NONE,0.9305618942462572
458.0,0,75.906,3281.9779337,3056.667703,5453,17820,NONE,0.931349254854376
460.0,0,72.901,3217.3887791,2995.2372341,5376,17437,NONE,0.9309528439823356
463.0,0,74.926,3310.8310439,3132.1612372,4338,19217,NONE,0.9460347555248436
465.0,0,75.757,3377.2919141,3162.6982821,5200,18777,NONE,0.9364598508337156
467.0,0,74.384,3307.1989898,3100.5549551,5008,18476,NONE,0.9375169031747628
469.0,0,77.139,3417.6817584,3194.5221621,5405,18849,NONE,0.93470439553024
473.0,0,72.178,3294.9922872,3188.5716538,2597,20959,NONE,0.9677023118344128
475.0,0,65.038,2948.4710116,2789.1643994,3868,17108,NONE,0.9459697546378278
478.0,0,59.893,3131.6811857,2937.0318036,4718,17522,NONE,0.9378450836602348
480.0,0,79.125,3757.5576215,3461.4826615,7149,19436,NONE,0.9212054771147308
482.0,0,80.842,3722.2959864,3441.1815329,6793,19562,NONE,0.9244782106186352
484.0,0,77.532,3460.1582779,3217.2558852,5877,18652,NONE,0.92980020762304
487.0,0,81.925,3671.832613,3447.6009228,5436,20646,NONE,0.93893194112223
489.0,0,85.444,3666.6031916,3450.6339671,5238,20819,NONE,0.9410982827389736
491.0,0,86.301,3679.0601575,3491.9825784,4546,21647,NONE,0.9491507148317132
493.0,0,82.726,3558.2286178,3382.094505,4281,21059,NONE,0.9504994951929476
495.0,0,87.119,3739.6955247,3551.8298906,4565,22063,NONE,0.949764457331036
497.0,0,75.716,3321.410297,3176.5062767,3527,20158,NONE,0.9563727430992548
499.0,0,85.574,3655.2595446,3479.2567122,4279,21760,NONE,0.9518494294994692
501.0,0,81.972,3492.5106236,3383.5778274,2658,22315,NONE,0.9688096020484784
503.0,0,82.756,3517.3232355,3415.1832168,2494,22669,NONE,0.9709608665848192
505.0,0,85.141,3655.5924719,3480.6588535,4253,21790,NONE,0.9521463019347236
508.0,0,82.366,3584.7816225,3415.0783945,4127,21415,NONE,0.9526600931741972
510.0,0,79.098,3445.3030924,3295.770606,3639,20930,NONE,0.95659816208047
512.0,0,78.784,3535.5570763,3406.2799337,3151,22100,NONE,0.9634351419563872
515.0,0,63.095,3142.6463103,3014.7846089,3114,19311,NONE,0.9593140020304116
517.0,0,89.852,4098.9288632,3830.0081437,6513,22573,NONE,0.9343924404460008
519.0,0,92.239,3937.2914766,3727.4692913,5096,22921,NONE,0.9467090037537202
521.0,0,96.765,3976.1427872,3807.546313,4104,24257,NONE,0.9575979829641064
523.0,0,87.714,3526.955518,3490.0359194,905,24430,NONE,0.9895321621121732
525.0,0,87.149,3521.7508015,3461.0930285,1485,23776,NONE,0.9827762449932108
527.0,0,75.139,3214.7226264,3171.7484762,1053,22025,NONE,0.9866320814595052
529.0,0,85.951,3695.5002708,3593.5711215,2490,23957,NONE,0.9724180376590976
531.0,0,76.682,3380.6974808,3324.7650767,1369,22883,NONE,0.9834553655221572
533.0,0,86.418,3709.7080644,3575.8395836,3263,23234,NONE,0.963914011971815
535.0,0,84.657,3659.4879211,3538.8806198,2942,23215,NONE,0.9670425742889878
538.0,0,85.31,3658.3088807,3599.2185173,1447,24799,NONE,0.9838476286921148
540.0,0,84.615,3540.2484765,3495.4501509,1098,24321,NONE,0.9873459939613366
542.0,0,85.456,3610.4704396,3559.931666,1238,24677,NONE,0.986002163860508
544.0,0,83.256,3568.5321314,3557.9199221,261,25416,NONE,0.9970261696100136
547.0,0,65.239,3082.5487861,3081.5594568,24,22168,NONE,0.9996790547794536
549.0,0,90.122,3995.4964693,3855.4232497,3416,25130,NONE,0.9649422241575548
551.0,0,90.796,3922.2843122,3783.3959574,3386,24634,NONE,0.9645899318496628
553.0,0,85.515,3543.32734,3490.1407244,1303,24125,NONE,0.9849896409514342
555.0,0,87.842,3662.5856361,3587.551248,1836,24416,NONE,0.9795132740759892
557.0,0,88.232,3736.2645855,3698.4115612,928,25913,NONE,0.9898687516813176
559.0,0,89.824,3693.1975652,3646.0009226,1157,25360,NONE,0.9872206558769774
562.0,0,87.644,3593.5608881,3726.1013517,0,26084,NONE,1.0368827655150927
564.0,0,91.176,3767.5795505,3813.3581673,0,27199,NONE,1.0121506702609435
566.0,0,91.427,3726.782139,3673.8155859,1297,25451,NONE,0.9857875907084248
568.0,0,87.264,3608.2895995,3536.5017614,1756,24110,NONE,0.9801047459965664
570.0,0,88.091,3636.5689473,3554.8387123,1998,24055,NONE,0.977525454299256
572.0,0,79.327,3419.8702262,3387.2275502,800,23771,NONE,0.990454995704246
574.0,0,86.765,3699.2585431,3631.1534294,1667,24860,NONE,0.9815895231688976
576.0,0,84.724,3550.832984,3515.139147,875,24634,NONE,0.9899477567205116
578.0,0,78.112,3427.6205614,3346.8068173,1976,22575,NONE,0.9764227858211376
580.0,0,91.865,3987.7601246,3820.0731479,4083,24364,NONE,0.9579495828584172
582.0,0,92.812,3937.8467585,3790.6219241,3588,24531,NONE,0.962612858389624
584.0,0,90.155,3777.6116509,3652.8265157,3044,23957,NONE,0.966967188072318
586.0,0,89.663,3709.8888769,3645.5228146,1576,25034,NONE,0.9826501373933916
589.0,0,61.543,2923.4636434,2861.0995684,1525,19425,NONE,0.9786677439479048
591.0,0,94.324,4230.6189448,4088.9387852,3456,26780,NONE,0.9665107726674028
593.0,0,100.031,4265.9287743,4110.0847851,3799,26669,NONE,0.9634677470146996
595.0,0,94.583,3871.1447336,3801.330966,1709,26053,NONE,0.9819656012873804
597.0,0,94.794,3887.8798003,3842.6054319,1110,26811,NONE,0.9883549979100416
599.0,0,93.949,3911.8063322,3893.8105616,442,27695,NONE,0.9953996263946228
600.0,0,94.723,3951.3360158,3894.9641758,1381,26979,NONE,0.9857334734948916
602.0,0,97.8,3998.9152014,3925.9077494,1787,26890,NONE,0.9817431857583676
604.0,0,86.623,3625.9863417,3593.2174302,804,25252,NONE,0.990962759257213
606.0,0,99.593,4128.235969,4064.7097826,1556,28067,NONE,0.984611784094457
607.0,0,102.034,4104.2756299,4062.4402816,1026,28459,NONE,0.9898068862638694
609.0,0,102.069,3991.2531544,3948.9930436,1036,27634,NONE,0.9894118190039106
611.0,0,103.891,4090.2350737,4075.8202853,354,29073,NONE,0.9964758044121506
613.0,0,106.314,4073.0045714,4092.5227897,0,29357,NONE,1.0047920933939172
615.0,0,105.414,4022.9624692,4038.4692003,0,28990,NONE,1.0038545552484568
617.0,0,98.253,3928.5930973,4012.9630873,0,28420,NONE,1.0214758790005474
619.0,0,96.276,3781.5255233,3842.1217243,0,27323,NONE,1.0160242739673804
621.0,0,101.403,3931.2935938,3970.3732888,0,28367,NONE,1.0099406706895746
622.0,0,100.361,3892.5513905,3913.4012381,0,28059,NONE,1.005356344851576
624.0,0,106.693,4093.4141115,4129.3281812,0,29529,NONE,1.0087736223899513
626.0,0,103.403,3913.7818405,4016.7371493,0,28342,NONE,1.0263058374216505
628.0,0,102.565,3950.0793698,3987.7630232,0,28500,NONE,1.0095399737251125
630.0,0,88.524,3653.7711616,3649.052356,116,26184,NONE,0.9987085109079644
632.0,0,75.425,3521.2700872,3526.3499518,0,25361,NONE,1.0014426228247773
634.0,0,112.913,4653.0282063,4566.5195689,2117,31248,NONE,0.98140809950757
636.0,0,116.091,4517.215507,4479.2080453,932,31532,NONE,0.9915860862424868
637.0,0,112.094,4237.7461291,4280.4685325,0,30579,NONE,1.0100813975397516
639.0,0,113.81,4201.2160669,4226.1605473,0,30288,NONE,1.005937442874345
640.0,0,114.434,4149.8480437,4153.5542012,0,29885,NONE,1.000893082701095
642.0,0,106.347,3938.8460613,3972.3533663,0,28413,NONE,1.0085068836096989
644.0,0,109.25,4043.3951695,4111.6774489,0,29221,NONE,1.0168873623619736
646.0,0,110.982,4135.259,4137.906502,0,29778,NONE,1.0006402264041985
647.0,0,111.965,4148.1705607,4184.4984474,0,29924,NONE,1.008757568226382
649.0,0,109.235,4058.397808,4105.5702078,0,29295,NONE,1.0116234046122865
651.0,0,107.489,4017.5125577,4026.5943655,0,28940,NONE,1.002260554925359
653.0,0,103.559,4090.5214603,4110.4044052,0,29483,NONE,1.0048607359949022
654.0,0,112.229,4188.9931389,4160.2425227,705,29410,NONE,0.9931366284816716
656.0,0,111.831,4228.0989857,4253.3991708,0,30482,NONE,1.005983820432201
658.0,0,104.508,3834.1154675,3915.1570753,0,27734,NONE,1.021136976308343
659.0,0,109.306,4043.8699041,4115.10753,0,29229,NONE,1.0176162012105716
661.0,0,107.055,3971.9061127,4057.404516,0,28733,NONE,1.0215257865805596
663.0,0,108.3,4102.5516216,4138.18807,0,29595,NONE,1.0086864107236029
664.0,0,117.857,4355.6606505,4446.4099061,0,31505,NONE,1.020834785554192
666.0,0,108.885,3957.0626578,4020.3297409,0,28591,NONE,1.0159883955780409
667.0,0,113.923,4154.9208757,4254.6697396,0,30073,NONE,1.0240074039636664
670.0,0,73.671,3213.1413515,3268.2504739,0,23222,NONE,1.0171511665287534
671.0,0,113.961,4458.0059551,4395.4438303,1533,30466,NONE,0.9859663433763634
673.0,0,113.81,4372.9922402,4326.5147627,1139,30272,NONE,0.9893716990684908
675.0,0,113.018,4315.8695197,4321.2530904,0,31083,NONE,1.0012473895875271
676.0,0,111.018,4153.9638266,4172.0368141,0,29937,NONE,1.0043507811464965
678.0,0,111.127,4177.4811448,4202.0296841,0,30117,NONE,1.005876397390939
680.0,0,99.675,3791.5361974,3804.1430887,0,27319,NONE,1.0033250088206054
681.0,0,99.614,3857.1528878,3877.5505909,0,27804,NONE,1.0052882796439095
683.0,0,103.121,4028.6026602,4050.4169542,0,29040,NONE,1.0054148536949328
685.0,0,104.03,4078.1271813,4137.3870416,0,29456,NONE,1.0145311457111323
687.0,0,104.929,4093.848555,4117.9624478,0,29514,NONE,1.0058902747563898
689.0,0,110.263,4312.8213732,4287.1579909,630,30382,NONE,0.9940495142090806
691.0,0,116.387,4417.3874944,4470.8068106,0,31890,NONE,1.0120929658690163
692.0,0,114.585,4198.0891413,4318.8718052,0,30418,NONE,1.028770866895551
694.0,0,116.576,4339.8432991,4417.3570031,0,31370,NONE,1.0178609453516616
696.0,0,112.943,4068.7780598,4227.9360458,0,29547,NONE,1.0391169003717602
697.0,0,112.913,4113.2871475,4281.5961759,0,29882,NONE,1.040918375587344
699.0,0,111.648,4073.0452983,4141.5956533,0,29435,NONE,1.0168302461621557
701.0,0,113.5,4283.9863376,4375.6800294,0,30990,NONE,1.0214038245162491
703.0,0,100.744,3921.1767891,3976.6286584,0,28320,NONE,1.0141416396868776
705.0,0,83.194,3701.1939292,3731.7148992,0,26697,NONE,1.00824624988148
706.0,0,117.134,4574.9864968,4528.758826,1133,31733,NONE,0.9898955612585232
708.0,0,120.636,4552.1936872,4499.678043,1287,31405,NONE,0.9884636621794752
709.0,0,118.367,4314.9709619,4336.4813292,0,31102,NONE,1.0049850549377808
711.0,0,123.192,4419.313948,4457.5187424,0,31880,NONE,1.008644960473399
713.0,0,120.82,4319.4978456,4450.1125355,0,31307,NONE,1.0302383968157431
714.0,0,117.138,4320.6016094,4423.4264499,0,31271,NONE,1.02379873216644
716.0,0,117.38,4303.4599811,4386.4623045,0,31116,NONE,1.0192873464060386
717.0,0,120.0,4322.7690363,4464.3170725,0,31348,NONE,1.032744760363407
719.0,0,112.671,4102.6360322,4235.6471186,0,29750,NONE,1.0324208838795466
721.0,0,114.289,4086.9448853,4311.8117325,0,29782,NONE,1.0550207682048285
723.0,0,120.111,4369.9899233,4548.8388971,0,31747,NONE,1.0409266329989482
724.0,0,120.651,4351.9001358,4533.377136,0,31621,NONE,1.041700635248295
726.0,0,123.214,4350.2535384,4564.3750495,0,31661,NONE,1.0492204670854088
727.0,0,124.916,4319.1496733,4565.9234473,0,31489,NONE,1.0571348049190097
729.0,0,120.298,4192.3690804,4374.1602326,0,30473,NONE,1.043362392173414
731.0,0,125.716,4370.9779685,4589.6683288,0,31817,NONE,1.050032363895682
732.0,0,110.34,4063.0290253,4282.1226299,0,29601,NONE,1.053923711407359
734.0,0,127.32,4552.2524164,4765.8182118,0,33115,NONE,1.046914313149817
735.0,0,120.911,4282.9682844,4492.5682903,0,31169,NONE,1.048938024281766
737.0,0,127.033,4354.3061542,4585.6844293,0,31718,NONE,1.0531378058653091
738.0,0,129.082,4389.3792708,4613.0137986,0,31958,NONE,1.0509490098720131
740.0,0,129.913,4263.4443712,4505.172781,0,31080,NONE,1.056697915758653
741.0,0,127.973,4256.6174875,4540.3705944,0,31097,NONE,1.0666616410173737
743.0,0,125.208,4205.7446416,4382.2244155,0,30561,NONE,1.041961599892299
744.0,0,124.93,4279.956183,4554.212149,0,31250,NONE,1.064079152746784
746.0,0,134.614,4447.1571964,4730.2680044,0,32468,NONE,1.0636610750411923
747.0,0,130.026,4338.862603,4629.1343918,0,31700,NONE,1.0669004334452303
749.0,0,125.75,4200.6296919,4519.6756447,0,30750,NONE,1.0759519348766236
750.0,0,123.067,4190.3590515,4551.0874669,0,30742,NONE,1.0860853237077317
752.0,0,130.466,4364.5766505,4688.0677124,0,31937,NONE,1.074117397356956
753.0,0,127.632,4186.7097232,4493.9200082,0,30631,NONE,1.0733774981574773
754.0,0,128.267,4051.7187207,4568.9119652,0,29992,NONE,1.1276478650548196
757.0,0,93.158,3545.2182102,3827.3334058,0,25972,NONE,1.0795762570519134
758.0,0,137.617,4917.6477911,5098.3269128,0,35693,NONE,1.0367409642526646
759.0,0,143.256,4852.5348152,5042.6036551,0,35239,NONE,1.0391689801595303
761.0,0,144.95,4690.0825793,4913.5226241,0,34123,NONE,1.0476409617575109
762.0,0,145.636,4518.759955,4847.6446224,0,33056,NONE,1.0727820620425057
763.0,0,141.956,4450.2711271,4765.3386003,0,32541,NONE,1.0707973658686527
765.0,0,138.043,4307.2418586,4706.8503605,0,31645,NONE,1.092775960816346
766.0,0,135.189,4290.0795575,4671.1980126,0,31492,NONE,1.088837153248993
768.0,0,143.314,4560.3638583,4927.5913645,0,33416,NONE,1.0805259224067472
769.0,0,141.867,4388.118356,4740.4376986,0,32153,NONE,1.0802893892135483
770.0,0,135.042,4267.0898825,4625.9664526,0,31292,NONE,1.0841033538036795
772.0,0,139.614,4499.7867965,4948.4692018,0,33109,NONE,1.0997119253847742
773.0,0,142.204,4527.402031,4931.4488535,0,33237,NONE,1.0892447411856545
775.0,0,138.414,4377.4766353,4790.7490514,0,32172,NONE,1.0944088228289717
776.0,0,141.928,4523.3404369,4915.7331836,0,33190,NONE,1.0867484444679385
778.0,0,125.224,4181.7320997,4618.2162794,0,30800,NONE,1.1043788002897923
779.0,0,150.0,4721.2406962,5133.434248,0,34646,NONE,1.0873061930800867
780.0,0,149.863,4556.5907419,5041.8992016,0,33576,NONE,1.1065069230899671
