sec,cadence,power,speed,altitude
48.0,91.0,331.0,35.6544,0.0
49.0,91.0,335.0,35.6652,0.0
50.0,91.0,337.0,35.6544,0.0
51.0,91.0,336.0,35.748,0.0
52.0,91.0,331.0,35.823600000000006,0.0
53.0,91.0,326.0,35.6796,0.0
54.0,91.0,325.0,35.6616,0.0
55.0,91.0,317.0,35.8092,0.0
56.0,91.0,319.0,35.7768,0.0
57.0,91.0,336.0,35.8272,0.0
58.0,91.0,344.0,35.8272,0.0
59.0,92.0,345.0,35.8272,0.0
60.0,92.0,339.0,35.8272,0.0
61.0,92.0,338.0,35.9964,0.0
62.0,92.0,342.0,35.989200000000004,0.0
63.0,92.0,335.0,35.989200000000004,0.0
64.0,92.0,317.0,35.8272,0.0
65.0,92.0,329.0,35.8308,0.0
66.0,92.0,334.0,35.838,0.0
67.0,92.0,335.0,35.8308,0.0
68.0,92.0,334.0,35.8956,0.0
69.0,91.0,321.0,35.8272,0.0
70.0,92.0,329.0,35.989200000000004,0.0
71.0,92.0,348.0,35.964,0.0
72.0,92.0,343.0,35.8344,0.0
73.0,92.0,340.0,35.8344,0.0
74.0,92.0,338.0,36.0,0.0
75.0,92.0,332.0,35.91,0.0
76.0,92.0,320.0,35.8272,0.0
77.0,92.0,322.0,35.8272,0.0
78.0,92.0,327.0,35.8272,0.0
79.0,92.0,322.0,35.8272,0.0
80.0,91.0,323.0,35.7444,0.0
81.0,91.0,321.0,35.8272,0.0
82.0,91.0,320.0,35.6652,0.0
83.0,91.0,319.0,35.8164,0.0
84.0,91.0,323.0,35.8128,0.0
85.0,91.0,321.0,35.650800000000004,0.0
86.0,91.0,319.0,35.650800000000004,0.0
87.0,91.0,325.0,35.6544,0.0
88.0,91.0,335.0,35.6652,0.0
89.0,91.0,336.0,35.6652,0.0
90.0,91.0,332.0,35.8272,0.0
91.0,91.0,324.0,35.8164,0.0
92.0,91.0,323.0,35.6544,0.0
93.0,91.0,331.0,35.82,0.0
94.0,91.0,337.0,35.8272,0.0
95.0,91.0,341.0,35.8272,0.0
96.0,91.0,332.0,35.7444,0.0
97.0,91.0,325.0,35.7444,0.0
98.0,91.0,329.0,35.8272,0.0
99.0,91.0,331.0,35.6652,0.0
100.0,92.0,335.0,35.8272,0.0
101.0,91.0,329.0,35.8272,0.0
102.0,91.0,322.0,35.8164,0.0
103.0,91.0,326.0,35.8272,0.0
104.0,92.0,333.0,35.6616,0.0
105.0,91.0,332.0,35.8272,0.0
106.0,92.0,334.0,35.8272,0.0
107.0,91.0,335.0,35.992799999999995,0.0
108.0,92.0,334.0,35.748,0.0
109.0,91.0,327.0,35.7768,0.0
110.0,91.0,320.0,35.6616,0.0
111.0,92.0,331.0,35.8272,0.0
112.0,91.0,333.0,35.8272,0.0
113.0,91.0,322.0,35.8272,0.0
114.0,91.0,321.0,35.8272,0.0
115.0,91.0,332.0,35.8272,0.0
116.0,91.0,334.0,35.8272,0.0
117.0,91.0,330.0,35.8164,0.0
118.0,91.0,330.0,35.7588,0.0
119.0,91.0,327.0,35.823600000000006,0.0
120.0,91.0,326.0,35.8272,0.0
121.0,91.0,323.0,35.7768,0.0
122.0,91.0,323.0,35.8128,0.0
123.0,91.0,317.0,35.6652,0.0
124.0,91.0,321.0,35.571600000000004,0.0
125.0,91.0,327.0,35.82,0.0
126.0,91.0,333.0,35.6544,0.0
127.0,91.0,326.0,35.7228,0.0
128.0,91.0,313.0,35.496,0.0
129.0,91.0,314.0,35.4852,0.0
130.0,91.0,322.0,35.568000000000005,0.0
131.0,91.0,325.0,35.496,0.0
132.0,91.0,319.0,35.6544,0.0
133.0,91.0,327.0,35.5068,0.0
134.0,91.0,322.0,35.8092,0.0
135.0,91.0,319.0,35.5896,0.0
136.0,91.0,319.0,35.488800000000005,0.0
137.0,91.0,314.0,35.326800000000006,0.0
138.0,91.0,322.0,35.586,0.0
139.0,90.0,320.0,35.4852,0.0
140.0,91.0,317.0,35.406000000000006,0.0
141.0,91.0,320.0,35.5536,0.0
142.0,91.0,329.0,35.6472,0.0
143.0,91.0,327.0,35.6544,0.0
144.0,91.0,354.0,35.7264,0.0
145.0,91.0,348.0,35.82,0.0
146.0,91.0,342.0,35.8272,0.0
147.0,91.0,339.0,35.8272,0.0
148.0,92.0,336.0,35.8272,0.0
149.0,91.0,339.0,35.8272,0.0
150.0,92.0,327.0,35.8272,0.0
151.0,92.0,327.0,35.8272,0.0
152.0,92.0,328.0,35.8272,0.0
153.0,92.0,330.0,35.8272,0.0
154.0,92.0,334.0,35.8272,0.0
155.0,91.0,329.0,35.8272,0.0
156.0,92.0,326.0,35.7228,0.0
157.0,91.0,319.0,35.6724,0.0
158.0,91.0,312.0,35.6544,0.0
159.0,91.0,325.0,35.7372,0.0
160.0,91.0,329.0,35.6652,0.0
161.0,91.0,317.0,35.5068,0.0
162.0,91.0,323.0,35.8164,0.0
163.0,91.0,327.0,35.8164,0.0
164.0,91.0,327.0,35.8164,0.0
165.0,91.0,335.0,35.6616,0.0
166.0,91.0,334.0,35.823600000000006,0.0
167.0,91.0,337.0,35.8272,0.0
168.0,91.0,335.0,35.748,0.0
169.0,92.0,340.0,35.8272,0.0
170.0,91.0,338.0,35.8272,0.0
171.0,91.0,327.0,35.8272,0.0
172.0,91.0,318.0,35.8272,0.0
173.0,91.0,331.0,35.8272,0.0
174.0,91.0,333.0,35.8272,0.0
175.0,91.0,325.0,35.8272,0.0
176.0,91.0,322.0,35.8272,0.0
177.0,91.0,336.0,35.8308,0.0
178.0,92.0,344.0,35.8272,0.0
179.0,92.0,329.0,35.989200000000004,0.0
180.0,92.0,336.0,35.9964,0.0
181.0,92.0,340.0,35.8272,0.0
182.0,92.0,340.0,35.992799999999995,0.0
183.0,92.0,340.0,35.9568,0.0
184.0,92.0,330.0,35.989200000000004,0.0
185.0,92.0,325.0,35.8272,0.0
186.0,92.0,318.0,35.8272,0.0
187.0,92.0,333.0,35.8272,0.0
188.0,91.0,334.0,35.8272,0.0
189.0,91.0,330.0,35.8272,0.0
190.0,92.0,323.0,35.8272,0.0
191.0,91.0,314.0,35.6544,0.0
192.0,91.0,310.0,35.6544,0.0
193.0,91.0,308.0,35.6076,0.0
194.0,91.0,305.0,35.496,0.0
195.0,91.0,322.0,35.5752,0.0
196.0,91.0,331.0,35.8056,0.0
197.0,91.0,328.0,35.8128,0.0
198.0,91.0,315.0,35.6436,0.0
199.0,91.0,317.0,35.4852,0.0
200.0,90.0,312.0,35.4744,0.0
201.0,90.0,308.0,35.636399999999995,0.0
202.0,91.0,322.0,35.4816,0.0
203.0,91.0,336.0,35.6472,0.0
204.0,91.0,338.0,35.6472,0.0
205.0,91.0,322.0,35.5356,0.0
206.0,91.0,316.0,35.4924,0.0
207.0,91.0,322.0,35.6544,0.0
208.0,91.0,326.0,35.4852,0.0
209.0,91.0,332.0,35.5752,0.0
210.0,91.0,341.0,35.784,0.0
211.0,91.0,348.0,35.8272,0.0
212.0,91.0,344.0,35.8272,0.0
213.0,92.0,343.0,35.8272,0.0
214.0,92.0,337.0,35.8344,0.0
215.0,92.0,344.0,35.838,0.0
216.0,92.0,350.0,36.0,0.0
217.0,92.0,343.0,36.0792,0.0
218.0,92.0,337.0,35.9964,0.0
219.0,92.0,333.0,36.0,0.0
220.0,92.0,336.0,36.0,0.0
221.0,92.0,329.0,35.8344,0.0
222.0,92.0,326.0,35.9532,0.0
223.0,92.0,323.0,35.8272,0.0
224.0,92.0,322.0,35.8272,0.0
225.0,91.0,316.0,35.7012,0.0
226.0,91.0,317.0,35.7444,0.0
227.0,91.0,316.0,35.5788,0.0
228.0,91.0,325.0,35.7804,0.0
229.0,91.0,332.0,35.8272,0.0
230.0,91.0,334.0,35.8164,0.0
231.0,91.0,331.0,35.82,0.0
232.0,91.0,317.0,35.82,0.0
233.0,91.0,335.0,35.8272,0.0
234.0,91.0,339.0,35.8272,0.0
235.0,92.0,342.0,35.91,0.0
236.0,92.0,339.0,35.8344,0.0
237.0,92.0,342.0,35.8272,0.0
238.0,92.0,334.0,35.8272,0.0
239.0,92.0,319.0,35.823600000000006,0.0
240.0,91.0,314.0,35.8272,0.0
241.0,91.0,309.0,35.7804,0.0
242.0,91.0,310.0,35.6652,0.0
243.0,91.0,316.0,35.6184,0.0
244.0,91.0,317.0,35.4996,0.0
245.0,91.0,320.0,35.8164,0.0
246.0,91.0,323.0,35.571600000000004,0.0
247.0,91.0,322.0,35.6544,0.0
248.0,91.0,327.0,35.6544,0.0
249.0,91.0,327.0,35.4924,0.0
250.0,91.0,320.0,35.4852,0.0
251.0,91.0,315.0,35.6436,0.0
252.0,91.0,317.0,35.496,0.0
253.0,90.0,309.0,35.4852,0.0
254.0,90.0,306.0,35.442,0.0
255.0,90.0,308.0,35.316,0.0
256.0,90.0,313.0,35.3088,0.0
257.0,90.0,297.0,35.1504,0.0
258.0,90.0,295.0,35.1504,0.0
259.0,90.0,314.0,35.1576,0.0
260.0,90.0,314.0,35.028000000000006,0.0
261.0,90.0,321.0,35.316,0.0
262.0,90.0,325.0,35.154,0.0
263.0,90.0,317.0,35.1504,0.0
264.0,90.0,314.0,35.3124,0.0
265.0,90.0,316.0,35.172,0.0
266.0,90.0,319.0,35.2404,0.0
267.0,90.0,317.0,35.2404,0.0
268.0,90.0,317.0,35.316,0.0
269.0,90.0,321.0,35.4744,0.0
270.0,90.0,321.0,35.330400000000004,0.0
271.0,90.0,318.0,35.478,0.0
272.0,90.0,321.0,35.2152,0.0
273.0,90.0,319.0,35.3232,0.0
274.0,90.0,321.0,35.6328,0.0
275.0,90.0,331.0,35.4024,0.0
276.0,91.0,337.0,35.4924,0.0
277.0,91.0,326.0,35.478,0.0
278.0,91.0,323.0,35.586,0.0
279.0,91.0,331.0,35.8092,0.0
280.0,91.0,328.0,35.5068,0.0
281.0,91.0,316.0,35.4852,0.0
282.0,91.0,308.0,35.4852,0.0
283.0,91.0,331.0,35.6436,0.0
284.0,91.0,343.0,35.496,0.0
285.0,91.0,339.0,35.6544,0.0
286.0,91.0,330.0,35.5032,0.0
287.0,91.0,321.0,35.6544,0.0
288.0,91.0,320.0,35.6544,0.0
289.0,91.0,314.0,35.5356,0.0
290.0,90.0,309.0,35.6472,0.0
291.0,91.0,312.0,35.4852,0.0
292.0,91.0,321.0,35.5536,0.0
293.0,90.0,321.0,35.6472,0.0
294.0,90.0,314.0,35.6472,0.0
295.0,90.0,310.0,35.4204,0.0
296.0,90.0,309.0,35.478,0.0
297.0,90.0,315.0,35.326800000000006,0.0
298.0,90.0,324.0,35.496,0.0
299.0,91.0,331.0,35.636399999999995,0.0
300.0,90.0,328.0,35.802,0.0
301.0,91.0,329.0,35.496,0.0
302.0,91.0,329.0,35.496,0.0
303.0,91.0,329.0,35.5752,0.0
304.0,91.0,324.0,35.802,0.0
305.0,91.0,322.0,35.6472,0.0
306.0,91.0,314.0,35.629200000000004,0.0
307.0,91.0,312.0,35.550000000000004,0.0
308.0,90.0,307.0,35.650800000000004,0.0
309.0,90.0,318.0,35.4852,0.0
310.0,90.0,315.0,35.4564,0.0
311.0,90.0,312.0,35.316,0.0
312.0,90.0,295.0,35.1612,0.0
313.0,90.0,300.0,35.2512,0.0
314.0,90.0,324.0,35.316,0.0
315.0,90.0,330.0,35.1612,0.0
316.0,90.0,313.0,35.2404,0.0
317.0,90.0,311.0,35.3124,0.0
318.0,90.0,325.0,35.4744,0.0
319.0,90.0,321.0,35.4744,0.0
320.0,90.0,321.0,35.316,0.0
321.0,90.0,319.0,35.4744,0.0
322.0,90.0,317.0,35.3232,0.0
323.0,90.0,316.0,35.442,0.0
324.0,90.0,320.0,35.316,0.0
325.0,90.0,325.0,35.3952,0.0
326.0,90.0,326.0,35.3952,0.0
327.0,90.0,323.0,35.4348,0.0
328.0,91.0,339.0,35.496,0.0
329.0,91.0,339.0,35.4996,0.0
330.0,91.0,335.0,35.694,0.0
331.0,91.0,329.0,35.6544,0.0
332.0,91.0,325.0,35.802,0.0
333.0,91.0,314.0,35.5644,0.0
334.0,91.0,322.0,35.4996,0.0
335.0,91.0,322.0,35.6544,0.0
336.0,91.0,330.0,35.6436,0.0
337.0,91.0,343.0,35.8272,0.0
338.0,91.0,335.0,35.8272,0.0
339.0,91.0,320.0,35.8164,0.0
340.0,91.0,315.0,35.82,0.0
341.0,91.0,317.0,35.6112,0.0
342.0,91.0,323.0,35.5752,0.0
343.0,91.0,326.0,35.64,0.0
344.0,91.0,329.0,35.6328,0.0
345.0,91.0,327.0,35.5068,0.0
346.0,91.0,330.0,35.8164,0.0
347.0,91.0,338.0,35.7228,0.0
348.0,91.0,337.0,35.8272,0.0
349.0,91.0,339.0,35.7444,0.0
350.0,91.0,336.0,35.82,0.0
351.0,91.0,330.0,35.6616,0.0
352.0,92.0,332.0,35.8272,0.0
353.0,92.0,340.0,35.8272,0.0
354.0,92.0,337.0,35.8272,0.0
355.0,92.0,331.0,35.8272,0.0
356.0,92.0,328.0,35.8272,0.0
357.0,91.0,324.0,35.8272,0.0
358.0,91.0,324.0,35.82,0.0
359.0,91.0,321.0,35.7228,0.0
360.0,91.0,322.0,35.823600000000006,0.0
361.0,91.0,323.0,35.8272,0.0
362.0,91.0,327.0,35.7732,0.0
363.0,91.0,320.0,35.6544,0.0
364.0,91.0,320.0,35.6616,0.0
365.0,91.0,311.0,35.5176,0.0
366.0,91.0,306.0,35.4852,0.0
367.0,91.0,315.0,35.6544,0.0
368.0,91.0,344.0,35.6544,0.0
369.0,91.0,333.0,35.823600000000006,0.0
370.0,91.0,328.0,35.6688,0.0
371.0,91.0,330.0,35.6544,0.0
372.0,91.0,329.0,35.5068,0.0
373.0,91.0,329.0,35.6544,0.0
374.0,91.0,324.0,35.6544,0.0
375.0,91.0,319.0,35.8056,0.0
376.0,91.0,316.0,35.74080000000001,0.0
377.0,91.0,328.0,35.8128,0.0
378.0,91.0,334.0,35.6652,0.0
379.0,91.0,334.0,35.6544,0.0
380.0,91.0,328.0,35.658,0.0
381.0,91.0,340.0,35.8272,0.0
382.0,92.0,353.0,35.8272,0.0
383.0,91.0,337.0,36.0,0.0
384.0,92.0,334.0,35.8272,0.0
385.0,92.0,334.0,35.992799999999995,0.0
386.0,92.0,334.0,35.8272,0.0
387.0,92.0,328.0,35.8272,0.0
388.0,92.0,326.0,35.8272,0.0
389.0,92.0,338.0,36.0,0.0
390.0,92.0,342.0,35.9172,0.0
391.0,92.0,337.0,35.9748,0.0
392.0,92.0,329.0,35.9244,0.0
393.0,92.0,336.0,35.992799999999995,0.0
394.0,92.0,336.0,35.946,0.0
395.0,92.0,340.0,35.989200000000004,0.0
396.0,92.0,337.0,35.838,0.0
397.0,92.0,333.0,35.9676,0.0
398.0,92.0,327.0,35.902800000000006,0.0
399.0,92.0,330.0,35.8272,0.0
400.0,92.0,340.0,35.8956,0.0
401.0,92.0,340.0,36.0,0.0
402.0,92.0,335.0,36.0,0.0
403.0,92.0,323.0,35.8272,0.0
404.0,92.0,317.0,35.8272,0.0
405.0,92.0,340.0,35.838,0.0
406.0,92.0,350.0,36.0,0.0
407.0,92.0,344.0,35.848800000000004,0.0
408.0,92.0,340.0,36.0,0.0
409.0,92.0,334.0,36.0,0.0
410.0,92.0,329.0,36.0,0.0
411.0,92.0,331.0,36.0,0.0
412.0,92.0,337.0,35.989200000000004,0.0
413.0,92.0,338.0,36.0,0.0
414.0,92.0,327.0,35.9352,0.0
415.0,92.0,321.0,35.8272,0.0
416.0,92.0,338.0,35.989200000000004,0.0
417.0,92.0,353.0,36.0,0.0
418.0,92.0,344.0,36.0144,0.0
419.0,92.0,345.0,36.1656,0.0
420.0,92.0,343.0,36.007200000000005,0.0
421.0,92.0,334.0,36.1656,0.0
422.0,92.0,336.0,36.0,0.0
423.0,92.0,342.0,36.0828,0.0
424.0,92.0,340.0,36.0828,0.0
425.0,92.0,334.0,36.0144,0.0
426.0,92.0,334.0,36.0,0.0
427.0,92.0,328.0,36.0,0.0
428.0,92.0,326.0,36.0,0.0
429.0,92.0,327.0,36.0,0.0
430.0,92.0,328.0,35.8308,0.0
431.0,92.0,340.0,35.989200000000004,0.0
432.0,92.0,339.0,35.9244,0.0
433.0,92.0,335.0,36.0,0.0
434.0,92.0,323.0,35.91,0.0
435.0,92.0,324.0,35.985600000000005,0.0
436.0,92.0,333.0,35.8272,0.0
437.0,92.0,333.0,35.8416,0.0
438.0,92.0,344.0,36.0,0.0
439.0,92.0,340.0,35.989200000000004,0.0
440.0,92.0,321.0,35.989200000000004,0.0
441.0,92.0,313.0,35.8164,0.0
442.0,92.0,321.0,35.8272,0.0
443.0,92.0,333.0,35.8272,0.0
444.0,91.0,323.0,35.8164,0.0
445.0,91.0,314.0,35.7192,0.0
446.0,91.0,321.0,35.6544,0.0
447.0,91.0,318.0,35.82,0.0
448.0,91.0,324.0,35.784,0.0
449.0,91.0,329.0,35.8056,0.0
450.0,91.0,319.0,35.568000000000005,0.0
451.0,91.0,316.0,35.4924,0.0
452.0,91.0,322.0,35.6436,0.0
453.0,91.0,329.0,35.5788,0.0
454.0,91.0,349.0,35.7336,0.0
455.0,91.0,345.0,35.8272,0.0
456.0,91.0,334.0,35.8164,0.0
457.0,92.0,338.0,35.8272,0.0
458.0,91.0,335.0,35.823600000000006,0.0
459.0,91.0,327.0,35.8272,0.0
460.0,92.0,334.0,35.8272,0.0
461.0,92.0,336.0,35.902800000000006,0.0
462.0,92.0,340.0,35.838,0.0
463.0,92.0,331.0,35.7768,0.0
464.0,92.0,329.0,35.8272,0.0
465.0,92.0,336.0,35.8416,0.0
466.0,92.0,340.0,35.9568,0.0
467.0,92.0,341.0,35.992799999999995,0.0
468.0,92.0,333.0,35.838,0.0
469.0,92.0,315.0,35.8272,0.0
470.0,91.0,314.0,35.8272,0.0
471.0,92.0,330.0,35.8344,0.0
472.0,92.0,340.0,35.8272,0.0
473.0,92.0,337.0,35.8272,0.0
474.0,91.0,324.0,35.8272,0.0
475.0,92.0,327.0,35.8272,0.0
476.0,92.0,342.0,35.906400000000005,0.0
477.0,92.0,334.0,35.8272,0.0
478.0,92.0,331.0,35.8272,0.0
479.0,92.0,324.0,35.8272,0.0
480.0,92.0,330.0,35.8272,0.0
481.0,92.0,333.0,35.8272,0.0
482.0,92.0,333.0,35.8272,0.0
483.0,91.0,327.0,35.8056,0.0
484.0,92.0,330.0,35.8272,0.0
485.0,92.0,339.0,35.8344,0.0
486.0,92.0,340.0,35.838,0.0
487.0,92.0,339.0,35.992799999999995,0.0
488.0,92.0,339.0,36.0,0.0
489.0,92.0,335.0,35.8344,0.0
490.0,92.0,331.0,35.8272,0.0
491.0,92.0,325.0,35.989200000000004,0.0
492.0,92.0,346.0,36.108,0.0
493.0,92.0,354.0,36.09,0.0
494.0,92.0,343.0,36.0144,0.0
495.0,92.0,331.0,36.0,0.0
496.0,92.0,330.0,35.838,0.0
497.0,92.0,334.0,36.0,0.0
498.0,92.0,342.0,36.0,0.0
499.0,92.0,336.0,36.0,0.0
500.0,92.0,336.0,35.9964,0.0
501.0,92.0,329.0,36.0,0.0
502.0,92.0,338.0,36.0,0.0
503.0,92.0,339.0,36.0,0.0
504.0,92.0,337.0,36.1656,0.0
505.0,92.0,333.0,36.1476,0.0
506.0,92.0,336.0,36.0,0.0
507.0,92.0,332.0,35.8416,0.0
508.0,92.0,330.0,36.0,0.0
509.0,92.0,340.0,35.9568,0.0
510.0,92.0,342.0,36.0,0.0
511.0,92.0,333.0,35.989200000000004,0.0
512.0,92.0,323.0,35.892,0.0
513.0,92.0,327.0,35.838,0.0
514.0,92.0,329.0,35.8344,0.0
515.0,92.0,330.0,35.874,0.0
516.0,92.0,327.0,35.8272,0.0
517.0,92.0,328.0,35.9964,0.0
518.0,92.0,342.0,35.9568,0.0
519.0,92.0,339.0,35.9964,0.0
520.0,92.0,343.0,35.985600000000005,0.0
521.0,92.0,340.0,36.0,0.0
522.0,92.0,342.0,36.0936,0.0
523.0,92.0,354.0,36.0936,0.0
524.0,92.0,348.0,36.1764,0.0
525.0,92.0,338.0,36.1764,0.0
526.0,92.0,338.0,36.064800000000005,0.0
527.0,92.0,331.0,36.0828,0.0
528.0,92.0,335.0,36.1692,0.0
529.0,92.0,338.0,36.108,0.0
530.0,92.0,334.0,36.0,0.0
531.0,92.0,335.0,36.0108,0.0
532.0,92.0,330.0,36.0,0.0
533.0,92.0,329.0,35.902800000000006,0.0
534.0,92.0,331.0,35.989200000000004,0.0
535.0,92.0,331.0,35.8416,0.0
536.0,92.0,331.0,35.838,0.0
537.0,92.0,338.0,36.0,0.0
538.0,92.0,334.0,36.0,0.0
539.0,92.0,331.0,35.8344,0.0
540.0,92.0,334.0,35.985600000000005,0.0
541.0,92.0,333.0,35.989200000000004,0.0
542.0,92.0,327.0,35.906400000000005,0.0
543.0,92.0,325.0,35.9784,0.0
544.0,92.0,325.0,35.8272,0.0
545.0,92.0,331.0,36.0,0.0
546.0,92.0,355.0,36.0,0.0
547.0,92.0,342.0,36.0,0.0
548.0,92.0,340.0,36.0,0.0
549.0,92.0,330.0,35.9568,0.0
550.0,92.0,324.0,35.8992,0.0
551.0,92.0,322.0,35.8272,0.0
552.0,92.0,321.0,35.8272,0.0
553.0,91.0,322.0,35.8272,0.0
554.0,91.0,321.0,35.8272,0.0
555.0,92.0,328.0,35.8272,0.0
556.0,91.0,336.0,35.8272,0.0
557.0,91.0,322.0,35.8128,0.0
558.0,91.0,328.0,35.8272,0.0
559.0,92.0,344.0,35.989200000000004,0.0
560.0,92.0,348.0,35.8344,0.0
561.0,92.0,334.0,35.892,0.0
562.0,92.0,333.0,35.989200000000004,0.0
563.0,92.0,329.0,35.8272,0.0
564.0,92.0,321.0,35.8272,0.0
565.0,92.0,329.0,35.8272,0.0
566.0,92.0,332.0,35.8272,0.0
567.0,92.0,335.0,35.8272,0.0
568.0,92.0,340.0,35.8308,0.0
569.0,92.0,335.0,35.985600000000005,0.0
570.0,92.0,341.0,35.9964,0.0
571.0,92.0,347.0,36.0,0.0
572.0,92.0,340.0,36.1548,0.0
573.0,92.0,337.0,35.989200000000004,0.0
574.0,92.0,324.0,35.838,0.0
575.0,92.0,321.0,35.8416,0.0
576.0,92.0,335.0,35.8272,0.0
577.0,92.0,328.0,35.8344,0.0
578.0,92.0,333.0,35.8272,0.0
579.0,92.0,332.0,35.8344,0.0
580.0,92.0,339.0,36.0,0.0
581.0,92.0,342.0,35.838,0.0
582.0,92.0,335.0,35.9208,0.0
583.0,92.0,331.0,35.989200000000004,0.0
584.0,92.0,332.0,36.0,0.0
585.0,92.0,336.0,36.0,0.0
586.0,92.0,333.0,35.8416,0.0
587.0,92.0,330.0,35.985600000000005,0.0
588.0,92.0,334.0,35.8416,0.0
589.0,92.0,338.0,36.0,0.0
590.0,92.0,335.0,35.8272,0.0
591.0,92.0,331.0,36.0,0.0
592.0,92.0,355.0,36.1692,0.0
593.0,92.0,361.0,36.3276,0.0
594.0,93.0,361.0,36.345600000000005,0.0
595.0,93.0,351.0,36.3348,0.0
596.0,93.0,348.0,36.2448,0.0
597.0,93.0,344.0,36.2592,0.0
598.0,93.0,338.0,36.1872,0.0
599.0,93.0,333.0,36.1764,0.0
600.0,93.0,335.0,36.1764,0.0
601.0,93.0,341.0,36.1764,0.0
602.0,93.0,354.0,36.342000000000006,0.0
603.0,93.0,348.0,36.27,0.0
604.0,92.0,325.0,36.1656,0.0
605.0,92.0,319.0,36.1584,0.0
606.0,92.0,336.0,36.0,0.0
607.0,92.0,340.0,36.0144,0.0
608.0,92.0,332.0,36.0,0.0
609.0,92.0,322.0,36.0,0.0
610.0,92.0,319.0,35.8308,0.0
611.0,92.0,333.0,35.838,0.0
612.0,92.0,327.0,35.8272,0.0
613.0,92.0,315.0,35.8272,0.0
614.0,92.0,327.0,35.8272,0.0
615.0,92.0,340.0,35.8416,0.0
616.0,92.0,345.0,36.0,0.0
617.0,92.0,349.0,36.0,0.0
618.0,92.0,350.0,36.0,0.0
619.0,92.0,339.0,36.0,0.0
620.0,92.0,333.0,36.0,0.0
621.0,92.0,331.0,36.0,0.0
622.0,92.0,326.0,36.0,0.0
623.0,92.0,335.0,35.992799999999995,0.0
624.0,92.0,329.0,35.989200000000004,0.0
625.0,92.0,323.0,35.985600000000005,0.0
626.0,92.0,325.0,35.848800000000004,0.0
627.0,92.0,325.0,35.8272,0.0
628.0,92.0,327.0,35.8272,0.0
629.0,91.0,322.0,35.8272,0.0
630.0,91.0,316.0,35.6688,0.0
631.0,91.0,333.0,35.748,0.0
632.0,92.0,345.0,35.8272,0.0
633.0,92.0,348.0,35.985600000000005,0.0
634.0,92.0,338.0,35.8416,0.0
635.0,92.0,350.0,36.162,0.0
636.0,92.0,358.0,36.0144,0.0
637.0,92.0,347.0,36.0108,0.0
638.0,92.0,342.0,36.1584,0.0
639.0,92.0,340.0,36.1764,0.0
640.0,92.0,340.0,36.0936,0.0
641.0,92.0,337.0,36.0936,0.0
642.0,92.0,334.0,36.162,0.0
643.0,92.0,342.0,36.1764,0.0
644.0,92.0,343.0,36.1764,0.0
645.0,92.0,343.0,36.1764,0.0
646.0,93.0,336.0,36.1764,0.0
647.0,93.0,352.0,36.1836,0.0
648.0,92.0,354.0,36.342000000000006,0.0
649.0,93.0,351.0,36.3348,0.0
650.0,93.0,338.0,36.27,0.0
651.0,93.0,341.0,36.1908,0.0
652.0,93.0,339.0,36.1764,0.0
653.0,93.0,336.0,36.3348,0.0
654.0,92.0,338.0,36.1764,0.0
655.0,92.0,329.0,36.1584,0.0
656.0,92.0,329.0,36.1584,0.0
657.0,92.0,331.0,36.0,0.0
658.0,92.0,323.0,36.0,0.0
659.0,92.0,335.0,36.0,0.0
